trial_index,time_index,t_over_T2,sensor_p0,sensor_threshold_prob,packet_checksum,g_protocol,fired,block_reason,a_leak_truth
36,2,0.020000,0.252005,0.248534,162,1,False,sensor_prob_below_p_alarm,0.036178
36,3,0.025000,0.258429,0.732154,162,1,False,sensor_prob_below_p_alarm,0.043046
36,4,0.030000,0.262654,0.916419,162,1,True,,0.049807
36,5,0.035000,0.263429,0.933975,162,1,False,already_fired,0.056462
36,6,0.040000,0.268675,0.987558,162,1,False,already_fired,0.063012
36,7,0.050000,0.277822,0.999378,162,1,False,already_fired,0.075802
36,8,0.070000,0.290623,0.999991,162,1,False,already_fired,0.100174
36,9,0.100000,0.311759,1.000000,162,1,False,already_fired,0.133844
37,0,0.000000,0.239236,0.004944,162,1,False,sensor_prob_below_p_alarm,0.007609
37,1,0.010000,0.246110,0.045450,162,1,False,sensor_prob_below_p_alarm,0.022696
37,2,0.020000,0.254351,0.416950,162,1,False,sensor_prob_below_p_alarm,0.037304
37,3,0.025000,0.259052,0.770372,162,1,True,,0.044431
37,4,0.030000,0.261759,0.890935,162,1,False,already_fired,0.051443
37,5,0.035000,0.265696,0.967540,162,1,False,already_fired,0.058340
37,6,0.040000,0.269775,0.991299,162,1,False,already_fired,0.065124
37,7,0.050000,0.277686,0.999349,162,1,False,already_fired,0.078357
37,8,0.070000,0.291550,0.999993,162,1,False,already_fired,0.103523
37,9,0.100000,0.313634,1.000000,162,1,False,already_fired,0.138169
38,0,0.000000,0.238586,0.003997,162,1,False,sensor_prob_below_p_alarm,0.007609
38,1,0.010000,0.246335,0.048771,162,1,False,sensor_prob_below_p_alarm,0.021598
38,2,0.020000,0.253508,0.351504,162,1,False,sensor_prob_below_p_alarm,0.035179
38,3,0.025000,0.256330,0.578188,162,1,False,sensor_prob_below_p_alarm,0.041818
38,4,0.030000,0.263330,0.931929,162,1,True,,0.048358
38,5,0.035000,0.265010,0.959660,162,1,False,already_fired,0.054801
38,6,0.040000,0.267660,0.982711,162,1,False,already_fired,0.061146
38,7,0.050000,0.275058,0.998457,162,1,False,already_fired,0.073549
38,8,0.070000,0.287675,0.999976,162,1,False,already_fired,0.097235
38,9,0.100000,0.308314,1.000000,162,1,False,already_fired,0.130080
39,0,0.000000,0.238937,0.004484,162,1,False,sensor_prob_below_p_alarm,0.007609
39,1,0.010000,0.246958,0.059202,162,1,False,sensor_prob_below_p_alarm,0.022431
39,2,0.020000,0.254215,0.406112,162,1,False,sensor_prob_below_p_alarm,0.036792
39,3,0.025000,0.256571,0.597370,162,1,False,sensor_prob_below_p_alarm,0.043803
39,4,0.030000,0.261079,0.867215,162,1,True,,0.050702
39,5,0.035000,0.265780,0.968394,162,1,False,already_fired,0.057490
39,6,0.040000,0.266984,0.978504,162,1,False,already_fired,0.064170
39,7,0.050000,0.276895,0.999156,162,1,False,already_fired,0.077207
39,8,0.070000,0.290775,0.999991,162,1,False,already_fired,0.102025
39,9,0.100000,0.312654,1.000000,162,1,False,already_fired,0.136256
40,0,0.000000,0.239257,0.004978,162,1,False,sensor_prob_below_p_alarm,0.007609
40,1,0.010000,0.245644,0.039248,162,1,False,sensor_prob_below_p_alarm,0.022282
40,2,0.020000,0.254393,0.420301,162,1,False,sensor_prob_below_p_alarm,0.036506
40,3,0.025000,0.256990,0.630002,162,1,False,sensor_prob_below_p_alarm,0.043451
40,4,0.030000,0.261188,0.871322,162,1,True,,0.050288
40,5,0.035000,0.265236,0.962430,162,1,False,already_fired,0.057018
40,6,0.040000,0.266859,0.977618,162,1,False,already_fired,0.063640
40,7,0.050000,0.275958,0.998852,162,1,False,already_fired,0.076571
40,8,0.070000,0.289801,0.999988,162,1,False,already_fired,0.101206
40,9,0.100000,0.311937,1.000000,162,1,False,already_fired,0.135229
41,0,0.000000,0.238906,0.004438,162,1,False,sensor_prob_below_p_alarm,0.007609
41,1,0.010000,0.247670,0.073667,162,1,False,sensor_prob_below_p_alarm,0.022655
41,2,0.020000,0.254754,0.449481,162,1,False,sensor_prob_below_p_alarm,0.037226
41,3,0.025000,0.258560,0.740508,162,1,False,sensor_prob_below_p_alarm,0.044335
41,4,0.030000,0.262257,0.905838,162,1,True,,0.051330
41,5,0.035000,0.267236,0.980175,162,1,False,already_fired,0.058211
41,6,0.040000,0.270812,0.993797,162,1,False,already_fired,0.064980
41,7,0.050000,0.277743,0.999361,162,1,False,already_fired,0.078185
41,8,0.070000,0.291073,0.999992,162,1,False,already_fired,0.103301
41,9,0.100000,0.313791,1.000000,162,1,False,already_fired,0.137892
42,0,0.000000,0.239665,0.005689,162,1,False,sensor_prob_below_p_alarm,0.007609
42,1,0.010000,0.246880,0.057780,162,1,False,sensor_prob_below_p_alarm,0.021328
42,2,0.020000,0.253073,0.319667,162,1,False,sensor_prob_below_p_alarm,0.034660
42,3,0.025000,0.254246,0.408605,162,1,False,sensor_prob_below_p_alarm,0.041183
42,4,0.030000,0.260681,0.851414,162,1,True,,0.047612
42,5,0.035000,0.264277,0.949226,162,1,False,already_fired,0.053949
42,6,0.040000,0.266618,0.975818,162,1,False,already_fired,0.060193
42,7,0.050000,0.272346,0.996245,162,1,False,already_fired,0.072409
42,8,0.070000,0.285707,0.999953,162,1,False,already_fired,0.095779
42,9,0.100000,0.306681,1.000000,162,1,False,already_fired,0.128283
43,0,0.000000,0.238843,0.004348,162,1,False,sensor_prob_below_p_alarm,0.007609
43,1,0.010000,0.245733,0.040366,162,1,False,sensor_prob_below_p_alarm,0.022345
43,2,0.020000,0.253723,0.367754,162,1,False,sensor_prob_below_p_alarm,0.036627
43,3,0.025000,0.258068,0.708232,162,1,False,sensor_prob_below_p_alarm,0.043601
43,4,0.030000,0.262298,0.907006,162,1,True,,0.050465
43,5,0.035000,0.267283,0.980474,162,1,False,already_fired,0.057221
43,6,0.040000,0.270194,0.992410,162,1,False,already_fired,0.063870
43,7,0.050000,0.277916,0.999397,162,1,False,already_fired,0.076850
43,8,0.070000,0.291120,0.999992,162,1,False,already_fired,0.101576
43,9,0.100000,0.312351,1.000000,162,1,False,already_fired,0.135715
44,0,0.000000,0.239948,0.006240,162,1,False,sensor_prob_below_p_alarm,0.007609
44,1,0.010000,0.247079,0.061446,162,1,False,sensor_prob_below_p_alarm,0.021416
44,2,0.020000,0.254702,0.445225,162,1,False,sensor_prob_below_p_alarm,0.034816
44,3,0.025000,0.256681,0.606033,162,1,False,sensor_prob_below_p_alarm,0.041367
44,4,0.030000,0.259010,0.767927,162,1,True,,0.047819
44,5,0.035000,0.264623,0.954430,162,1,False,already_fired,0.054174
44,6,0.040000,0.266791,0.977123,162,1,False,already_fired,0.060433
44,7,0.050000,0.275440,0.998639,162,1,False,already_fired,0.072665
44,8,0.070000,0.289178,0.999985,162,1,False,already_fired,0.096018
44,9,0.100000,0.312246,1.000000,162,1,False,already_fired,0.128382
45,0,0.000000,0.239052,0.004656,162,1,False,sensor_prob_below_p_alarm,0.007609
45,1,0.010000,0.247120,0.062245,162,1,False,sensor_prob_below_p_alarm,0.022264
45,2,0.020000,0.255419,0.503959,162,1,False,sensor_prob_below_p_alarm,0.036467
45,3,0.025000,0.258723,0.750629,162,1,True,,0.043403
45,4,0.030000,0.261209,0.872092,162,1,False,already_fired,0.050229
45,5,0.035000,0.267094,0.979252,162,1,False,already_fired,0.056948
45,6,0.040000,0.268000,0.984512,162,1,False,already_fired,0.063560
45,7,0.050000,0.277387,0.999282,162,1,False,already_fired,0.076469
45,8,0.070000,0.292099,0.999994,162,1,False,already_fired,0.101058
45,9,0.100000,0.309623,1.000000,162,1,False,already_fired,0.135006
46,0,0.000000,0.238843,0.004348,162,1,False,sensor_prob_below_p_alarm,0.007609
46,1,0.010000,0.246958,0.059202,162,1,False,sensor_prob_below_p_alarm,0.022549
46,2,0.020000,0.255864,0.540448,162,1,False,sensor_prob_below_p_alarm,0.037019
46,3,0.025000,0.258126,0.712129,162,1,False,sensor_prob_below_p_alarm,0.044080
46,4,0.030000,0.262361,0.908734,162,1,True,,0.051029
46,5,0.035000,0.265304,0.963231,162,1,False,already_fired,0.057865
46,6,0.040000,0.270440,0.992996,162,1,False,already_fired,0.064590
46,7,0.050000,0.276921,0.999163,162,1,False,already_fired,0.077713
46,8,0.070000,0.290089,0.999989,162,1,False,already_fired,0.102681
46,9,0.100000,0.314257,1.000000,162,1,False,already_fired,0.137086
47,0,0.000000,0.238157,0.003473,162,1,False,sensor_prob_below_p_alarm,0.007609
47,1,0.010000,0.247969,0.080649,162,1,False,sensor_prob_below_p_alarm,0.023340
47,2,0.020000,0.254806,0.453744,162,1,False,sensor_prob_below_p_alarm,0.038550
47,3,0.025000,0.258869,0.759542,162,1,True,,0.045963
47,4,0.030000,0.264539,0.953217,162,1,False,already_fired,0.053251
47,5,0.035000,0.268188,0.985429,162,1,False,already_fired,0.060415
47,6,0.040000,0.270037,0.992011,162,1,False,already_fired,0.067456
47,7,0.050000,0.278052,0.999423,162,1,False,already_fired,0.081177
47,8,0.070000,0.295225,0.999998,162,1,False,already_fired,0.107214
47,9,0.100000,0.316026,1.000000,162,1,False,already_fired,0.142922
48,0,0.000000,0.240251,0.006890,162,1,False,sensor_prob_below_p_alarm,0.007609
48,1,0.010000,0.247450,0.068883,162,1,False,sensor_prob_below_p_alarm,0.022188
48,2,0.020000,0.254560,0.433777,162,1,False,sensor_prob_below_p_alarm,0.036320
48,3,0.025000,0.258560,0.740508,162,1,False,sensor_prob_below_p_alarm,0.043222
48,4,0.030000,0.262241,0.905397,162,1,True,,0.050015
48,5,0.035000,0.265262,0.962740,162,1,False,already_fired,0.056702
48,6,0.040000,0.266717,0.976578,162,1,False,already_fired,0.063283
48,7,0.050000,0.277099,0.999211,162,1,False,already_fired,0.076133
48,8,0.070000,0.291398,0.999993,162,1,False,already_fired,0.100616
48,9,0.100000,0.312094,1.000000,162,1,False,already_fired,0.134431
49,0,0.000000,0.238796,0.004281,162,1,False,sensor_prob_below_p_alarm,0.007609
49,1,0.010000,0.247319,0.066174,162,1,False,sensor_prob_below_p_alarm,0.023282
49,2,0.020000,0.253911,0.382277,162,1,False,sensor_prob_below_p_alarm,0.038439
49,3,0.025000,0.258005,0.703945,162,1,False,sensor_prob_below_p_alarm,0.045828
49,4,0.030000,0.263105,0.927081,162,1,True,,0.053093
49,5,0.035000,0.266932,0.978139,162,1,False,already_fired,0.060235
49,6,0.040000,0.270838,0.993849,162,1,False,already_fired,0.067255
49,7,0.050000,0.277356,0.999275,162,1,False,already_fired,0.080937
49,8,0.070000,0.293665,0.999997,162,1,False,already_fired,0.106908
49,9,0.100000,0.315733,1.000000,162,1,False,already_fired,0.142547
50,0,0.000000,0.238267,0.003600,162,1,False,sensor_prob_below_p_alarm,0.007609
50,1,0.010000,0.246550,0.052152,162,1,False,sensor_prob_below_p_alarm,0.022936
50,2,0.020000,0.253660,0.362965,162,1,False,sensor_prob_below_p_alarm,0.037769
50,3,0.025000,0.258921,0.762671,162,1,True,,0.045004
50,4,0.030000,0.263152,0.928122,162,1,False,already_fired,0.052120
50,5,0.035000,0.267435,0.981407,162,1,False,already_fired,0.059118
50,6,0.040000,0.270047,0.992038,162,1,False,already_fired,0.066000
50,7,0.050000,0.277089,0.999208,162,1,False,already_fired,0.079420
50,8,0.070000,0.292272,0.999995,162,1,False,already_fired,0.104922
50,9,0.100000,0.317026,1.000000,162,1,False,already_fired,0.139990
51,0,0.000000,0.237948,0.003243,162,1,False,sensor_prob_below_p_alarm,0.007609
51,1,0.010000,0.244613,0.028280,162,1,False,sensor_prob_below_p_alarm,0.021525
51,2,0.020000,0.253644,0.361772,162,1,False,sensor_prob_below_p_alarm,0.035043
51,3,0.025000,0.257712,0.683470,162,1,False,sensor_prob_below_p_alarm,0.041655
51,4,0.030000,0.260806,0.856565,162,1,True,,0.048171
51,5,0.035000,0.263455,0.934504,162,1,False,already_fired,0.054590
51,6,0.040000,0.268068,0.984850,162,1,False,already_fired,0.060915
51,7,0.050000,0.273901,0.997744,162,1,False,already_fired,0.073286
51,8,0.070000,0.287476,0.999974,162,1,False,already_fired,0.096933
51,9,0.100000,0.306016,1.000000,162,1,False,already_fired,0.129786
52,0,0.000000,0.239785,0.005917,162,1,False,sensor_prob_below_p_alarm,0.007609
52,1,0.010000,0.248267,0.088229,162,1,False,sensor_prob_below_p_alarm,0.023416
52,2,0.020000,0.253953,0.385533,162,1,False,sensor_prob_below_p_alarm,0.038691
52,3,0.025000,0.259293,0.784078,162,1,True,,0.046133
52,4,0.030000,0.265702,0.967594,162,1,False,already_fired,0.053447
52,5,0.035000,0.267288,0.980507,162,1,False,already_fired,0.060635
52,6,0.040000,0.271476,0.995009,162,1,False,already_fired,0.067697
52,7,0.050000,0.280440,0.999737,162,1,False,already_fired,0.081453
52,8,0.070000,0.297461,0.999999,162,1,False,already_fired,0.107533
52,9,0.100000,0.316534,1.000000,162,1,False,already_fired,0.143243
53,0,0.000000,0.238099,0.003408,162,1,False,sensor_prob_below_p_alarm,0.007609
53,1,0.010000,0.245215,0.034258,162,1,False,sensor_prob_below_p_alarm,0.021655
53,2,0.020000,0.255853,0.539593,162,1,False,sensor_prob_below_p_alarm,0.035291
53,3,0.025000,0.256895,0.622751,162,1,False,sensor_prob_below_p_alarm,0.041957
53,4,0.030000,0.260157,0.828297,162,1,True,,0.048523
53,5,0.035000,0.265654,0.967104,162,1,False,already_fired,0.054991
53,6,0.040000,0.268796,0.988035,162,1,False,already_fired,0.061361
53,7,0.050000,0.275649,0.998729,162,1,False,already_fired,0.073813
53,8,0.070000,0.289377,0.999986,162,1,False,already_fired,0.097591
53,9,0.100000,0.308628,1.000000,162,1,False,already_fired,0.130562
54,0,0.000000,0.239204,0.004893,162,1,False,sensor_prob_below_p_alarm,0.007609
54,1,0.010000,0.246194,0.046660,162,1,False,sensor_prob_below_p_alarm,0.021774
54,2,0.020000,0.253393,0.342921,162,1,False,sensor_prob_below_p_alarm,0.035520
54,3,0.025000,0.256560,0.596542,162,1,False,sensor_prob_below_p_alarm,0.042238
54,4,0.030000,0.261738,0.890264,162,1,True,,0.048854
54,5,0.035000,0.263780,0.940741,162,1,False,already_fired,0.055370
54,6,0.040000,0.268120,0.985105,162,1,False,already_fired,0.061787
54,7,0.050000,0.276220,0.998946,162,1,False,already_fired,0.074325
54,8,0.070000,0.288607,0.999982,162,1,False,already_fired,0.098254
54,9,0.100000,0.308932,1.000000,162,1,False,already_fired,0.131400
55,0,0.000000,0.240026,0.006402,162,1,False,sensor_prob_below_p_alarm,0.007609
55,1,0.010000,0.247005,0.060071,162,1,False,sensor_prob_below_p_alarm,0.022965
55,2,0.020000,0.253524,0.352682,162,1,False,sensor_prob_below_p_alarm,0.037817
55,3,0.025000,0.259649,0.803236,162,1,True,,0.045059
55,4,0.030000,0.263832,0.941693,162,1,False,already_fired,0.052179
55,5,0.035000,0.269759,0.991255,162,1,False,already_fired,0.059179
55,6,0.040000,0.272288,0.996173,162,1,False,already_fired,0.066060
55,7,0.050000,0.278455,0.999495,162,1,False,already_fired,0.079474
55,8,0.070000,0.294597,0.999997,162,1,False,already_fired,0.104939
55,9,0.100000,0.318372,1.000000,162,1,False,already_fired,0.139895
56,0,0.000000,0.239120,0.004761,162,1,False,sensor_prob_below_p_alarm,0.007609
56,1,0.010000,0.247990,0.081161,162,1,False,sensor_prob_below_p_alarm,0.022499
56,2,0.020000,0.255094,0.477295,162,1,False,sensor_prob_below_p_alarm,0.036923
56,3,0.025000,0.258654,0.746417,162,1,False,sensor_prob_below_p_alarm,0.043964
56,4,0.030000,0.261670,0.888058,162,1,True,,0.050892
56,5,0.035000,0.263733,0.939871,162,1,False,already_fired,0.057708
56,6,0.040000,0.271136,0.994421,162,1,False,already_fired,0.064414
56,7,0.050000,0.277063,0.999201,162,1,False,already_fired,0.077501
56,8,0.070000,0.292152,0.999994,162,1,False,already_fired,0.102409
56,9,0.100000,0.311990,1.000000,162,1,False,already_fired,0.136744
57,0,0.000000,0.239414,0.005240,162,1,False,sensor_prob_below_p_alarm,0.007609
57,1,0.010000,0.246382,0.049495,162,1,False,sensor_prob_below_p_alarm,0.022219
57,2,0.020000,0.254832,0.455878,162,1,False,sensor_prob_below_p_alarm,0.036381
57,3,0.025000,0.256702,0.607676,162,1,False,sensor_prob_below_p_alarm,0.043296
57,4,0.030000,0.261911,0.895691,162,1,True,,0.050103
57,5,0.035000,0.265654,0.967104,162,1,False,already_fired,0.056802
57,6,0.040000,0.268141,0.985205,162,1,False,already_fired,0.063395
57,7,0.050000,0.277518,0.999312,162,1,False,already_fired,0.076267
57,8,0.070000,0.288246,0.999980,162,1,False,already_fired,0.100789
57,9,0.100000,0.313283,1.000000,162,1,False,already_fired,0.134649
58,0,0.000000,0.239314,0.005072,162,1,False,sensor_prob_below_p_alarm,0.007609
58,1,0.010000,0.247539,0.070784,162,1,False,sensor_prob_below_p_alarm,0.022865
58,2,0.020000,0.254733,0.447778,162,1,False,sensor_prob_below_p_alarm,0.037628
58,3,0.025000,0.257634,0.677858,162,1,False,sensor_prob_below_p_alarm,0.044828
58,4,0.030000,0.262471,0.911688,162,1,True,,0.051910
58,5,0.035000,0.266309,0.973303,162,1,False,already_fired,0.058873
58,6,0.040000,0.270471,0.993067,162,1,False,already_fired,0.065720
58,7,0.050000,0.279895,0.999685,162,1,False,already_fired,0.079071
58,8,0.070000,0.293152,0.999996,162,1,False,already_fired,0.104438
58,9,0.100000,0.317775,1.000000,162,1,False,already_fired,0.139304
59,0,0.000000,0.239545,0.005469,162,1,False,sensor_prob_below_p_alarm,0.007609
59,1,0.010000,0.247037,0.060656,162,1,False,sensor_prob_below_p_alarm,0.022338
59,2,0.020000,0.255838,0.538310,162,1,False,sensor_prob_below_p_alarm,0.036611
59,3,0.025000,0.258743,0.751916,162,1,True,,0.043580
59,4,0.030000,0.260958,0.862589,162,1,False,already_fired,0.050438
59,5,0.035000,0.264963,0.959056,162,1,False,already_fired,0.057186
59,6,0.040000,0.269759,0.991255,162,1,False,already_fired,0.063827
59,7,0.050000,0.277576,0.999325,162,1,False,already_fired,0.076790
59,8,0.070000,0.290927,0.999992,162,1,False,already_fired,0.101474
59,9,0.100000,0.314487,1.000000,162,1,False,already_fired,0.135531
60,0,0.000000,0.238801,0.004288,162,1,False,sensor_prob_below_p_alarm,0.007609
60,1,0.010000,0.247382,0.067462,162,1,False,sensor_prob_below_p_alarm,0.022624
60,2,0.020000,0.254974,0.467428,162,1,False,sensor_prob_below_p_alarm,0.037160
60,3,0.025000,0.258728,0.750952,162,1,True,,0.044251
60,4,0.030000,0.262937,0.923269,162,1,False,already_fired,0.051226
60,5,0.035000,0.267545,0.982055,162,1,False,already_fired,0.058087
60,6,0.040000,0.271251,0.994627,162,1,False,already_fired,0.064834
60,7,0.050000,0.276749,0.999114,162,1,False,already_fired,0.077994
60,8,0.070000,0.293843,0.999997,162,1,False,already_fired,0.103010
60,9,0.100000,0.315309,1.000000,162,1,False,already_fired,0.137428
61,0,0.000000,0.237105,0.002460,162,1,False,sensor_prob_below_p_alarm,0.007609
61,1,0.010000,0.244764,0.029684,162,1,False,sensor_prob_below_p_alarm,0.021779
61,2,0.020000,0.254618,0.438433,162,1,False,sensor_prob_below_p_alarm,0.035531
61,3,0.025000,0.257356,0.657622,162,1,False,sensor_prob_below_p_alarm,0.042253
61,4,0.030000,0.259377,0.788704,162,1,True,,0.048874
61,5,0.035000,0.265414,0.964490,162,1,False,already_fired,0.055396
61,6,0.040000,0.268728,0.987768,162,1,False,already_fired,0.061818
61,7,0.050000,0.276293,0.998972,162,1,False,already_fired,0.074370
61,8,0.070000,0.287613,0.999975,162,1,False,already_fired,0.098333
61,9,0.100000,0.308958,1.000000,162,1,False,already_fired,0.131544
62,0,0.000000,0.237497,0.002798,162,1,False,sensor_prob_below_p_alarm,0.007609
62,1,0.010000,0.245869,0.042136,162,1,False,sensor_prob_below_p_alarm,0.021592
62,2,0.020000,0.252733,0.295840,162,1,False,sensor_prob_below_p_alarm,0.035167
62,3,0.025000,0.256539,0.594884,162,1,False,sensor_prob_below_p_alarm,0.041804
62,4,0.030000,0.258597,0.742817,162,1,False,sensor_prob_below_p_alarm,0.048342
62,5,0.035000,0.261403,0.879030,162,1,True,,0.054782
62,6,0.040000,0.267246,0.980242,162,1,False,already_fired,0.061125
62,7,0.050000,0.273435,0.997372,162,1,False,already_fired,0.073525
62,8,0.070000,0.287340,0.999973,162,1,False,already_fired,0.097206
62,9,0.100000,0.307723,1.000000,162,1,False,already_fired,0.130049
63,0,0.000000,0.239618,0.005602,162,1,False,sensor_prob_below_p_alarm,0.007609
63,1,0.010000,0.246634,0.053530,162,1,False,sensor_prob_below_p_alarm,0.022806
63,2,0.020000,0.255497,0.510412,162,1,False,sensor_prob_below_p_alarm,0.037510
63,3,0.025000,0.259236,0.780856,162,1,True,,0.044682
63,4,0.030000,0.264251,0.948810,162,1,False,already_fired,0.051734
63,5,0.035000,0.266639,0.975980,162,1,False,already_fired,0.058669
63,6,0.040000,0.271592,0.995193,162,1,False,already_fired,0.065487
63,7,0.050000,0.279267,0.999613,162,1,False,already_fired,0.078781
63,8,0.070000,0.293712,0.999997,162,1,False,already_fired,0.104036
63,9,0.100000,0.316545,1.000000,162,1,False,already_fired,0.138736
64,0,0.000000,0.239995,0.006336,162,1,False,sensor_prob_below_p_alarm,0.007609
64,1,0.010000,0.246555,0.052237,162,1,False,sensor_prob_below_p_alarm,0.022948
64,2,0.020000,0.255550,0.514713,162,1,False,sensor_prob_below_p_alarm,0.037788
64,3,0.025000,0.261565,0.884590,162,1,True,,0.045023
64,4,0.030000,0.263539,0.936169,162,1,False,already_fired,0.052139
64,5,0.035000,0.266560,0.975368,162,1,False,already_fired,0.059135
64,6,0.040000,0.269733,0.991180,162,1,False,already_fired,0.066013
64,7,0.050000,0.277534,0.999316,162,1,False,already_fired,0.079421
64,8,0.070000,0.294654,0.999998,162,1,False,already_fired,0.104885
64,9,0.100000,0.316764,1.000000,162,1,False,already_fired,0.139857
65,0,0.000000,0.240948,0.008647,162,1,False,sensor_prob_below_p_alarm,0.007609
65,1,0.010000,0.247644,0.073082,162,1,False,sensor_prob_below_p_alarm,0.022570
65,2,0.020000,0.256901,0.623155,162,1,False,sensor_prob_below_p_alarm,0.037055
65,3,0.025000,0.257613,0.676352,162,1,False,sensor_prob_below_p_alarm,0.044123
65,4,0.030000,0.262555,0.913880,162,1,True,,0.051076
65,5,0.035000,0.264209,0.948137,162,1,False,already_fired,0.057915
65,6,0.040000,0.271277,0.994673,162,1,False,already_fired,0.064642
65,7,0.050000,0.276675,0.999093,162,1,False,already_fired,0.077765
65,8,0.070000,0.293131,0.999996,162,1,False,already_fired,0.102720
65,9,0.100000,0.313183,1.000000,162,1,False,already_fired,0.137074
66,0,0.000000,0.237157,0.002502,162,1,False,sensor_prob_below_p_alarm,0.007609
66,1,0.010000,0.247435,0.068553,162,1,False,sensor_prob_below_p_alarm,0.022198
66,2,0.020000,0.253419,0.344863,162,1,False,sensor_prob_below_p_alarm,0.036341
66,3,0.025000,0.257634,0.677858,162,1,False,sensor_prob_below_p_alarm,0.043247
66,4,0.030000,0.260723,0.853148,162,1,True,,0.050045
66,5,0.035000,0.265984,0.970385,162,1,False,already_fired,0.056736
66,6,0.040000,0.267654,0.982681,162,1,False,already_fired,0.063322
66,7,0.050000,0.276848,0.999143,162,1,False,already_fired,0.076180
66,8,0.070000,0.290738,0.999991,162,1,False,already_fired,0.100677
66,9,0.100000,0.310455,1.000000,162,1,False,already_fired,0.134511
67,0,0.000000,0.241021,0.008856,162,1,False,sensor_prob_below_p_alarm,0.007609
67,1,0.010000,0.244717,0.029242,162,1,False,sensor_prob_below_p_alarm,0.021874
67,2,0.020000,0.253503,0.351111,162,1,False,sensor_prob_below_p_alarm,0.035709
67,3,0.025000,0.256948,0.626786,162,1,False,sensor_prob_below_p_alarm,0.042467
67,4,0.030000,0.264618,0.954355,162,1,True,,0.049121
67,5,0.035000,0.264686,0.955320,162,1,False,already_fired,0.055672
67,6,0.040000,0.268257,0.985747,162,1,False,already_fired,0.062120
67,7,0.050000,0.275780,0.998783,162,1,False,already_fired,0.074716
67,8,0.070000,0.289492,0.999987,162,1,False,already_fired,0.098729
67,9,0.100000,0.312115,1.000000,162,1,False,already_fired,0.131933
68,0,0.000000,0.238251,0.003582,162,1,False,sensor_prob_below_p_alarm,0.007609
68,1,0.010000,0.248403,0.091896,162,1,False,sensor_prob_below_p_alarm,0.022724
68,2,0.020000,0.256136,0.562583,162,1,False,sensor_prob_below_p_alarm,0.037356
68,3,0.025000,0.257948,0.699984,162,1,False,sensor_prob_below_p_alarm,0.044495
68,4,0.030000,0.262293,0.906861,162,1,True,,0.051516
68,5,0.035000,0.265209,0.962118,162,1,False,already_fired,0.058423
68,6,0.040000,0.271911,0.995670,162,1,False,already_fired,0.065215
68,7,0.050000,0.277277,0.999256,162,1,False,already_fired,0.078463
68,8,0.070000,0.293387,0.999996,162,1,False,already_fired,0.103650
68,9,0.100000,0.312911,1.000000,162,1,False,already_fired,0.138306
69,0,0.000000,0.238372,0.003726,162,1,False,sensor_prob_below_p_alarm,0.007609
69,1,0.010000,0.246749,0.055481,162,1,False,sensor_prob_below_p_alarm,0.021905
69,2,0.020000,0.252644,0.289781,162,1,False,sensor_prob_below_p_alarm,0.035775
69,3,0.025000,0.257120,0.639975,162,1,False,sensor_prob_below_p_alarm,0.042552
69,4,0.030000,0.259953,0.818538,162,1,True,,0.049226
69,5,0.035000,0.263476,0.934924,162,1,False,already_fired,0.055798
69,6,0.040000,0.267942,0.984221,162,1,False,already_fired,0.062269
69,7,0.050000,0.274576,0.998193,162,1,False,already_fired,0.074911
69,8,0.070000,0.288492,0.999981,162,1,False,already_fired,0.099029
69,9,0.100000,0.310403,1.000000,162,1,False,already_fired,0.132416
70,0,0.000000,0.238586,0.003997,162,1,False,sensor_prob_below_p_alarm,0.007609
70,1,0.010000,0.245775,0.040903,162,1,False,sensor_prob_below_p_alarm,0.022422
70,2,0.020000,0.255052,0.473860,162,1,False,sensor_prob_below_p_alarm,0.036773
70,3,0.025000,0.259717,0.806748,162,1,True,,0.043778
70,4,0.030000,0.262168,0.903312,162,1,False,already_fired,0.050672
70,5,0.035000,0.265995,0.970484,162,1,False,already_fired,0.057455
70,6,0.040000,0.268859,0.988277,162,1,False,already_fired,0.064129
70,7,0.050000,0.278393,0.999484,162,1,False,already_fired,0.077155
70,8,0.070000,0.290230,0.999989,162,1,False,already_fired,0.101950
70,9,0.100000,0.314131,1.000000,162,1,False,already_fired,0.136142
71,0,0.000000,0.238476,0.003856,162,1,False,sensor_prob_below_p_alarm,0.007609
71,1,0.010000,0.247848,0.077762,162,1,False,sensor_prob_below_p_alarm,0.022023
71,2,0.020000,0.254581,0.435469,162,1,False,sensor_prob_below_p_alarm,0.036004
71,3,0.025000,0.256843,0.618699,162,1,False,sensor_prob_below_p_alarm,0.042836
71,4,0.030000,0.259832,0.812584,162,1,True,,0.049563
71,5,0.035000,0.263733,0.939871,162,1,False,already_fired,0.056186
71,6,0.040000,0.267361,0.980962,162,1,False,already_fired,0.062707
71,7,0.050000,0.275136,0.998496,162,1,False,already_fired,0.075447
71,8,0.070000,0.290759,0.999991,162,1,False,already_fired,0.099748
71,9,0.100000,0.311183,1.000000,162,1,False,already_fired,0.133379
72,0,0.000000,0.237199,0.002537,162,1,False,sensor_prob_below_p_alarm,0.007609
72,1,0.010000,0.248246,0.087677,162,1,False,sensor_prob_below_p_alarm,0.022264
72,2,0.020000,0.254099,0.397012,162,1,False,sensor_prob_below_p_alarm,0.036464
72,3,0.025000,0.258639,0.745439,162,1,False,sensor_prob_below_p_alarm,0.043397
72,4,0.030000,0.261984,0.897921,162,1,True,,0.050220
