scenario_id,seed,door,anchor,p_level,geometry,group,carrier_count,quadrupole_change_norm,peak_source_norm,power_proxy,power_per_carrier,incoherent_power_expectation,coherence_gain,qnm_response_peak,trace_relative_error,all_carrier_coarse_power,all_carrier_coarse_response,power_convergence_relative_error,response_convergence_relative_error
REF_0014,910002,discovery,low_drive,2,dispersed_slots,escape_only,543,8.96389195253951,5.740594695437901,6.300683657147333,0.011603468981855125,4.277999167032841,1.4728108658135615,2.4787703413728344,1.1569074529723989e-15,,,,
REF_0014,910002,discovery,low_drive,2,dispersed_slots,return_only,0,,,,,,,,,,,,
REF_0014,910002,discovery,low_drive,2,dispersed_slots,dual,4,0.8146883438431667,0.4018124271384733,0.011136503404222984,0.002784125851055746,0.008395211406007033,1.3265304309376262,0.18390451751086875,2.7755575615628914e-16,,,,
REF_0015,910002,discovery,low_drive,3,localized_ledger_cells,all_carriers,1008,38.46382997706481,19.253516299386714,22.495447767522784,0.022316912467780538,9.154915481095179,2.4571988473269566,8.92662748345583,4.653305397082806e-16,22.085402311170256,8.953090125267277,0.018227930405747245,0.0029644613108916707
REF_0015,910002,discovery,low_drive,3,localized_ledger_cells,escape_only,939,33.01038930575496,18.377173325817395,24.894244922608323,0.02651144294207489,7.832868970506335,3.178177117010946,8.486781009314917,4.849124345312866e-16,,,,
REF_0015,910002,discovery,low_drive,3,localized_ledger_cells,return_only,0,,,,,,,,,,,,
REF_0015,910002,discovery,low_drive,3,localized_ledger_cells,dual,69,13.115191789330062,6.230616493352185,0.281915283562117,0.004085728747277057,1.3220465105888424,0.2132415775875777,2.8869017958718164,2.1924711637073138e-16,,,,
REF_0016,910002,discovery,low_drive,3,dispersed_slots,all_carriers,1008,4.2772238918149545,3.6023860120691773,4.479284781381348,0.004443734902164036,8.552668104463574,0.523729522374853,1.2564929253177521,1.63835438157225e-15,4.394869267683603,1.2596949641944486,0.018845757262102934,0.0025483938764611015
REF_0016,910002,discovery,low_drive,3,dispersed_slots,escape_only,940,6.292208143482614,3.6362266350917576,3.705389375422759,0.003941903590875276,6.6748661942113525,0.5551256411156504,1.5187261507886944,1.0864425824509245e-15,,,,
REF_0016,910002,discovery,low_drive,3,dispersed_slots,return_only,1,0.09826209304811039,0.0407427532404762,0.0002085029494275747,0.0002085029494275747,0.0002085029494275747,1.0,0.01729198820782515,5.551115123125783e-17,,,,
REF_0016,910002,discovery,low_drive,3,dispersed_slots,dual,23,0.4081875627961487,0.36623832666305894,0.059713573294911476,0.002596242317170064,0.022958967475177106,2.60088235063153,0.1541242051259391,1.6653345369377348e-16,,,,
REF_0017,910003,validation,low_drive,0,localized_ledger_cells,all_carriers,252,36.1433365333179,15.870783979873512,12.289241263269641,0.04876683040980016,2.617854857658105,4.694393666371336,7.0728186900666365,5.783446661928593e-16,12.042972227457154,7.094643210699427,0.02003940117511904,0.0030856892547580774
REF_0017,910003,validation,low_drive,0,localized_ledger_cells,escape_only,228,23.367628176137266,9.671007368145936,13.096391620850948,0.057440314126539244,1.782497635854586,7.34721402004672,4.1904734351982835,7.14385112016226e-16,,,,
REF_0017,910003,validation,low_drive,0,localized_ledger_cells,return_only,0,,,,,,,,,,,,
REF_0017,910003,validation,low_drive,0,localized_ledger_cells,dual,24,13.453858297039664,6.658422309517615,1.3272425477429783,0.0553017728226241,0.8353572218035186,1.5888323140099152,3.0995211013503314,1.4851598825755528e-16,,,,
REF_0018,910003,validation,low_drive,0,dispersed_slots,all_carriers,252,7.174542928429164,3.7572016906347856,2.291211145454535,0.009092107720057679,4.591046754877275,0.499060730109202,1.70700963097498,1.327683159210057e-15,2.247340346882006,1.7120150178607214,0.019147427184772133,0.0029322546252316573
REF_0018,910003,validation,low_drive,0,dispersed_slots,escape_only,209,8.415370689021186,4.437539817498503,2.24627964375201,0.010747749491636411,3.574962592035039,0.6283365450471247,2.0447019072264454,1.1244359106029555e-15,,,,
REF_0018,910003,validation,low_drive,0,dispersed_slots,return_only,1,0.7787229463490735,0.37863156064249687,0.006616480346588925,0.006616480346588925,0.006616480346588925,1.0,0.17270596847324554,2.220446049250313e-16,,,,
REF_0018,910003,validation,low_drive,0,dispersed_slots,dual,2,0.9615707752406717,0.5158969039511345,0.003994069193150674,0.001997034596575337,0.002902405667057132,1.3761236888709716,0.23898667635866452,3.9895796697139067e-16,,,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,all_carriers,378,35.90699664479776,16.63441326599196,15.2212151921582,0.04026776505861958,2.4028251098853026,6.334716217812779,7.346382830159843,9.923150268957572e-16,14.929041390607733,7.369247397241465,0.019195169233333722,0.003112357143675344
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,escape_only,340,24.43826884507559,11.72416357374335,11.999759166456773,0.035293409313108155,2.1571229528543667,5.562853591900429,5.091050262641385,9.606299329898461e-16,,,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,return_only,0,,,,,,,,,,,,
REF_0019,910003,validation,low_drive,1,localized_ledger_cells,dual,38,14.88299191103024,6.857177610842128,0.2084367871959862,0.00548517861042069,0.24570215703093518,0.8483311246215186,3.1803174561366885,3.0516191641819413e-16,,,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,all_carriers,378,6.821794445804307,4.038107915515914,3.605222837860308,0.009537626555186,6.809180614147179,0.5294650035233126,1.8422081287370016,1.7074538265648e-15,3.5255862396922453,1.8474600500950449,0.02208923047190255,0.0028508838258378393
REF_0020,910003,validation,low_drive,1,dispersed_slots,escape_only,329,9.671361279775416,5.3955633359698245,3.692495840759414,0.011223391613250498,5.241530798255321,0.7044689772668103,2.436164978569636,9.552854451059367e-16,,,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,return_only,2,0.9424349868632121,0.5659724816359432,0.015372621764162729,0.0076863108820813646,0.014133230482353348,1.08769341753514,0.24611633613741635,4.440892098500626e-16,,,,
REF_0020,910003,validation,low_drive,1,dispersed_slots,dual,3,1.330220496163093,0.6494814568059927,0.005930753666469185,0.0019769178888230615,0.0062613182461199466,0.9472052742478618,0.297904380989981,2.8055643002340404e-16,,,,
REF_0021,910003,validation,low_drive,2,localized_ledger_cells,all_carriers,594,34.528542352321196,15.905773758463738,9.581635730943585,0.01613069988374341,2.991063776958252,3.203420737717463,7.070142288368955,8.828377308144035e-16,9.401555969185878,7.09201473696597,0.018794260898078705,0.0030936362671225136
REF_0021,910003,validation,low_drive,2,localized_ledger_cells,escape_only,555,22.019039871693153,10.352917549272794,7.27719091291345,0.013112055698943153,2.792683788052596,2.6058055495026187,4.5125071636280385,1.1679292271484236e-15,,,,
REF_0021,910003,validation,low_drive,2,localized_ledger_cells,return_only,0,,,,,,,,,,,,
REF_0021,910003,validation,low_drive,2,localized_ledger_cells,dual,39,15.693784599946996,7.106617010200972,0.4117029866526707,0.010556486837247966,0.1983799889056557,2.075325182362349,3.2985804546252764,4.630126388608523e-16,,,,
REF_0022,910003,validation,low_drive,2,dispersed_slots,all_carriers,594,5.610823002177684,2.6741087744158305,1.9087104111258766,0.0032133171904476037,7.723976785916532,0.24711498545750585,1.1116167396289025,1.3777848216740384e-15,1.8712100226906268,1.115256838621117,0.019646976417512053,0.0032745989354475793
REF_0022,910003,validation,low_drive,2,dispersed_slots,escape_only,537,7.064811274013645,3.555391253393122,2.2400810633351473,0.004171473116080349,5.878604315042813,0.38105661536072155,1.6122891950223055,7.514883335884462e-16,,,,
REF_0022,910003,validation,low_drive,2,dispersed_slots,return_only,2,0.9466956968074435,0.5753668751790054,0.016484322852287046,0.008242161426143523,0.015281674585048127,1.0786987224826534,0.2508926049756962,4.440892098500626e-16,,,,
REF_0022,910003,validation,low_drive,2,dispersed_slots,dual,9,0.9071141702831929,0.4709411165328709,0.0069325731350208895,0.0007702859038912099,0.003959964071207743,1.750665665233305,0.21060591484031124,3.3306690738754696e-16,,,,
REF_0023,910003,validation,low_drive,3,localized_ledger_cells,all_carriers,1008,25.116601362565955,12.433180185674852,3.2312084857093586,0.0032055639739180146,6.271578820848178,0.5152145222137805,5.59333357399716,1.103342643504503e-15,3.168344977719398,5.6104428056755244,0.019455107359363035,0.0030588613126710643
REF_0023,910003,validation,low_drive,3,localized_ledger_cells,escape_only,965,14.95053497044994,7.557072240831069,5.138701066119631,0.005325078824994436,5.656121890275428,0.9085202132851135,3.3725527207801878,1.1855896635897203e-15,,,,
REF_0023,910003,validation,low_drive,3,localized_ledger_cells,return_only,0,,,,,,,,,,,,
REF_0023,910003,validation,low_drive,3,localized_ledger_cells,dual,43,14.008004458762414,6.866103400539312,0.6060137600409352,0.014093343256765934,0.6154569305727485,0.9846566509162137,3.176997429576309,4.663570654829437e-16,,,,
REF_0024,910003,validation,low_drive,3,dispersed_slots,all_carriers,1008,3.413494405792345,3.707420972036161,4.635854614703971,0.004599062117761877,7.640694634989834,0.6067320886604363,1.1266146258764873,2.5997906629060057e-15,4.554731277847848,1.1290501459938393,0.017499111511999715,0.0021618041000109043
REF_0024,910003,validation,low_drive,3,dispersed_slots,escape_only,940,7.690548652994481,4.525969568823726,2.720829357335876,0.0028944993163147617,6.402014297235105,0.424995826471513,1.958516136567435,1.0956191102582088e-15,,,,
REF_0024,910003,validation,low_drive,3,dispersed_slots,return_only,2,0.7834973585231634,0.3507858892552998,0.010949818047863276,0.005474909023931638,0.00855800345906936,1.2794827789254029,0.1618615450622758,3.3306690738754696e-16,,,,
REF_0024,910003,validation,low_drive,3,dispersed_slots,dual,18,1.6636594207925632,1.0167474913538983,0.026461842359035162,0.0014701023532797312,0.01256607785516356,2.105815566641715,0.4706499070236641,3.837573772239022e-16,,,,
REF_0025,910004,final,low_drive,0,localized_ledger_cells,all_carriers,252,49.21118562994538,24.469692407480355,34.303239793166384,0.13612396743319993,2.874160382298196,11.935047189585609,10.893155991295885,7.657824182569654e-16,33.64788636749954,10.92678993300753,0.019104709339944032,0.003087621414631406
REF_0025,910004,final,low_drive,0,localized_ledger_cells,escape_only,221,38.69133868248267,19.77513973903061,19.85566761764315,0.0898446498535889,2.4027835334333707,8.263610658789188,8.838695277016301,8.364072690753301e-16,,,,
REF_0025,910004,final,low_drive,0,localized_ledger_cells,return_only,0,,,,,,,,,,,,
REF_0025,910004,final,low_drive,0,localized_ledger_cells,dual,31,11.061904615897847,5.007153259760974,2.0395235062981243,0.06579108084832659,0.4713768488648257,4.3267366889352425,2.20728488361649,5.857663678588549e-16,,,,
REF_0026,910004,final,low_drive,0,dispersed_slots,all_carriers,252,7.6552570032926335,5.762612878047464,2.7976884979434535,0.011101938483902594,7.290774240590295,0.3837299586603219,2.3261858100973143,1.0599882559050666e-15,2.746275693037256,2.3324220551058965,0.018376886827818975,0.002680888595189793
REF_0026,910004,final,low_drive,0,dispersed_slots,escape_only,209,7.1033823562304965,5.241673023764742,1.530165969432932,0.007321368274798718,5.930975647736913,0.2579956587777929,2.2539643764578154,7.352894848355563e-16,,,,
REF_0026,910004,final,low_drive,0,dispersed_slots,return_only,0,,,,,,,,,,,,
REF_0026,910004,final,low_drive,0,dispersed_slots,dual,0,,,,,,,,,,,,
REF_0027,910004,final,low_drive,1,localized_ledger_cells,all_carriers,378,44.777157212849474,22.200441765571632,11.160472962863246,0.029525060748315464,3.4900322208143013,3.197813732579025,10.014467552266277,1.6043077492816692e-15,10.93115385997521,10.04503135938449,0.020547435906265014,0.0030519652651225027
REF_0027,910004,final,low_drive,1,localized_ledger_cells,escape_only,335,33.91777343417358,17.026876899092297,4.667391252047646,0.013932511200142227,2.385340732801266,1.9566979207060344,7.737956181083826,9.609343846627835e-16,,,,
REF_0027,910004,final,low_drive,1,localized_ledger_cells,return_only,0,,,,,,,,,,,,
REF_0027,910004,final,low_drive,1,localized_ledger_cells,dual,43,11.345728270805006,5.460901166146615,1.506174503338652,0.03502731403113144,1.1046914880130352,1.3634345151402845,2.4168077480739667,8.514024846713174e-16,,,,
REF_0028,910004,final,low_drive,1,dispersed_slots,all_carriers,378,5.608826783296606,3.7373626601845853,2.5307030251317726,0.006694981547967652,8.720365274359848,0.29020608030866557,1.4665952731067127,8.34883728136991e-16,2.4884341240151358,1.470553750979536,0.01670243434210773,0.0026990935709467483
REF_0028,910004,final,low_drive,1,dispersed_slots,escape_only,327,6.652259149590796,3.8098093235946524,1.939807591587697,0.0059321333076076364,7.015904534114613,0.27648717027939085,1.721648340807331,1.2804894787270372e-15,,,,
REF_0028,910004,final,low_drive,1,dispersed_slots,return_only,1,0.9753030935723845,0.5510360535048355,0.013130305405285588,0.013130305405285588,0.013130305405285588,1.0,0.2523296701457362,3.3306690738754696e-16,,,,
REF_0028,910004,final,low_drive,1,dispersed_slots,dual,1,0.5130635469896998,0.20434993601833973,0.0008913716326445092,0.0008913716326445092,0.0008913716326445092,1.0,0.09420189678027723,1.6653345369377348e-16,,,,
REF_0029,910004,final,low_drive,2,localized_ledger_cells,all_carriers,594,45.22026802310973,22.949485469759157,8.641113040142477,0.01454732835040821,4.45708374935997,1.9387369692982157,10.438360849315446,8.90749253024976e-16,8.469715486888559,10.469963382567636,0.01983512453287985,0.003027537915999793
REF_0029,910004,final,low_drive,2,localized_ledger_cells,escape_only,554,34.202458123132025,17.80226315730749,4.346055558671534,0.007844865629371,3.955254502306209,1.098805539855263,8.128111684453884,4.622711391836396e-16,,,,
REF_0029,910004,final,low_drive,2,localized_ledger_cells,return_only,0,,,,,,,,,,,,
REF_0029,910004,final,low_drive,2,localized_ledger_cells,dual,40,11.915522502076366,5.674615274016817,0.7955427885894727,0.019888569714736817,0.5018292470537624,1.5852858183537555,2.557035354061654,7.454040724282204e-16,,,,
REF_0030,910004,final,low_drive,2,dispersed_slots,all_carriers,594,5.661582654005686,3.6414043627400017,2.7245451389490647,0.004586776328197079,9.240446000549499,0.29484996057409407,1.4276972417980234,9.621521938504246e-16,2.680110902139411,1.4315874093793381,0.016308864248361504,0.002724784686433622
REF_0030,910004,final,low_drive,2,dispersed_slots,escape_only,544,5.2337544173887025,3.0276450152892638,3.105210718644887,0.0057081079386854545,7.482753560084113,0.4149823582603704,1.3246913101840554,1.2784045642898021e-15,,,,
REF_0030,910004,final,low_drive,2,dispersed_slots,return_only,2,1.4527584734427321,0.7870482436406367,0.01326615908485454,0.00663307954242727,0.014227527993810475,0.9324289567819394,0.353850899142381,2.730291617340221e-16,,,,
REF_0030,910004,final,low_drive,2,dispersed_slots,dual,3,0.4304146613924377,0.14583372933151723,0.0056602655956284696,0.0018867551985428232,0.0048578645998797855,1.165175660879585,0.06442868130913439,1.6653345369377348e-16,,,,
REF_0031,910004,final,low_drive,3,localized_ledger_cells,all_carriers,1008,54.925763845161875,29.768119719372073,14.749433410290095,0.014632374414970332,6.893047183187674,2.1397551791411433,13.65076300885334,9.172903439221583e-16,14.450502849272198,13.691754815267945,0.020267257236426816,0.0030028948849246577
REF_0031,910004,final,low_drive,3,localized_ledger_cells,escape_only,963,44.23340474069085,24.93638026635427,9.811473864499058,0.010188446380580538,6.202550897890763,1.581844957989066,11.454699045022869,7.77922574641681e-16,,,,
REF_0031,910004,final,low_drive,3,localized_ledger_cells,return_only,0,,,,,,,,,,,,
REF_0031,910004,final,low_drive,3,localized_ledger_cells,dual,45,11.351468961585638,5.5435267645035315,0.8179341267150924,0.01817631392700205,0.6904962852969114,1.1845597784257202,2.5527928626532717,5.352213088474307e-16,,,,
REF_0032,910004,final,low_drive,3,dispersed_slots,all_carriers,1008,5.504268414283969,3.700305715376872,6.471954088892575,0.006420589373901365,12.497796031440776,0.5178476327034818,1.5771401851094478,1.923251480475386e-15,6.341291269170004,1.5816766412984207,0.02018908322400191,0.0028763810800103997
REF_0032,910004,final,low_drive,3,dispersed_slots,escape_only,951,6.726791679740771,4.642913643603908,5.8746721483776785,0.006177362932048032,11.310063727561845,0.5194198980560567,1.8488099116698702,1.543396766830769e-15,,,,
REF_0032,910004,final,low_drive,3,dispersed_slots,return_only,3,0.8269510139061302,0.45512661101088225,0.015068860263041722,0.005022953421013907,0.01666909816637533,0.9039997312775093,0.2051312890170882,4.440892098500626e-16,,,,
REF_0032,910004,final,low_drive,3,dispersed_slots,dual,13,1.0201061262021016,0.6250978552407277,0.02540885256518242,0.001954527120398648,0.020258504029090692,1.2542314343001812,0.28621782456523587,2.220446049250313e-16,,,,
REF_0129,910001,discovery,middle_drive,0,localized_ledger_cells,all_carriers,252,61.06805815609138,39.89707521419281,147.33892674323417,0.5846782807271197,20.18286634418276,7.300198308338953,17.648312734009675,9.599359369396854e-16,144.27853078801994,17.70313186035929,0.0207711296862339,0.003106196449248821
REF_0129,910001,discovery,middle_drive,0,localized_ledger_cells,escape_only,227,51.00294715837683,34.30800938825125,112.37959978582127,0.4950643162370981,18.977052951833777,5.921867851191398,15.092646372240104,1.0781491996197873e-15,,,,
REF_0129,910001,discovery,middle_drive,0,localized_ledger_cells,return_only,0,,,,,,,,,,,,
REF_0129,910001,discovery,middle_drive,0,localized_ledger_cells,dual,25,12.878826269725932,7.6999163506277535,3.2029182776089717,0.12811673110435887,1.2058133923489784,2.656230473083023,3.5825610998991975,4.0741635572022245e-16,,,,
REF_0130,910001,discovery,middle_drive,0,dispersed_slots,all_carriers,252,13.442953893815146,9.358719064010318,34.23790314238373,0.13586469500945925,25.647623109080264,1.3349347421696232,4.102378808329315,5.801085273689666e-16,33.573683077885875,4.115050642676833,0.019400138546323657,0.0030888991337876897
REF_0130,910001,discovery,middle_drive,0,dispersed_slots,escape_only,213,18.713993934061683,13.478917272404116,18.313619929908178,0.08597943629064872,21.77445916191318,0.8410596926302292,6.1693483684820185,1.0984680455384891e-15,,,,
REF_0130,910001,discovery,middle_drive,0,dispersed_slots,return_only,2,1.6119593902880793,1.2234489850262302,0.07520499029326598,0.03760249514663299,0.04747479363432665,1.5841035744679681,0.5242946092536679,3.7687708053344747e-16,,,,
REF_0130,910001,discovery,middle_drive,0,dispersed_slots,dual,0,,,,,,,,,,,,
REF_0131,910001,discovery,middle_drive,1,localized_ledger_cells,all_carriers,378,80.32931190000149,52.186272957476575,231.7250980138569,0.6130293598250183,23.130921885241097,10.017979359556408,23.528198079604856,1.0684623340277327e-15,227.22691637823596,23.599863596137215,0.019411715322057828,0.003045941567215971
REF_0131,910001,discovery,middle_drive,1,localized_ledger_cells,escape_only,336,60.61040735390498,40.45068868406068,146.28678289802232,0.4353773300536379,19.166845706058773,7.632282595762748,18.195443204880934,9.739931892047889e-16,,,,
REF_0131,910001,discovery,middle_drive,1,localized_ledger_cells,return_only,0,,,,,,,,,,,,
REF_0131,910001,discovery,middle_drive,1,localized_ledger_cells,dual,42,22.39215220880075,14.108953231762412,10.917652783824014,0.25994411390057176,3.9640761791823267,2.7541480764569988,6.490043086633618,7.535974650537248e-16,,,,
REF_0132,910001,discovery,middle_drive,1,dispersed_slots,all_carriers,378,15.648930960409107,14.794898867469692,14.662066383360997,0.038788535405716924,36.461395545125946,0.40212575970150927,6.011877993300933,1.0050242249410288e-15,14.406844544209985,6.027843411969905,0.017406948821391686,0.002655645820950174
REF_0132,910001,discovery,middle_drive,1,dispersed_slots,escape_only,332,16.0116820933141,15.074601159072309,14.862073464639128,0.044765281519997376,32.67249022728361,0.4548803400430234,6.132723594961978,7.647682790027421e-16,,,,
REF_0132,910001,discovery,middle_drive,1,dispersed_slots,return_only,2,2.103452934987958,1.362287605747819,0.02291761206251454,0.01145880603125727,0.04305921724372907,0.5322347578404284,0.6236275135678528,3.4244638375522426e-16,,,,
REF_0132,910001,discovery,middle_drive,1,dispersed_slots,dual,4,0.28969993805807787,0.23784067799493988,0.036234716306538545,0.009058679076634636,0.06364386516883186,0.5693355708427915,0.09679692646437804,1.6653345369377348e-16,,,,
REF_0133,910001,discovery,middle_drive,2,localized_ledger_cells,all_carriers,594,89.68711927175245,59.70329663381709,91.4058654032326,0.15388192828827035,27.925175583782494,3.273242280213859,27.444661100653697,4.2418066409571233e-16,89.5908164230703,27.52686039296928,0.0198570296572906,0.002995092270008926
REF_0133,910001,discovery,middle_drive,2,localized_ledger_cells,escape_only,563,74.0573042131022,51.26026438792543,62.09246516054995,0.11028857044502655,26.05054331540072,2.383538201440956,23.66316897837092,5.186551757045974e-16,,,,
REF_0133,910001,discovery,middle_drive,2,localized_ledger_cells,return_only,0,,,,,,,,,,,,
REF_0133,910001,discovery,middle_drive,2,localized_ledger_cells,dual,31,18.613075690254444,11.398751608170109,3.0428694707105,0.09815707970033871,1.8746322683817696,1.623182061907631,5.186125579795631,4.026959714106936e-16,,,,
REF_0134,910001,discovery,middle_drive,2,dispersed_slots,all_carriers,594,13.29646809487885,10.838062223499458,5.685892113953562,0.009572208946049768,39.620418754005925,0.14350913727732056,4.795563794778817,1.1314110399396989e-15,5.565488169142679,4.808970761249356,0.021175910903304684,0.002795701828664384
REF_0134,910001,discovery,middle_drive,2,dispersed_slots,escape_only,553,13.82365978769447,11.115026885307872,4.779171128729074,0.008642262438931419,36.54569179694315,0.13077249037405897,4.931545604997474,8.111715399354845e-16,,,,
REF_0134,910001,discovery,middle_drive,2,dispersed_slots,return_only,1,1.0773978401153017,0.7233474816875278,0.0038097643364585062,0.0038097643364585062,0.0038097643364585062,1.0,0.33704505638507193,3.3306690738754696e-16,,,,
REF_0134,910001,discovery,middle_drive,2,dispersed_slots,dual,2,0.456333207450386,0.3786869721334814,0.05020081353370241,0.025100406766851206,0.06251936355083333,0.8029642447157201,0.1742168117295661,9.71445146547012e-17,,,,
REF_0135,910001,discovery,middle_drive,3,localized_ledger_cells,all_carriers,1008,118.88453486018192,86.72972510141132,67.77245717514197,0.0672345805308948,35.315048507354,1.9190815258551617,40.399581948556,3.263455161754825e-16,66.51708603229798,40.51906332318699,0.01852332341440377,0.0029574903716364795
REF_0135,910001,discovery,middle_drive,3,localized_ledger_cells,escape_only,942,97.1180882086327,73.89526983384803,43.93004968416624,0.04663487227618497,32.77442420304206,1.3403759410695837,34.39130305056171,2.594248295321082e-16,,,,
REF_0135,910001,discovery,middle_drive,3,localized_ledger_cells,return_only,0,,,,,,,,,,,,
REF_0135,910001,discovery,middle_drive,3,localized_ledger_cells,dual,66,23.50300576237355,14.837585893913682,4.60903430940575,0.0698338531728144,2.5406243043119505,1.8141345422789554,6.89196398303098,3.1189965487841964e-16,,,,
REF_0136,910001,discovery,middle_drive,3,dispersed_slots,all_carriers,1008,11.877374707117012,11.722125084207807,11.929844996129473,0.011835163686636382,47.52624937804477,0.2510159154625104,5.042515058472717,2.0583531417004826e-15,11.641541005879375,5.056165463308031,0.024166616610998334,0.0027070627805816268
REF_0136,910001,discovery,middle_drive,3,dispersed_slots,escape_only,947,14.591953727934754,13.357607321239547,21.205697023142683,0.022392499496454787,43.49755139145847,0.48751473002010876,5.859898844598588,1.2398249876676887e-15,,,,
REF_0136,910001,discovery,middle_drive,3,dispersed_slots,return_only,4,1.8583613138277895,1.3842338871622584,0.03226291783639797,0.008065729459099492,0.09081035055101501,0.3552779792241134,0.6088490880002807,4.0198989463952106e-16,,,,
REF_0136,910001,discovery,middle_drive,3,dispersed_slots,dual,15,1.2034507072794753,1.6780527567480472,0.5131856848136495,0.03421237898757663,0.17203946543912896,2.9829532631001165,0.6856829749271497,2.7755575615628914e-16,,,,
REF_0137,910002,discovery,middle_drive,0,localized_ledger_cells,all_carriers,252,62.30077338103015,37.320879978421644,26.24245954041193,0.10413674420798384,31.053757313741045,0.8450655189734431,17.122284680706787,4.1740557070473567e-16,25.73536087457653,17.173670584723677,0.019323595223782148,0.0030011125836957196
REF_0137,910002,discovery,middle_drive,0,localized_ledger_cells,escape_only,230,48.6545898488408,29.691534798999086,9.629403740061774,0.04186697278287728,27.55432256433327,0.34946980523942256,13.712072399515478,5.219901339340657e-16,,,,
REF_0137,910002,discovery,middle_drive,0,localized_ledger_cells,return_only,0,,,,,,,,,,,,
REF_0137,910002,discovery,middle_drive,0,localized_ledger_cells,dual,22,16.24629154893799,9.799198612451248,4.574456383832214,0.207929835628737,3.499434749407781,1.3071986510411036,4.372275928393135,2.4038139718929867e-16,,,,
REF_0138,910002,discovery,middle_drive,0,dispersed_slots,all_carriers,252,5.110951283238032,4.450148598413969,29.085520387012338,0.1154187316944934,20.649148567034455,1.4085578537337957,1.0281587154372052,1.5280071779218588e-15,28.58317730043374,1.0308594066857053,0.01727124286911199,0.0026267260180270163
REF_0138,910002,discovery,middle_drive,0,dispersed_slots,escape_only,214,10.786289766462392,6.648405392989473,25.4547575509345,0.1189474651912827,17.139666270603737,1.485137292001536,2.8418712739521013,8.564872463359575e-16,,,,
REF_0138,910002,discovery,middle_drive,0,dispersed_slots,return_only,0,,,,,,,,,,,,
REF_0138,910002,discovery,middle_drive,0,dispersed_slots,dual,0,,,,,,,,,,,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,all_carriers,378,48.98132393665205,27.187016892649545,21.259260629890207,0.05624143023780478,33.12293870846543,0.6418289396664205,12.650133952227677,5.850895155615457e-16,20.870633844140077,12.687552088717066,0.018280352854968374,0.0029579241319258914
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,escape_only,352,39.31820622648013,23.181404466562274,8.193061788738252,0.023275743718006395,30.50588965410087,0.26857311429489383,10.733346280442074,4.0863136188861943e-16,,,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,return_only,0,,,,,,,,,,,,
REF_0139,910002,discovery,middle_drive,1,localized_ledger_cells,dual,26,13.808732235549735,8.64723613008669,3.258619410774376,0.12533151579901444,2.6170490543645695,1.245150298325448,3.9474661179689847,5.653824133822333e-16,,,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,all_carriers,378,7.5355267509168335,6.936205970092099,11.782248010399222,0.031169968281479422,22.13740047385193,0.5322326812633705,2.7799354723985616,1.7037682585130625e-15,11.551883363425038,2.7873836902938787,0.019551841615527046,0.0026792772599468326
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,escape_only,336,9.882709456584873,6.849148824604645,10.753703880843334,0.0320050710739385,17.580315544392313,0.6116900378544969,3.1528515024610977,1.1655414007803346e-15,,,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,return_only,1,1.0500253597597509,0.5988122757382317,1.0098526825994142e-06,1.0098526825994142e-06,1.0098526825994142e-06,1.0,0.2798135966257515,3.3306690738754696e-16,,,,
REF_0140,910002,discovery,middle_drive,1,dispersed_slots,dual,2,1.1550166910135689,0.9278891165968198,0.264481745190892,0.132240872595446,0.2934578459002134,0.9012597512244592,0.3826283922452753,3.0531133177191805e-16,,,,
REF_0141,910002,discovery,middle_drive,2,localized_ledger_cells,all_carriers,594,54.896638706874455,36.031588831269275,29.780344535854116,0.050135260161370564,38.487761212855176,0.7737614139506581,16.43595994126159,8.95404360336221e-16,29.224101496015493,16.483986893305342,0.018678193570559037,0.0029220655328553906
REF_0141,910002,discovery,middle_drive,2,localized_ledger_cells,escape_only,559,39.82296153541998,31.395035889214917,10.36548103514451,0.018542899883979447,34.197602448455264,0.30310548965436984,14.325538560296005,6.625315463724419e-16,,,,
REF_0141,910002,discovery,middle_drive,2,localized_ledger_cells,return_only,0,,,,,,,,,,,,
REF_0141,910002,discovery,middle_drive,2,localized_ledger_cells,dual,35,21.70981769539727,12.945735248835176,5.682217105437554,0.1623490601553587,4.290158764399911,1.3244771155298627,5.905450214063014,3.39295949006259e-16,,,,
REF_0142,910002,discovery,middle_drive,2,dispersed_slots,all_carriers,594,8.230360450727485,8.326126499804532,26.65459293422939,0.04487305207782726,25.065233548079252,1.0634089198930257,3.283279709808402,1.4268412522880797e-15,26.14774941961062,3.292116929449976,0.01901524123326199,0.0026915829361640726
REF_0142,910002,discovery,middle_drive,2,dispersed_slots,escape_only,550,11.939918444842684,9.586141529045022,27.552521900472918,0.050095494364496215,21.30076734295924,1.293499030192456,4.247069628145982,1.503001006719913e-15,,,,
