candidate,ruler_mpc,road_mpc,theta100,planck_reference_theta100,residual_pct,matches_packet
primary_acoustic_write_over_photon_road,144.20161713640252,13879.204914685846,1.038976065435997,1.04109,-0.2030501266944362,True
use_drag_ruler,150.92186401518705,13879.204914685846,1.0873956032992482,1.04109,4.4478002189290216,False
wrong_H0_denominator,144.20161713640252,12822.514111428573,1.1245970632847822,1.04109,8.021118566577536,False
invert_ratio,13879.204914685846,144.20161713640252,9624.860795810142,1.04109,924398.4387334564,False
half_ruler,72.10080856820126,13879.204914685846,0.5194880327179985,1.04109,-50.101525063347225,False
drag_ruler_and_wrong_H0,150.92186401518705,12822.514111428573,1.1770068077419542,1.04109,13.055240924603456,False
