artifact_path,exists,observed_sha256,manifest_sha256,hash_match,status
artifacts/qp068/qp068_high_z_neutron_rich_island_prediction_table.csv,True,e3d5502dc9096be2d90169f123564753726fba8e6ccb598ddd2133854a612a22,e3d5502dc9096be2d90169f123564753726fba8e6ccb598ddd2133854a612a22,True,hash_match
artifacts/qp068/qp068_nz_tier_structure_table.csv,True,014c19b08bbd8105774ad1d413e94a98b50ee2f91576caa861661b8cf68b839c,014c19b08bbd8105774ad1d413e94a98b50ee2f91576caa861661b8cf68b839c,True,hash_match
artifacts/qp068/qp068_synthesis_inflection_table.csv,True,325b201fa0b856b2c46bf3ddb79a9a23b23fb16e5e8a0b15656843e7bfa0e4bc,325b201fa0b856b2c46bf3ddb79a9a23b23fb16e5e8a0b15656843e7bfa0e4bc,True,hash_match
artifacts/qp068/qp068_summary.json,True,e4b7da5002d645ecb9f812525ac0cce50955e2443641a3694632d4399ec0406c,e4b7da5002d645ecb9f812525ac0cce50955e2443641a3694632d4399ec0406c,True,hash_match
artifacts/qp068/qp068_preflight.md,True,dad7a77635c55060232598523e0fb7de6b1b342bd2fae86614cc4ee6cc57403b,dad7a77635c55060232598523e0fb7de6b1b342bd2fae86614cc4ee6cc57403b,True,hash_match
