geometry,lane,exponent,permutation_id,anchor,bounce_energy,fallback_scale,seed,ledger_counts,total_ledgers,atom_count,carrier_count,matter_count,shadow_count,ledger_localization_radius,edge_count,edges_per_atom,residue_cluster_count,residue_clusters_per_1000_atoms,mean_residue_size,compact_remnant_count,fallback_count,ejecta_residue_count,ejecta_free_count,free_spray_count,remnant_fraction,residue_fraction,ejecta_fraction,unlinked_tensor_fraction,mapped_ringdown_carrier_exposure,mapped_amplitude_scale,remnant_class,wave_channel,all_invariants_pass,complete_ledger_typing_pass,initial_shell_bounds_pass
localized_ledger_cells,p3_radial_permutation_3d,3,1,low_drive,0.75,1.4,2601,core:7|heavy_shell:9|fusion_shell:16|outer_light_shell:24,56,9072,1008,7056,1008,0.0394605621270026,19597,2.160163139329806,40,4.409171075837743,92.0,1469,3581,3680,260,82,0.556657848324515,0.4056437389770723,0.443342151675485,0.05228906230665983,0.006536132788332478,0.2286680176733507,not_collapse_dominated,weak_leakage,True,True,True
localized_ledger_cells,p3_radial_permutation_3d,3,1,low_drive,0.75,1.4,2602,core:7|heavy_shell:9|fusion_shell:16|outer_light_shell:24,56,9072,1008,7056,1008,0.03918850034052206,18084,1.9933862433862435,47,5.180776014109347,77.38297872340425,1508,3571,3637,268,88,0.5598544973544973,0.4009038800705467,0.4401455026455027,0.06289082475208936,0.00786135309401117,0.25078043135796974,not_collapse_dominated,weak_leakage,True,True,True
localized_ledger_cells,p3_radial_permutation_3d,3,1,low_drive,0.75,1.4,2603,core:7|heavy_shell:9|fusion_shell:16|outer_light_shell:24,56,9072,1008,7056,1008,0.039125431399429866,19858,2.188932980599647,45,4.9603174603174605,82.4,1401,3634,3708,251,78,0.5550044091710759,0.4087301587301587,0.44499559082892415,0.058573268228199374,0.007321658528524922,0.2420191484742465,not_collapse_dominated,weak_leakage,True,True,True
localized_ledger_cells,p3_radial_permutation_3d,3,1,low_drive,0.75,1.4,2604,core:7|heavy_shell:9|fusion_shell:16|outer_light_shell:24,56,9072,1008,7056,1008,0.03932862249497072,19244,2.121252204585538,49,5.401234567901234,75.63265306122449,1465,3587,3706,233,81,0.5568783068783069,0.40850970017636684,0.44312169312169314,0.055621073688358676,0.0069526342110448345,0.2358412043904938,not_collapse_dominated,weak_leakage,True,True,True
localized_ledger_cells,p3_radial_permutation_3d,3,1,low_drive,0.75,1.4,2605,core:7|heavy_shell:9|fusion_shell:16|outer_light_shell:24,56,9072,1008,7056,1008,0.03916907263627563,19882,2.19157848324515,50,5.511463844797178,71.86,1445,3646,3593,294,94,0.5611772486772487,0.3960537918871252,0.43882275132275134,0.061967074363267205,0.007745884295408401,0.24893186690993824,not_collapse_dominated,weak_leakage,True,True,True
localized_ledger_cells,p3_radial_permutation_3d,3,1,low_drive,0.75,1.4,2606,core:7|heavy_shell:9|fusion_shell:16|outer_light_shell:24,56,9072,1008,7056,1008,0.038896167088879545,20494,2.2590388007054676,40,4.409171075837743,92.775,1496,3576,3711,222,67,0.5590828924162258,0.40906084656084657,0.4409171075837742,0.050936349375691754,0.006367043671961469,0.22569082696399462,not_collapse_dominated,weak_leakage,True,True,True
localized_ledger_cells,p3_radial_permutation_3d,3,1,low_drive,0.75,1.4,2607,core:7|heavy_shell:9|fusion_shell:16|outer_light_shell:24,56,9072,1008,7056,1008,0.03891138924143654,20933,2.307429453262787,49,5.401234567901234,75.0204081632653,1440,3632,3676,249,75,0.5590828924162258,0.4052028218694885,0.4409171075837742,0.05622710710904222,0.007028388388630277,0.23712255714934044,not_collapse_dominated,weak_leakage,True,True,True
localized_ledger_cells,p3_radial_permutation_3d,3,1,middle_drive,1.05,1.2,2601,core:7|heavy_shell:9|fusion_shell:16|outer_light_shell:24,56,9072,1008,7056,1008,0.0394605621270026,17641,1.9445546737213404,78,8.597883597883598,57.52564102564103,1152,2765,4487,608,60,0.43176807760141095,0.49459876543209874,0.5682319223985891,0.09344589187849361,0.011680736484811702,0.30568920798499516,not_collapse_dominated,weak_leakage,True,True,True
localized_ledger_cells,p3_radial_permutation_3d,3,1,middle_drive,1.05,1.2,2602,core:7|heavy_shell:9|fusion_shell:16|outer_light_shell:24,56,9072,1008,7056,1008,0.03918850034052206,16811,1.8530643738977073,74,8.156966490299824,60.067567567567565,1164,2757,4445,641,65,0.4322089947089947,0.48996913580246915,0.5677910052910053,0.10131850724422689,0.012664813405528361,0.31830568207970605,not_collapse_dominated,weak_leakage,True,True,True
localized_ledger_cells,p3_radial_permutation_3d,3,1,middle_drive,1.05,1.2,2603,core:7|heavy_shell:9|fusion_shell:16|outer_light_shell:24,56,9072,1008,7056,1008,0.039125431399429866,18554,2.045194003527337,83,9.149029982363317,55.13253012048193,1143,2654,4576,644,55,0.4185405643738977,0.5044091710758377,0.5814594356261023,0.0958655904278175,0.011983198803477188,0.3096216892076805,not_collapse_dominated,weak_leakage,True,True,True
