geometry,permutation_id,ledger_counts,run_count,remnant_fraction_mean,residue_fraction_mean,ejecta_fraction_mean,unlinked_tensor_fraction_mean,edges_per_atom_mean,residue_clusters_per_1000_atoms_mean,mean_residue_size_mean,mapped_ringdown_carrier_exposure_mean
dispersed_slots,12,core:9|heavy_shell:24|fusion_shell:16|outer_light_shell:7,21,0.772602250776854,0.007983749055177626,0.22739774922314607,0.3764469210354599,0.018471277399848825,2.446040144452843,3.1164283370134056,0.04705586512943249
dispersed_slots,13,core:16|heavy_shell:7|fusion_shell:9|outer_light_shell:24,21,0.5253212396069539,0.02292244058117074,0.47467876039304613,0.6232812242499292,0.04944570420760897,6.954942470815486,3.2277129809550615,0.07791015303124114
dispersed_slots,14,core:16|heavy_shell:7|fusion_shell:24|outer_light_shell:9,21,0.6919669102208784,0.027294868564709834,0.3080330897791215,0.43671730674799636,0.045235995632821026,7.842025699168557,3.3634445395563994,0.054589663343499545
dispersed_slots,15,core:16|heavy_shell:9|fusion_shell:7|outer_light_shell:24,21,0.5359242462417065,0.022339800117577895,0.46407575375829346,0.6184256495742307,0.04748257327622407,6.776476022507769,3.2127902179138963,0.07730320619677884
dispersed_slots,16,core:16|heavy_shell:9|fusion_shell:24|outer_light_shell:7,21,0.7256813219114806,0.026549508692365838,0.27431867808851934,0.3946326055967966,0.04168241370622323,7.632065171747712,3.41348210150406,0.04932907569959957
dispersed_slots,17,core:16|heavy_shell:24|fusion_shell:7|outer_light_shell:9,21,0.7913622239019065,0.00219933652473335,0.20863777609809353,0.39171998435510297,0.009437725707566976,0.7138657932308726,3.0701058201058204,0.04896499804438787
dispersed_slots,18,core:16|heavy_shell:24|fusion_shell:9|outer_light_shell:7,21,0.8151245065927606,0.0019526329050138572,0.18487549340723944,0.35086318074389694,0.007836776685983034,0.6141345427059713,3.054669140383426,0.04385789759298712
dispersed_slots,19,core:24|heavy_shell:7|fusion_shell:9|outer_light_shell:16,21,0.6655643738977072,0.007831527672797513,0.33443562610229277,0.5403795545967348,0.02274397413286302,2.4880322499370116,3.132339709824182,0.06754744432459185
dispersed_slots,20,core:24|heavy_shell:7|fusion_shell:16|outer_light_shell:9,21,0.7459372637944066,0.008624128663811202,0.25406273620559333,0.4283297485676475,0.021174519190392205,2.676996724615772,3.1921971620711824,0.05354121857095594
dispersed_slots,21,core:24|heavy_shell:9|fusion_shell:7|outer_light_shell:16,21,0.6762198706643151,0.007332871420173008,0.3237801293356849,0.5343583879412748,0.02100130175527001,2.335810867556899,3.1199425532655347,0.06679479849265935
dispersed_slots,22,core:24|heavy_shell:9|fusion_shell:16|outer_light_shell:7,21,0.780087343579407,0.007385361552028218,0.21991265642059293,0.3831596420289777,0.01754745107919711,2.2833207357016883,3.099481530434443,0.04789495525362221
dispersed_slots,23,core:24|heavy_shell:16|fusion_shell:7|outer_light_shell:9,21,0.7950890232636264,0.0021206013269505332,0.20491097673637357,0.39695756766802565,0.009101788863693625,0.6928697404887881,3.0552721088435377,0.049619695958503206
localized_ledger_cells,0,core:24|heavy_shell:16|fusion_shell:9|outer_light_shell:7,21,0.7883387923070463,0.1766345427059713,0.21166120769295374,0.06872712270101268,0.7320011337868481,3.558830939783321,54.192113156756555,0.008590890337626585
localized_ledger_cells,1,core:7|heavy_shell:9|fusion_shell:16|outer_light_shell:24,21,0.4293850256151844,0.4852450239355002,0.5706149743848157,0.10662192512601691,1.9775237255395985,8.88657932308726,60.57708719522762,0.013327740640752114
localized_ledger_cells,2,core:7|heavy_shell:9|fusion_shell:24|outer_light_shell:16,21,0.50050390526581,0.43030885193583607,0.49949609473418993,0.09633556755497934,1.79557718148988,7.443100697068951,60.556374706281986,0.012041945944372417
localized_ledger_cells,3,core:7|heavy_shell:16|fusion_shell:9|outer_light_shell:24,21,0.48678823381204334,0.43187830687830686,0.5132117661879567,0.10617098795158005,1.7373131351305955,8.314436885865458,60.24591538305249,0.013271373493947506
localized_ledger_cells,4,core:7|heavy_shell:16|fusion_shell:24|outer_light_shell:9,21,0.6201499118165785,0.3263678928361468,0.37985008818342153,0.08460011635178402,1.3626753170403962,5.831653649113967,56.79070091917653,0.010575014543973003
localized_ledger_cells,5,core:7|heavy_shell:24|fusion_shell:9|outer_light_shell:16,21,0.6233045687410768,0.31519274376417233,0.37669543125892335,0.09464379879753546,1.2930891492399428,6.031116150163769,61.76425461368703,0.011830474849691932
localized_ledger_cells,6,core:7|heavy_shell:24|fusion_shell:16|outer_light_shell:9,21,0.6854738809103889,0.2651381540270429,0.31452611908961114,0.08206781537934547,1.1024922314604855,4.9603174603174605,56.750145651806925,0.010258476922418184
localized_ledger_cells,7,core:9|heavy_shell:7|fusion_shell:16|outer_light_shell:24,21,0.43082850424120267,0.48470437557739143,0.5691714957587973,0.10584585473159776,1.9767678676408837,8.818342151675486,60.75074623445485,0.01323073184144972
localized_ledger_cells,8,core:9|heavy_shell:7|fusion_shell:24|outer_light_shell:16,21,0.5019631309313849,0.4297524565381708,0.4980368690686151,0.09548276964496552,1.79467435122197,7.374863525657177,60.820693822694324,0.01193534620562069
localized_ledger_cells,9,core:9|heavy_shell:16|fusion_shell:7|outer_light_shell:24,21,0.50287121021248,0.4176114890400604,0.49712878978751995,0.10486640582356609,1.681983287142017,8.114974384815653,59.85203795952185,0.01310830072794576
localized_ledger_cells,10,core:9|heavy_shell:16|fusion_shell:24|outer_light_shell:7,21,0.655801209372638,0.29385025615184346,0.34419879062736203,0.0847330026388464,1.2271825396825395,5.296254304190812,54.45853372033399,0.0105916253298558
localized_ledger_cells,11,core:9|heavy_shell:24|fusion_shell:7|outer_light_shell:16,21,0.6393035609305451,0.3011516334929033,0.3606964390694549,0.0919044733984787,1.2324420508944318,5.889392794154699,61.13386018023479,0.011488059174809837
localized_ledger_cells,12,core:9|heavy_shell:24|fusion_shell:16|outer_light_shell:7,21,0.7213088939279415,0.2327779877383052,0.2786911060720585,0.08068162737978427,0.9602597211724195,4.5928865373309815,52.53967702634533,0.010085203422473033
localized_ledger_cells,13,core:16|heavy_shell:7|fusion_shell:9|outer_light_shell:24,21,0.49235218778869577,0.4303980851599899,0.5076478122113043,0.1023752610525415,1.7356859410430838,8.09397833207357,60.80043385625542,0.012796907631567687
localized_ledger_cells,14,core:16|heavy_shell:7|fusion_shell:24|outer_light_shell:9,21,0.6257926009910137,0.32479843789367596,0.3742073990089863,0.08002971001971292,1.3607121861090115,5.621693121693122,57.94732631141224,0.010003713752464114
localized_ledger_cells,15,core:16|heavy_shell:9|fusion_shell:7|outer_light_shell:24,21,0.507191148064164,0.41654593936339973,0.49280885193583607,0.10177346190339642,1.6806500377928948,7.9312589233224156,60.321419275164075,0.012721682737924553
localized_ledger_cells,16,core:16|heavy_shell:9|fusion_shell:24|outer_light_shell:7,21,0.6601998824221047,0.29270072226421434,0.33980011757789536,0.08101608042971545,1.2256708238851095,5.112538842697573,55.72839747041642,0.010127010053714431
localized_ledger_cells,17,core:16|heavy_shell:24|fusion_shell:7|outer_light_shell:9,21,0.7638731418493323,0.19604014445284287,0.2361268581506677,0.07228984220317428,0.8096760309061896,3.93151087595532,57.65412120784249,0.009036230275396785
localized_ledger_cells,18,core:16|heavy_shell:24|fusion_shell:9|outer_light_shell:7,21,0.7835989334005207,0.1778838078441253,0.21640106659947927,0.07304921746329127,0.7334446124128664,3.705803308977912,53.32108787390695,0.009131152182911408
localized_ledger_cells,19,core:24|heavy_shell:7|fusion_shell:9|outer_light_shell:16,21,0.6334666582682456,0.3126994625010498,0.36653334173175445,0.08641449538552311,1.2900657176450827,5.6951793062904175,62.947846841456155,0.010801811923190388
localized_ledger_cells,20,core:24|heavy_shell:7|fusion_shell:16|outer_light_shell:9,21,0.6956832115562274,0.26258713361887964,0.3043167884437726,0.0729328929651398,1.0993008314436885,4.655874695557235,58.5285461719572,0.009116611620642475
localized_ledger_cells,21,core:24|heavy_shell:9|fusion_shell:7|outer_light_shell:16,21,0.6482898715041573,0.29899953808683966,0.35171012849584277,0.08439025502832856,1.2298017972621147,5.569202989837911,62.26939076801512,0.01054878187854107
localized_ledger_cells,22,core:24|heavy_shell:9|fusion_shell:16|outer_light_shell:7,21,0.730389686738893,0.23051041404216008,0.2696103132611069,0.07240647007110175,0.9575039892500209,4.277945746199714,54.597066346073674,0.009050808758887719
localized_ledger_cells,23,core:24|heavy_shell:16|fusion_shell:7|outer_light_shell:9,21,0.7685972537163014,0.19479087931468886,0.23140274628369864,0.0680222515419247,0.8082745443856555,3.779289493575208,58.39017029344772,0.008502781442740588
