geometry,exponent,run_count,total_ledgers,atom_count,ledger_localization_radius_mean,remnant_fraction_mean,remnant_fraction_mean_delta,remnant_fraction_mean_abs_delta,remnant_fraction_sign_stability,residue_fraction_mean,residue_fraction_mean_delta,residue_fraction_mean_abs_delta,residue_fraction_sign_stability,ejecta_fraction_mean,ejecta_fraction_mean_delta,ejecta_fraction_mean_abs_delta,ejecta_fraction_sign_stability,unlinked_tensor_fraction_mean,unlinked_tensor_fraction_mean_delta,unlinked_tensor_fraction_mean_abs_delta,unlinked_tensor_fraction_sign_stability,edges_per_atom_mean,edges_per_atom_mean_delta,edges_per_atom_mean_abs_delta,edges_per_atom_sign_stability,residue_clusters_per_1000_atoms_mean,residue_clusters_per_1000_atoms_mean_delta,residue_clusters_per_1000_atoms_mean_abs_delta,residue_clusters_per_1000_atoms_sign_stability,mean_residue_size_mean,mean_residue_size_mean_delta,mean_residue_size_mean_abs_delta,mean_residue_size_sign_stability,mapped_ringdown_carrier_exposure_mean,mapped_ringdown_carrier_exposure_mean_delta,mapped_ringdown_carrier_exposure_mean_abs_delta,mapped_ringdown_carrier_exposure_sign_stability,max_mean_abs_fraction_delta,max_fraction_sign_stability,classification
localized_ledger_cells,0,21,14,2268,0.03936479358258092,0.4946040144452843,0.0,0.0,0.0,0.4359830351893844,0.0,0.0,0.0,0.5053959855547158,0.0,0.0,0.0,0.10173123823294962,0.0,0.0,0.0,1.8401780465272528,0.0,0.0,0.0,8.125472411186697,0.0,0.0,0.0,60.47487813461616,0.0,0.0,0.0,0.012716404779118702,0.0,0.0,0.0,0.0,0.0,geometry_baseline_null
localized_ledger_cells,1,21,21,3402,0.03941318878318914,0.595000139973685,0.10039612552840065,0.10039612552840065,1.0,0.3487024439405392,-0.08728059124884521,0.08728059124884521,1.0,0.40499986002631505,-0.10039612552840066,0.10039612552840066,1.0,0.09566165504263256,-0.006069583190317064,0.013743478508381736,0.6666666666666666,1.4540326418633296,-0.3861454046639232,0.3861454046639232,1.0,6.508776350046192,-1.6166960611405055,1.8686486940455194,0.8095238095238095,59.433967242144114,-1.0409108924720516,10.9143884922391,0.5714285714285714,0.01195770688032907,-0.000758697898789633,0.001717934813547717,0.6666666666666666,0.10039612552840066,1.0,robust_internal_3d_effect
localized_ledger_cells,2,21,33,5346,0.03962513131183228,0.7045588156699268,0.2099548012246425,0.2099548012246425,1.0,0.25325566066306804,-0.18272737452631632,0.18272737452631632,1.0,0.2954411843300732,-0.2099548012246425,0.2099548012246425,1.0,0.07584520424337933,-0.025886033989570296,0.026976520338258248,0.9047619047619048,1.0759713537491316,-0.7642066927781214,0.7642066927781214,1.0,4.703115814226925,-3.4223565969597716,3.4223565969597716,1.0,58.13118264073961,-2.3436954938765546,6.809134049969535,0.5714285714285714,0.009480650530422416,-0.003235754248696287,0.003372065042282281,0.9047619047619048,0.2099548012246425,1.0,robust_internal_3d_effect
localized_ledger_cells,3,21,56,9072,0.03977137695031322,0.7883387923070463,0.293734777861762,0.293734777861762,1.0,0.1766345427059713,-0.25934849248341313,0.25934849248341313,1.0,0.21166120769295374,-0.293734777861762,0.293734777861762,1.0,0.06872712270101268,-0.033004115531936946,0.03369503551734534,0.9523809523809523,0.7320011337868481,-1.1081769127404049,1.1081769127404049,1.0,3.558830939783321,-4.5666414714033765,4.5666414714033765,1.0,54.192113156756555,-6.282764977859607,11.709987793129173,0.6666666666666666,0.008590890337626585,-0.004125514441492118,0.004211879439668167,0.9523809523809523,0.293734777861762,1.0,robust_internal_3d_effect
dispersed_slots,0,21,14,2268,0.6237835216755296,0.5555345595028134,0.0,0.0,0.0,0.00018896447467876037,0.0,0.0,0.0,0.44446544049718656,0.0,0.0,0.0,0.6369893286413141,0.0,0.0,0.0,0.008335432938607541,0.0,0.0,0.0,0.06298815822625346,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.07962366608016426,0.0,0.0,0.0,0.0,0.0,geometry_baseline_null
dispersed_slots,1,21,21,3402,0.5585816168187652,0.6386299375717366,0.08309537806892305,0.08309537806892305,1.0,0.0007558578987150415,0.0005668934240362812,0.000692869740488788,0.9230769230769231,0.3613700624282635,-0.08309537806892305,0.08309537806892305,1.0,0.5695791051614547,-0.06741022347985932,0.06741022347985932,1.0,0.010050110579211109,0.001714677640603567,0.0025265250132975,0.7142857142857143,0.25195263290501385,0.1889644746787604,0.23095658016292936,0.9230769230769231,1.7142857142857142,1.2857142857142858,1.5714285714285714,0.9090909090909091,0.07119738814518184,-0.008426277934982416,0.008426277934982416,1.0,0.08309537806892305,1.0,robust_internal_3d_effect
dispersed_slots,2,21,33,5346,0.4813131127668376,0.7471897101526731,0.19165515064985966,0.19165515064985966,1.0,0.0012737605330197922,0.001084796058341032,0.0011764151975792187,0.8823529411764706,0.2528102898473269,-0.19165515064985966,0.19165515064985966,1.0,0.44800747257799484,-0.18898185606331921,0.18898185606331921,1.0,0.009263712967416671,0.0009282800288091297,0.0019437254886990336,0.6190476190476191,0.40083373416706747,0.33784557594081405,0.36838528902020967,0.8823529411764706,2.551587301587302,2.123015873015873,2.123015873015873,1.0,0.056000934072249355,-0.023622732007914902,0.023622732007914902,1.0,0.19165515064985966,1.0,robust_internal_3d_effect
dispersed_slots,3,21,56,9072,0.42204067432701897,0.8190455194423448,0.2635109599395314,0.2635109599395314,1.0,0.001679684219366759,0.0014907197446879985,0.0015432098765432098,0.95,0.18095448055765515,-0.2635109599395314,0.2635109599395314,1.0,0.354731027012948,-0.282258301628366,0.282258301628366,1.0,0.007432602670697909,-0.0009028302679096329,0.00173217435122197,0.5714285714285714,0.5249013185521122,0.4619131603258587,0.48290921306794327,0.95,3.0609839895554183,2.6324125609839895,2.6324125609839895,1.0,0.0443413783766185,-0.03528228770354575,0.03528228770354575,1.0,0.282258301628366,1.0,robust_internal_3d_effect
