scenario_id,seed,door,scenario_lane,anchor,p_level,geometry,atom_count,ledger_count,carrier_count,carrier_atom_index,atom_id,ledger_id,ledger_slot,route,shell,shell_index,dimension,side,binding,node_affinity,shock,carrier_exposure,final_fate,history_class,tau_escape,tau_closure,tau_closure_minus_escape,escape_before_closure,total_power_proxy,individual_power,individual_power_fraction,inner_product_with_total,leave_one_out_power,delta_power,delta_power_fraction,coherence_multiplier,peak_source_norm,reinforcement_tolerance,reinforcement_state,behavior_lane,source_rank_in_scenario,global_shortlist_rank
REF_0142,910002,discovery,REFERENCE_MIDDLE_DRIVE,middle_drive,2,dispersed_slots,5346,33,594,5198,5198,32,14,2,outer_light_shell,3,2,0,0.58,0.02596337598126086,1.67630394544679,1.72630394544679,ejecta_candidate,escape_only,1.022900382482348,,,,26.11611548136387,3.5139607733141283,0.14015410962707275,8.109671630028142,13.410732994621714,12.705382486742156,0.48649587630321806,3.615687056961454,2.1730231381541962,4.396652437940045e-14,reinforcer,outward_reinforcer,1,11
REF_0030,910004,final,REFERENCE_LOW_DRIVE,low_drive,2,dispersed_slots,5346,33,594,4385,4385,27,11,5,outer_light_shell,3,2,1,0.58,0.016489130463903323,1.0038244236514016,1.0538244236514016,ejecta_candidate,escape_only,1.1503254146048363,,,,2.8168410803122237,0.38384860500504536,0.041547809428370455,0.8390505725150565,1.522588540287156,1.2942525400250677,0.45946949193229264,3.371778673021505,0.8467246830236539,4.7421567008623294e-15,reinforcer,outward_reinforcer,1,12
REF_0260,910001,discovery,REFERENCE_HIGH_DRIVE,high_drive,1,dispersed_slots,3402,21,378,3245,3245,20,5,5,outer_light_shell,3,2,1,0.58,0.2007541905428183,2.153399599109497,2.203399599109497,ejecta_candidate,escape_only,1.0897493445616107,,,,54.234109864445585,12.137129414876629,0.11038176570168215,18.316147132084772,29.73894501515267,24.495164849292916,0.4516560686718541,2.0182008456850506,3.6893608155100663,1.4347648112287192e-13,reinforcer,outward_reinforcer,2,13
REF_0028,910004,final,REFERENCE_LOW_DRIVE,low_drive,1,dispersed_slots,3402,21,378,2918,2918,18,2,2,outer_light_shell,3,2,0,0.58,0.09403514316147521,1.0859906339809597,1.1359906339809598,ejecta_candidate,escape_only,1.1015554073972709,,,,2.490120578809016,1.224762802404905,0.14051364942531955,1.169397591561461,1.3760881980909991,1.1140323807180168,0.4473808980169307,0.9095903129410351,1.2725819642832883,6.58762057885983e-15,reinforcer,outward_reinforcer,1,14
REF_0160,910004,final,REFERENCE_MIDDLE_DRIVE,middle_drive,3,dispersed_slots,9072,56,1008,8429,8429,52,5,5,outer_light_shell,3,2,1,0.58,0.0369748924432044,1.6972773617949355,1.7472773617949353,ejecta_candidate,escape_only,1.2743172668146059,,,,37.09209074449853,7.464492895074666,0.13854534931443863,11.9844510101117,20.587681619349794,16.504409125148733,0.4449576390513025,2.211055641306715,2.785870407853002,3.6797709071923144e-14,reinforcer,outward_reinforcer,1,15
REF_0018,910003,validation,REFERENCE_LOW_DRIVE,low_drive,0,dispersed_slots,2268,14,252,2119,2119,13,13,7,outer_light_shell,3,1,1,0.58,0.3932746821562023,1.1981290603952421,1.2481290603952422,ejecta_candidate,escape_only,1.1375469135915495,,,,2.175707471604591,0.32507055367907217,0.07086466525068241,0.6448647942723685,1.211048436738926,0.964659034865665,0.4433771761395046,2.967537428253284,0.818486412444617,8.633759807954725e-15,reinforcer,outward_reinforcer,1,16
REF_0150,910003,validation,REFERENCE_MIDDLE_DRIVE,middle_drive,2,dispersed_slots,5346,33,594,5036,5036,31,14,8,outer_light_shell,3,2,0,0.58,0.206779750792631,1.5324217996147889,1.582421799614789,ejecta_candidate,escape_only,1.0902461950975493,,,,7.4706504227408645,3.048668830118748,0.08558853494058395,3.177178602324642,4.164962048210328,3.3056883745305363,0.4424900360038171,1.0843054981481137,2.0012045686454574,1.2576852563536808e-14,reinforcer,outward_reinforcer,1,17
REF_0144,910002,discovery,REFERENCE_MIDDLE_DRIVE,middle_drive,3,dispersed_slots,9072,56,1008,8438,8438,52,14,2,outer_light_shell,3,2,0,0.58,0.02596337598126086,1.6788975082904332,1.7288975082904332,ejecta_candidate,escape_only,1.023315149249882,,,,16.969660852426934,3.538406682446,0.08834402901475927,5.486015352231961,9.536036830409012,7.433624022017922,0.4380537764816198,2.1008393576962354,2.175568834770241,1.68349810043918e-14,reinforcer,outward_reinforcer,1,18
REF_0032,910004,final,REFERENCE_LOW_DRIVE,low_drive,3,dispersed_slots,9072,56,1008,8429,8429,52,5,5,outer_light_shell,3,2,1,0.58,0.0369748924432044,1.2152332563837813,1.2652332563837814,ejecta_candidate,escape_only,1.3390806733402627,,,,6.536972718589226,2.1705756750096676,0.17383273169180694,2.4904886110237086,3.7265711715514764,2.8104015470377495,0.4299240134574518,1.294772432675139,1.5994195531561628,6.485091982727406e-15,reinforcer,outward_reinforcer,1,19
REF_0270,910002,discovery,REFERENCE_HIGH_DRIVE,high_drive,2,dispersed_slots,5346,33,594,5198,5198,32,14,2,outer_light_shell,3,2,0,0.58,0.02596337598126086,2.157873418379485,2.207873418379485,ejecta_candidate,escape_only,1.0198408837544406,,,,78.53554965366456,9.603591216739073,0.11592686486747233,21.569245910280245,45.00064904984315,33.53490060382141,0.42700281276068763,3.49191254052651,3.4647678035036273,1.3221473005667434e-13,reinforcer,outward_reinforcer,1,20
REF_0146,910003,validation,REFERENCE_MIDDLE_DRIVE,middle_drive,0,dispersed_slots,2268,14,252,2119,2119,13,13,7,outer_light_shell,3,1,1,0.58,0.3932746821562023,1.6844255289646772,1.7344255289646773,ejecta_candidate,escape_only,1.1135443491142922,,,,11.575262632051446,1.4197422611325339,0.07042976183028786,3.127822560121529,6.739359772940922,4.835902859110524,0.4177791047021343,3.406183637340559,1.5890554061720987,4.593358187322002e-14,reinforcer,outward_reinforcer,1,21
REF_0024,910003,validation,REFERENCE_LOW_DRIVE,low_drive,3,dispersed_slots,9072,56,1008,8441,8441,52,17,5,outer_light_shell,3,2,1,0.58,0.12431691941488843,0.8506554258313219,0.900655425831322,fallback,escape_only,1.061282332293942,,,,4.557205291033906,0.3563902495947978,0.046690498536139234,1.1269796891336572,2.6596361623613896,1.8975691286725165,0.4163887750253203,5.324413703320954,0.772210853542665,4.5210369950733194e-15,reinforcer,outward_reinforcer,1,22
REF_0006,910001,discovery,REFERENCE_LOW_DRIVE,low_drive,2,dispersed_slots,5346,33,594,4714,4714,29,16,10,outer_light_shell,3,1,0,0.58,0.0033750620480713645,1.1978726504110098,1.2478726504110098,ejecta_candidate,escape_only,1.0928537597007306,,,,1.3412676682007438,1.2948586803230635,0.14309294108460366,0.9259282606704101,0.7842698271829871,0.5569978410177567,0.4152771696681146,0.430161105209402,1.2576507951122127,2.25802637744233e-15,reinforcer,outward_reinforcer,1,23
REF_0278,910003,validation,REFERENCE_HIGH_DRIVE,high_drive,2,dispersed_slots,5346,33,594,5036,5036,31,14,8,outer_light_shell,3,2,0,0.58,0.206779750792631,1.9716561933201386,2.0216561933201387,ejecta_candidate,escape_only,1.0847171024237952,,,,21.104883412463845,8.169732125877067,0.07035181850903487,8.45856557810908,12.35748438212275,8.747399030341095,0.41447274829176123,1.0707081818061461,3.128812965635745,3.553010675498964e-14,reinforcer,outward_reinforcer,1,24
REF_0024,910003,validation,REFERENCE_LOW_DRIVE,low_drive,3,dispersed_slots,9072,56,1008,8759,8759,54,11,11,outer_light_shell,3,2,1,0.58,0.0038493899459244307,0.9209658927804575,0.9709658927804575,fallback,neither,,,,,4.557205291033906,0.4887066580832883,0.06402520139028052,1.1886568362335594,2.6685982766500755,1.8886070143838305,0.4144221938168067,3.8645002746452515,0.8500687027718652,4.5210369950733194e-15,reinforcer,bound_reinforcer,2,25
REF_0288,910004,final,REFERENCE_HIGH_DRIVE,high_drive,3,dispersed_slots,9072,56,1008,8429,8429,52,5,5,outer_light_shell,3,2,1,0.58,0.0369748924432044,2.17932146720609,2.22932146720609,ejecta_candidate,escape_only,1.221337776912165,,,,139.27081209962057,19.568758673876452,0.11474040743855501,38.60995312673286,81.61966452003131,57.65114757958927,0.4139499634593309,2.946080972246408,4.32658222212319,1.3816548819406802e-13,reinforcer,outward_reinforcer,1,26
REF_0032,910004,final,REFERENCE_LOW_DRIVE,low_drive,3,dispersed_slots,9072,56,1008,8752,8752,54,4,4,outer_light_shell,3,1,0,0.58,0.1867367329298999,1.1347692133460865,1.1847692133460865,ejecta_candidate,escape_only,1.0640291728767153,,,,6.536972718589226,0.44263103324637837,0.03544855059727059,1.5511148975948799,3.8773739566458447,2.659598761943381,0.4068548051883811,6.008613409767382,0.8610512058149036,6.485091982727406e-15,reinforcer,outward_reinforcer,2,27
REF_0030,910004,final,REFERENCE_LOW_DRIVE,low_drive,2,dispersed_slots,5346,33,594,4862,4862,30,2,2,outer_light_shell,3,2,0,0.58,0.09403514316147521,1.1133510490841703,1.1633510490841703,ejecta_candidate,escape_only,1.1014689814332002,,,,2.8168410803122237,1.3278135920334684,0.14372266919527152,1.2350302558379576,1.674594160669777,1.1422469196424467,0.4055063409952251,0.8602464430968527,1.3144513123883665,4.7421567008623294e-15,reinforcer,outward_reinforcer,2,28
REF_0002,910001,discovery,REFERENCE_LOW_DRIVE,low_drive,0,dispersed_slots,2268,14,252,1471,1471,9,13,7,outer_light_shell,3,1,1,0.58,0.0075689626631537665,1.1821198662670387,1.2321198662670387,ejecta_candidate,escape_only,1.5156851704542902,,,,7.81203270044719,0.8838115001407708,0.15029963676055108,2.010258778305466,4.675326643977028,3.1367060564701617,0.401522392026163,3.5490668043701135,1.1042482749967675,3.1000129763679325e-14,reinforcer,outward_reinforcer,1,29
REF_0028,910004,final,REFERENCE_LOW_DRIVE,low_drive,1,dispersed_slots,3402,21,378,2443,2443,15,13,7,outer_light_shell,3,1,1,0.58,0.11940162095567064,1.216320546636741,1.266320546636741,ejecta_candidate,neither,,,,,2.490120578809016,0.7288368861008856,0.08361744045518804,0.8642998142771394,1.4903578363556227,0.9997627424533932,0.401491699221876,1.371723579746218,1.0628178381189353,6.58762057885983e-15,reinforcer,bound_reinforcer,2,30
REF_0268,910002,discovery,REFERENCE_HIGH_DRIVE,high_drive,1,dispersed_slots,3402,21,378,2445,2445,15,15,9,outer_light_shell,3,0,1,0.58,0.07642740682762061,1.8566753463321843,1.9066753463321842,ejecta_candidate,escape_only,1.1229012150767659,,,,27.87466115622729,3.4084906792830716,0.04917487772173125,7.285474917260631,16.7122020009891,11.16245915523819,0.40045183303490883,3.274897955005134,2.100945915447023,7.374248983128912e-14,reinforcer,outward_reinforcer,2,31
REF_0260,910001,discovery,REFERENCE_HIGH_DRIVE,high_drive,1,dispersed_slots,3402,21,378,2603,2603,16,11,11,outer_light_shell,3,2,1,0.58,0.12757115902220617,2.139903841425363,2.189903841425363,ejecta_candidate,escape_only,1.1063281451424558,,,,54.234109864445585,9.504313040830317,0.08643747787203092,15.543143829451482,32.652135246372936,21.58197461807265,0.39794097611291684,2.2707558689783225,3.454646114731751,1.4347648112287192e-13,reinforcer,outward_reinforcer,3,32
REF_0278,910003,validation,REFERENCE_HIGH_DRIVE,high_drive,2,dispersed_slots,5346,33,594,3889,3889,24,1,1,fusion_shell,2,1,1,0.83,0.17726371456031964,1.895536898929716,1.6955368989297162,ejecta_candidate,escape_only,1.1993189159441187,,,,21.104883412463845,2.6820523351151353,0.02309589301148555,5.441841898051761,12.903251951475458,8.201631460988388,0.38861297173263587,3.0579684645252487,1.7445902981548642,3.553010675498964e-14,reinforcer,outward_reinforcer,2,33
REF_0006,910001,discovery,REFERENCE_LOW_DRIVE,low_drive,2,dispersed_slots,5346,33,594,4877,4877,30,17,5,outer_light_shell,3,2,1,0.58,0.18530905287945176,0.9124503010699563,0.9624503010699563,ejecta_candidate,escape_only,1.0383288084048132,,,,1.3412676682007438,0.22168750119488312,0.02449836189054846,0.3707211523082756,0.8215128647790757,0.5197548034216681,0.3875101262366953,2.3445381477089104,0.6800736421499379,2.25802637744233e-15,reinforcer,outward_reinforcer,2,34
REF_0026,910004,final,REFERENCE_LOW_DRIVE,low_drive,0,dispersed_slots,2268,14,252,1784,1784,11,2,8,outer_light_shell,3,2,0,0.58,0.09403514316147521,0.9547441541972242,1.0047441541972244,ejecta_candidate,escape_only,1.0302878139331,,,,2.8954991732728046,0.7225993575018317,0.09887125191445979,0.9219808228716282,1.77413688503138,1.1213622882414247,0.3872777096924329,1.5518451221963372,1.0135312884083785,1.1490076084415893e-14,reinforcer,outward_reinforcer,1,35
REF_0274,910003,validation,REFERENCE_HIGH_DRIVE,high_drive,0,dispersed_slots,2268,14,252,2119,2119,13,13,7,outer_light_shell,3,1,1,0.58,0.3932746821562023,2.170721997534113,2.220721997534113,ejecta_candidate,escape_only,1.0950422767371464,,,,38.669233912151746,4.251702753647946,0.06749411753587545,9.562816883285699,23.795302899228297,14.873931012923451,0.38464509141075437,3.49834686824277,2.637102502743038,1.5344934092123708e-13,reinforcer,outward_reinforcer,1,36
REF_0132,910001,discovery,REFERENCE_MIDDLE_DRIVE,middle_drive,1,dispersed_slots,3402,21,378,2603,2603,16,11,11,outer_light_shell,3,2,1,0.58,0.12757115902220617,1.664098950063793,1.7140989500637929,ejecta_candidate,escape_only,1.1209807582012985,,,,14.791224491355688,3.4966294289522697,0.09593948726751189,4.580719050924376,9.126415818459206,5.664808672896482,0.382984429464046,1.6200769306554414,2.187064461724378,3.9130223522104994e-14,reinforcer,outward_reinforcer,3,37
REF_0280,910003,validation,REFERENCE_HIGH_DRIVE,high_drive,3,dispersed_slots,9072,56,1008,8103,8103,50,3,3,outer_light_shell,3,0,1,0.58,0.03873733674626756,1.832264651463879,1.882264651463879,ejecta_candidate,escape_only,1.2936724453774247,,,,69.40336937846111,3.78994577918923,0.02714626139424955,15.156477296017878,42.88036056561458,26.523008812846527,0.3821573657067689,6.998255478610172,2.159424989321786,6.885254898656856e-14,reinforcer,outward_reinforcer,1,38
REF_0152,910003,validation,REFERENCE_MIDDLE_DRIVE,middle_drive,3,dispersed_slots,9072,56,1008,8103,8103,50,3,3,outer_light_shell,3,0,1,0.58,0.03873733674626756,1.4197446922580659,1.469744692258066,ejecta_candidate,escape_only,1.3669174184095283,,,,22.027038342843646,1.1724601133696695,0.029653632734084192,4.792787806534086,13.613922843145144,8.413115499698502,0.38194492463086105,7.175609134812332,1.278008771821931,2.18522205782179e-14,reinforcer,outward_reinforcer,1,39
REF_0285,910004,final,REFERENCE_HIGH_DRIVE,high_drive,2,localized_ledger_cells,5346,33,594,4709,4709,29,11,5,outer_light_shell,3,2,1,0.58,0.07263857148461428,1.997347861504029,2.047347861504029,ejecta_candidate,escape_only,1.0226669866801075,,,,66.88379541899349,4.926196914762317,0.06610476280952528,15.176472650571824,41.45704703261215,25.426748386381334,0.38016306082954004,5.161537150531902,2.7891525841455094,1.1259898218685771e-13,reinforcer,outward_reinforcer,1,40
REF_0022,910003,validation,REFERENCE_LOW_DRIVE,low_drive,2,dispersed_slots,5346,33,594,4550,4550,28,14,2,outer_light_shell,3,2,0,0.58,0.3666160230889003,1.1423465461565818,1.1923465461565819,ejecta_candidate,escape_only,1.2287859629783355,,,,1.9572347266342653,0.13755566299589245,0.01782303434822497,0.4383910906909538,1.2180082082482502,0.7392265183860152,0.3776892512311065,5.374017341678541,0.7192698000986245,3.295007957296743e-15,reinforcer,outward_reinforcer,1,41
REF_0140,910002,discovery,REFERENCE_MIDDLE_DRIVE,middle_drive,1,dispersed_slots,3402,21,378,2445,2445,15,15,9,outer_light_shell,3,0,1,0.58,0.07642740682762061,1.4459422345665145,1.4959422345665145,ejecta_candidate,escape_only,1.1307378319615253,,,,11.175111437330592,1.0614809178472102,0.04801060128300662,2.6367950921407792,6.963002170896244,4.212109266434348,0.37691877079308106,3.96814412356741,1.247357621691138,2.956378687124495e-14,reinforcer,outward_reinforcer,2,42
REF_0157,910004,final,REFERENCE_MIDDLE_DRIVE,middle_drive,2,localized_ledger_cells,5346,33,594,4709,4709,29,11,5,outer_light_shell,3,2,1,0.58,0.07263857148461428,1.5544494220666698,1.6044494220666699,ejecta_candidate,escape_only,1.0271586077549983,,,,27.804575094885013,1.8442019664434413,0.08472558898115314,6.145214234226176,17.3583485928761,10.446226502008912,0.3757017133461112,5.664361437676236,1.7662237843883466,4.68090489812879e-14,reinforcer,outward_reinforcer,1,43
REF_0002,910001,discovery,REFERENCE_LOW_DRIVE,low_drive,0,dispersed_slots,2268,14,252,1796,1796,11,14,8,outer_light_shell,3,2,0,0.58,0.141062920116802,1.0140828788266198,1.06408287882662,ejecta_candidate,escape_only,1.3228774917841548,,,,7.81203270044719,0.5728266214335449,0.09741402223723322,1.7454014545483552,4.894056412784025,2.9179762876631656,0.37352330687199115,5.093995597412519,0.9647471018052938,3.1000129763679325e-14,reinforcer,outward_reinforcer,2,44
REF_0260,910001,discovery,REFERENCE_HIGH_DRIVE,high_drive,1,dispersed_slots,3402,21,378,3078,3078,19,0,6,outer_light_shell,3,0,0,0.58,0.2276200435469088,2.1810868594769905,2.2310868594769904,ejecta_candidate,escape_only,1.0888727979018284,,,,54.234109864445585,6.281866732470522,0.05713076940440625,13.189876603416836,34.136223390082435,20.09788647436315,0.37057649742194404,3.199349386143231,2.835340203657489,1.4347648112287192e-13,reinforcer,outward_reinforcer,4,45
REF_0160,910004,final,REFERENCE_MIDDLE_DRIVE,middle_drive,3,dispersed_slots,9072,56,1008,8752,8752,54,4,4,outer_light_shell,3,1,0,0.58,0.1867367329298999,1.5956778215520666,1.6456778215520664,ejecta_candidate,escape_only,1.059146053970565,,,,37.09209074449853,1.8738947722279198,0.03478058180859459,7.769541557336244,23.42690240205396,13.66518834244457,0.36841245850967247,7.292398988977214,1.6469084621417218,3.6797709071923144e-14,reinforcer,outward_reinforcer,2,46
REF_0032,910004,final,REFERENCE_LOW_DRIVE,low_drive,3,dispersed_slots,9072,56,1008,8926,8926,55,16,10,outer_light_shell,3,1,0,0.58,0.17662803574754282,1.2240623616990354,1.2740623616990354,ejecta_candidate,escape_only,1.5257426248039536,,,,6.536972718589226,0.832573081226825,0.06667745092189842,1.6201992727382561,4.129147254339538,2.4078254642496875,0.3683395308355106,2.8920289624325517,1.1124298719918464,6.485091982727406e-15,reinforcer,outward_reinforcer,3,47
REF_0266,910002,discovery,REFERENCE_HIGH_DRIVE,high_drive,0,dispersed_slots,2268,14,252,2107,2107,13,1,7,outer_light_shell,3,1,1,0.58,0.20927320008458528,2.1538598741095574,2.203859874109557,ejecta_candidate,escape_only,1.0751579420918773,,,,79.14918265451712,6.376274118354315,0.10060489951318208,17.7291654475767,50.067125877718034,29.082056776799085,0.367433444053883,4.560979693938412,2.9352288713157195,3.140840581528457e-13,reinforcer,outward_reinforcer,1,48
REF_0285,910004,final,REFERENCE_HIGH_DRIVE,high_drive,2,localized_ledger_cells,5346,33,594,4708,4708,29,10,4,outer_light_shell,3,1,0,0.58,0.0663857685218181,2.1452405146735534,2.195240514673553,ejecta_candidate,escape_only,1.0228828712021283,,,,66.88379541899349,4.3773431057659815,0.058739679462556024,14.379266587729461,42.502605349300545,24.38119006969294,0.36453059993017733,5.569860410891079,2.7552606882440656,1.1259898218685771e-13,reinforcer,outward_reinforcer,2,49
REF_0160,910004,final,REFERENCE_MIDDLE_DRIVE,middle_drive,3,dispersed_slots,9072,56,1008,8926,8926,55,16,10,outer_light_shell,3,1,0,0.58,0.17662803574754282,1.7054770222737548,1.7554770222737548,ejecta_candidate,escape_only,1.3503465091829838,,,,37.09209074449853,3.3362866904439663,0.06192343022332639,8.39660194573944,23.635173543463615,13.456917201034912,0.36279748407093587,4.033501449254702,2.0655394553450606,3.6797709071923144e-14,reinforcer,outward_reinforcer,3,50
REF_0024,910003,validation,REFERENCE_LOW_DRIVE,low_drive,3,dispersed_slots,9072,56,1008,8103,8103,50,3,3,outer_light_shell,3,0,1,0.58,0.03873733674626756,1.007224733052253,1.057224733052253,ejecta_candidate,escape_only,1.4386275189058182,,,,4.557205291033906,0.23873228073699598,0.031276190122914625,0.9355725464705715,2.924792478829759,1.632412812204147,0.3582048005201444,6.83783863315295,0.6364375548598034,4.5210369950733194e-15,reinforcer,outward_reinforcer,3,51
REF_0158,910004,final,REFERENCE_MIDDLE_DRIVE,middle_drive,2,dispersed_slots,5346,33,594,4385,4385,27,11,5,outer_light_shell,3,2,1,0.58,0.016489130463903323,1.3969465171169344,1.4469465171169344,ejecta_candidate,escape_only,1.1383681191025659,,,,15.880538518377604,1.3644323120849418,0.03474931335308647,3.5121473063888535,10.220676217684838,5.659862300692765,0.35640241633764136,4.148144433815207,1.4950247871337172,2.6734913330602025e-14,reinforcer,outward_reinforcer,1,52
REF_0150,910003,validation,REFERENCE_MIDDLE_DRIVE,middle_drive,2,dispersed_slots,5346,33,594,4550,4550,28,14,2,outer_light_shell,3,2,0,0.58,0.3666160230889003,1.6022305331211522,1.652230533121152,ejecta_candidate,escape_only,1.1854554824806058,,,,7.4706504227408645,0.5484493042640546,0.015397202863557538,1.5995274282600374,4.820044870484844,2.65060555225602,0.3548025141408711,4.832908951927248,1.3765958220081476,1.2576852563536808e-14,reinforcer,outward_reinforcer,2,53
REF_0029,910004,final,REFERENCE_LOW_DRIVE,low_drive,2,localized_ledger_cells,5346,33,594,4709,4709,29,11,5,outer_light_shell,3,2,1,0.58,0.07263857148461428,1.1115509826293106,1.1615509826293107,ejecta_candidate,escape_only,1.033638005026475,,,,9.439459534295882,0.5184021563806724,0.11912490688061655,1.93152552653541,6.094810637605734,3.3446488966901478,0.3543263133379845,6.451842176046253,0.9891040199462059,1.5891346017333132e-14,reinforcer,outward_reinforcer,1,54
REF_0152,910003,validation,REFERENCE_MIDDLE_DRIVE,middle_drive,3,dispersed_slots,9072,56,1008,8441,8441,52,17,5,outer_light_shell,3,2,1,0.58,0.12431691941488843,1.1936237501493439,1.243623750149344,ejecta_candidate,escape_only,1.061262259384776,,,,22.027038342843646,1.2013845838118713,0.03038518480458989,4.493750114992057,14.240922696671403,7.786115646172243,0.3534799152289064,6.480951854291062,1.318880520400646,2.18522205782179e-14,reinforcer,outward_reinforcer,2,55
REF_0132,910001,discovery,REFERENCE_MIDDLE_DRIVE,middle_drive,1,dispersed_slots,3402,21,378,3078,3078,19,0,6,outer_light_shell,3,0,0,0.58,0.2276200435469088,1.695818838013749,1.745818838013749,ejecta_candidate,escape_only,1.0929733019849408,,,,14.791224491355688,1.9869595054586429,0.05451760904275491,3.600199551463495,9.57778489388734,5.213439597468347,0.35246842480926405,2.623827804817264,1.6843783278689881,3.9130223522104994e-14,reinforcer,outward_reinforcer,4,56
REF_0274,910003,validation,REFERENCE_HIGH_DRIVE,high_drive,0,dispersed_slots,2268,14,252,1634,1634,10,14,2,outer_light_shell,3,2,0,0.58,0.206779750792631,1.7342020369595423,1.7842020369595422,ejecta_candidate,escape_only,1.051219448048883,,,,38.669233912151746,4.947370204092243,0.07853756609913268,9.279456764378201,25.057690587487585,13.61154332466416,0.3519993014494852,2.751268403849241,2.5266362608112303,1.5344934092123708e-13,reinforcer,outward_reinforcer,2,57
REF_0026,910004,final,REFERENCE_LOW_DRIVE,low_drive,0,dispersed_slots,2268,14,252,2109,2109,13,3,9,outer_light_shell,3,0,1,0.58,0.17505003231754002,1.1465788068992142,1.1965788068992143,ejecta_candidate,escape_only,1.0894725980701736,,,,2.8954991732728046,0.3410679761191737,0.04666737859194443,0.6784327232290712,1.8797017029338359,1.0157974703389687,0.350819464814699,2.978284510604524,0.7696858968789457,1.1490076084415893e-14,reinforcer,outward_reinforcer,2,58
REF_0152,910003,validation,REFERENCE_MIDDLE_DRIVE,middle_drive,3,dispersed_slots,9072,56,1008,8759,8759,54,11,11,outer_light_shell,3,2,1,0.58,0.0038493899459244307,1.2983720706259771,1.3483720706259772,ejecta_candidate,neither,,,,,22.027038342843646,1.740042133753666,0.044008806600565956,4.721131562579822,14.32481735143767,7.702220991405977,0.34967120279737235,4.426456602398781,1.5014188662777843,2.18522205782179e-14,reinforcer,bound_reinforcer,3,59
REF_0007,910001,discovery,REFERENCE_LOW_DRIVE,low_drive,3,localized_ledger_cells,9072,56,1008,8432,8432,52,8,8,outer_light_shell,3,2,0,0.58,0.08943347211832542,1.193718634986555,1.243718634986555,ejecta_candidate,escape_only,1.0113181634734332,,,,18.18073204886359,1.012858956639783,0.14629343082899748,3.6789248368234126,11.835741331856546,6.344990717007042,0.34899533747892425,6.26443659841535,1.2117489837337776,1.803644052466626e-14,reinforcer,outward_reinforcer,1,60
REF_0012,910002,discovery,REFERENCE_LOW_DRIVE,low_drive,1,dispersed_slots,3402,21,378,2445,2445,15,15,9,outer_light_shell,3,0,1,0.58,0.07642740682762061,1.035209122800845,1.0852091228008451,ejecta_candidate,escape_only,1.1391099244062417,,,,3.3142307328927263,0.21866262927333746,0.0440315780320273,0.6858867773856244,2.161119807394815,1.1531109254979115,0.3479271717728154,5.273470502618325,0.6249287489485594,8.767806171673878e-15,reinforcer,outward_reinforcer,2,61
REF_0026,910004,final,REFERENCE_LOW_DRIVE,low_drive,0,dispersed_slots,2268,14,252,1471,1471,9,13,7,outer_light_shell,3,1,1,0.58,0.11940162095567064,1.1752517375705813,1.2252517375705814,ejecta_candidate,neither,,,,,2.8954991732728046,0.6410508440076086,0.08771319657268402,0.8240207573162056,1.888508502648002,1.0069906706248026,0.34777791681653064,1.5708436858603538,1.0053171805230614,1.1490076084415893e-14,reinforcer,bound_reinforcer,3,62
REF_0146,910003,validation,REFERENCE_MIDDLE_DRIVE,middle_drive,0,dispersed_slots,2268,14,252,1634,1634,10,14,2,outer_light_shell,3,2,0,0.58,0.206779750792631,1.349204430664892,1.399204430664892,ejecta_candidate,escape_only,1.0520721352372249,,,,11.575262632051446,1.8980920602144526,0.09415946499065649,2.9542415349562607,7.564871622353378,4.010391009698068,0.34646220454587817,2.112853793427154,1.6412636256902327,4.593358187322002e-14,reinforcer,outward_reinforcer,2,63
REF_0272,910002,discovery,REFERENCE_HIGH_DRIVE,high_drive,3,dispersed_slots,9072,56,1008,8438,8438,52,14,2,outer_light_shell,3,2,0,0.58,0.02596337598126086,2.1604669812231285,2.2104669812231283,ejecta_candidate,escape_only,1.0183319207029484,,,,48.69487430342227,9.634250813126274,0.07228767726888331,13.238439787604513,31.852245541339514,16.842628762082754,0.34588093722420915,1.7482032686065594,3.4632283495087037,4.83084070470459e-14,reinforcer,outward_reinforcer,1,64
REF_0157,910004,final,REFERENCE_MIDDLE_DRIVE,middle_drive,2,localized_ledger_cells,5346,33,594,4708,4708,29,10,4,outer_light_shell,3,1,0,0.58,0.0663857685218181,1.670711311443776,1.7207113114437758,ejecta_candidate,escape_only,1.034354328202241,,,,27.804575094885013,1.4960735374445302,0.06873201196263473,5.5358123028897674,18.229024026550007,9.575551068335004,0.3443876065596321,6.400454809655395,1.6724436139164287,4.68090489812879e-14,reinforcer,outward_reinforcer,2,65
REF_0135,910001,discovery,REFERENCE_MIDDLE_DRIVE,middle_drive,3,localized_ledger_cells,9072,56,1008,8432,8432,52,8,8,outer_light_shell,3,2,0,0.58,0.08943347211832542,1.6675698318675654,1.7175698318675652,ejecta_candidate,escape_only,1.0106419932097452,,,,64.08768178401651,3.6680872869954024,0.10648736986071414,12.720575660812699,42.314617749386514,21.773064034629996,0.3397386740872909,5.935808592075439,2.1739581675286503,6.357904938890528e-14,reinforcer,outward_reinforcer,1,66
