row_type,scenario_id,carrier_count,operator_d3_infinity_norm,quadrupole_sum_abs_scale,roundoff_bound,observed_max_abs_difference,observed_to_bound_ratio,aggregate_order_power,individual_order_power,power_relative_difference,quadrupole_symmetry_relative,pointwise_pass,power_pass,passed
scenario_linearity,REF_0011,378,34012224.0,57.32513051290331,0.00022166150072667985,7.20052053759801e-07,0.003248430834399441,4.291005824199685,4.291005822889803,3.05262223899305e-10,,True,True,True
scenario_linearity,REF_0012,378,34012224.0,61.20383851049718,0.00023665946458537024,6.10046381188667e-08,0.0002577739209616967,3.3142307327856333,3.3142307328927263,3.231307949410312e-11,,True,True,True
scenario_linearity,REF_0013,594,34012224.0,65.35745167578898,0.000252720415854368,8.654797922780233e-07,0.0034246532451765294,6.753903323831953,6.753903323515782,4.681295925802307e-11,,True,True,True
scenario_linearity,REF_0014,594,34012224.0,72.52564984486277,0.000280437990144155,9.351555613212881e-08,0.00033346251014015085,6.479929902679631,6.4799299025941295,1.3194800720837283e-11,,True,True,True
scenario_linearity,REF_0015,1008,34012224.0,86.32901977643016,0.0003338120630287872,1.069545522702775e-06,0.0032040349680548834,21.817674352267147,21.817674346369927,2.702955592103119e-10,,True,True,True
scenario_linearity,REF_0016,1008,34012224.0,93.7623333059555,0.00036255477006816577,2.0182338800189825e-07,0.0005566700666052536,4.359377676369952,4.3593776764842715,2.6223747800772816e-11,,True,True,True
scenario_linearity,REF_0017,252,34012224.0,52.15071484879162,0.00020165336936738945,3.9183796651798275e-07,0.0019431263050412942,12.011324047627749,12.011324048979239,1.125179523421643e-10,,True,True,True
scenario_linearity,REF_0018,252,34012224.0,49.30488184503125,0.00019064926682480472,1.203821176076758e-07,0.0006314323658967951,2.1757074713627356,2.175707471604591,1.1116173830026583e-10,,True,True,True
scenario_linearity,REF_0019,378,34012224.0,65.16404831647468,0.0002519725749251347,5.416369641686458e-07,0.002149586971239133,15.164114401282049,15.164114395664154,3.704730347900324e-10,,True,True,True
scenario_linearity,REF_0020,378,34012224.0,61.29276776398634,0.00023700333108180103,1.3652464181390656e-07,0.000576045244557282,3.6224094692745266,3.622409469856254,1.6059133012337677e-10,,True,True,True
scenario_linearity,REF_0021,594,34012224.0,76.39560326877285,0.00029540210232342296,5.590919478493106e-07,0.0018926471526502038,9.425987444332922,9.425987443541473,8.396453836178804e-11,,True,True,True
scenario_linearity,REF_0022,594,34012224.0,70.74252699324828,0.0002735431137830809,1.1168536206973556e-07,0.00040829162366814986,1.957234726696691,1.9572347266342653,3.189480514377634e-11,,True,True,True
scenario_linearity,REF_0023,1008,34012224.0,97.13038875426004,0.00037557817216986376,6.248820078047501e-07,0.001663786806870483,3.268544794231957,3.2685447938416723,1.1940625508360753e-10,,True,True,True
scenario_linearity,REF_0024,1008,34012224.0,92.69089284373163,0.00035841178602834104,1.7452318946953316e-07,0.0004869348505624559,4.557205290835823,4.557205291033906,4.3465965403858646e-11,,True,True,True
scenario_linearity,REF_0025,252,34012224.0,52.32773674472549,0.0002023378674010285,1.0630661608779235e-06,0.00525391600955719,34.52803796731342,34.528037966037054,3.6966167429966285e-11,,True,True,True
scenario_linearity,REF_0026,252,34012224.0,47.469207120061355,0.00018355118591784067,1.15739575146101e-07,0.0006305574903662414,2.8954991730419186,2.8954991732728046,7.973961075007458e-11,,True,True,True
scenario_linearity,REF_0027,378,34012224.0,65.09871888503339,0.0002517199628563032,7.551168079711346e-07,0.0029998288550606546,12.476365994103688,12.476366004404577,8.256321614009208e-10,,True,True,True
scenario_linearity,REF_0028,378,34012224.0,58.91519303642321,0.00022780986257181057,1.0577785548859797e-07,0.0004643251801938756,2.4901205787285967,2.490120578809016,3.2295314338469243e-11,,True,True,True
scenario_linearity,REF_0029,594,34012224.0,77.44984928081722,0.00029947859985729724,9.816819268593235e-07,0.0032779702033036715,9.439459526622,9.439459534295882,8.129576760463049e-10,,True,True,True
scenario_linearity,REF_0030,594,34012224.0,70.250585317941,0.0002716409021519349,9.759356336958014e-08,0.00035927418366102267,2.8168410803322814,2.8168410803122237,7.120647803717016e-12,,True,True,True
scenario_linearity,REF_0031,1008,34012224.0,93.78681855169324,0.0003626494482009032,1.0790831277418533e-06,0.0029755543075969467,14.7151719623381,14.71517196849924,4.1869297671844326e-10,,True,True,True
scenario_linearity,REF_0032,1008,34012224.0,93.01912686802545,0.0003596809823784156,2.8974952548388444e-07,0.0008055736602138247,6.536972719156752,6.536972718589226,8.681793463815398e-11,,True,True,True
scenario_linearity,REF_0129,252,34012224.0,77.93342838054289,0.00030134847556462116,6.000891641377848e-07,0.001991346274486468,142.65446457534802,142.65446456424667,7.781985096860148e-11,,True,True,True
scenario_linearity,REF_0130,252,34012224.0,69.67751611895787,0.00026942499130218556,1.737536772239423e-07,0.0006449055686488309,33.50157623675511,33.501576236129935,1.8661155733920032e-11,,True,True,True
scenario_linearity,REF_0131,378,34012224.0,98.98557908024819,0.0003827517148746569,8.515945617570964e-07,0.002224926835496937,222.4480500028971,222.4480499687517,1.534983803346499e-10,,True,True,True
scenario_linearity,REF_0132,378,34012224.0,88.52566229209704,0.00034230591332142895,1.8399240753197432e-07,0.0005375087030974059,14.791224492176763,14.791224491355688,5.5510939217318794e-11,,True,True,True
scenario_linearity,REF_0133,594,34012224.0,110.5726593333847,0.0004275559669534654,1.4992482002540441e-06,0.003506554266887872,87.83394183605677,87.83394182750399,9.737436701404981e-11,,True,True,True
scenario_linearity,REF_0134,594,34012224.0,108.06412355540542,0.00041785610582452653,2.182513583193213e-07,0.0005223122392543744,5.848055739407604,5.848055739803902,6.776578799437486e-11,,True,True,True
scenario_linearity,REF_0135,1008,34012224.0,138.48350775464368,0.0005354800221149023,1.7674423875568834e-06,0.0033006691464908264,64.08768178811087,64.08768178401651,6.388685457226172e-11,,True,True,True
scenario_linearity,REF_0136,1008,34012224.0,146.8534804423784,0.0005678445486393905,4.542583535993572e-07,0.0007999695597814637,11.877392397774791,11.87739239970243,1.6229475531339922e-10,,True,True,True
scenario_linearity,REF_0137,252,34012224.0,69.52122530248603,0.00026882065500815575,7.349224686592493e-07,0.002733876489650516,26.012037497916822,26.01203749741977,1.9108578688364072e-11,,True,True,True
scenario_linearity,REF_0138,252,34012224.0,72.61053137710152,0.00028076620514605173,6.581651179615733e-08,0.0002344174996485786,28.888362960312403,28.888362960916332,2.090562735555644e-11,,True,True,True
scenario_linearity,REF_0139,378,34012224.0,86.09696355386629,0.00033291476144244557,9.068252544430777e-07,0.002723896202481397,20.57254524207527,20.572545242732314,3.1937828436817145e-11,,True,True,True
scenario_linearity,REF_0140,378,34012224.0,91.42942220694822,0.00035353400429509035,9.774386278138536e-08,0.00027647655273295804,11.175111437441691,11.175111437330592,9.941617712587535e-12,,True,True,True
scenario_linearity,REF_0141,594,34012224.0,101.71904742972154,0.0003933213322677958,1.1272206990042832e-06,0.002865902778537337,30.63072810217927,30.63072811173818,3.1206930742973194e-10,,True,True,True
scenario_linearity,REF_0142,594,34012224.0,112.006627515915,0.00043310075222460277,1.7079214953419353e-07,0.00039434738604568855,26.11611548144014,26.11611548136387,2.9204058815979534e-12,,True,True,True
scenario_linearity,REF_0143,1008,34012224.0,140.94671576973175,0.0005450046124706715,1.7948135608847338e-06,0.0032932080202923396,108.72187228061676,108.72187229286135,1.1262300542806022e-10,,True,True,True
scenario_linearity,REF_0144,1008,34012224.0,150.23339034984446,0.000580913788878473,2.3986234887196645e-07,0.0004129052425060366,16.96966085300915,16.969660852426934,3.43091809560181e-11,,True,True,True
scenario_linearity,REF_0145,252,34012224.0,74.80235953539206,0.0002892414395599065,9.809689203166272e-07,0.003391522742416212,57.191499337062744,57.19149933607906,1.7199802072266506e-11,,True,True,True
scenario_linearity,REF_0146,252,34012224.0,72.40173300551241,0.0002799588356733331,1.6174606942698233e-07,0.0005777494717677492,11.575262632200745,11.575262632051446,1.2898129777425771e-11,,True,True,True
scenario_linearity,REF_0147,378,34012224.0,96.76846834408802,0.00037417871925027053,7.542893722956023e-07,0.0020158532099499053,68.11539015923131,68.11539019972892,5.945442062296741e-10,,True,True,True
scenario_linearity,REF_0148,378,34012224.0,91.82661802234865,0.00035506985811236514,1.9771504256027583e-07,0.0005568342061231992,27.695521064485334,27.695521063203795,4.6272407294547874e-11,,True,True,True
scenario_linearity,REF_0149,594,34012224.0,116.97280848634112,0.00045230369370830606,1.0564626249376374e-06,0.0023357373367349898,42.50967978799544,42.50967978062119,1.7347218392606142e-10,,True,True,True
scenario_linearity,REF_0150,594,34012224.0,109.40238961636715,0.0004230308356644802,1.5476817027959555e-07,0.0003658555292700869,7.4706504225258215,7.4706504227408645,2.878505649092322e-11,,True,True,True
scenario_linearity,REF_0151,1008,34012224.0,154.29478172901682,0.0005966181422762051,1.2776766435962372e-06,0.0021415316649970985,23.171951427261355,23.17195142703047,9.963932355142807e-12,,True,True,True
scenario_linearity,REF_0152,1008,34012224.0,148.94110717402893,0.0005759168630005523,2.305035860239446e-07,0.0004002376051692787,22.027038343245025,22.027038342843646,1.8222081414164003e-11,,True,True,True
scenario_linearity,REF_0153,252,34012224.0,77.60977399744263,0.0003000969875063668,1.2214715754410577e-06,0.00407025603819213,136.07559394802547,136.07559397022402,1.63133947310192e-10,,True,True,True
scenario_linearity,REF_0154,252,34012224.0,69.8114551763411,0.00026994289910631697,1.2812241617643494e-07,0.0004746278438906961,11.379780711138736,11.379780712442264,1.1454772154091671e-10,,True,True,True
scenario_linearity,REF_0155,378,34012224.0,97.73153338471118,0.0003779026434749852,1.5285603396364422e-06,0.004044852202092689,51.62343372194379,51.62343363847614,1.61685577650364e-09,,True,True,True
scenario_linearity,REF_0156,378,34012224.0,88.08909447477829,0.0003406178181232146,1.5801909802881653e-07,0.00046391906007587345,11.479097999884981,11.479097999637261,2.158009860044793e-11,,True,True,True
scenario_linearity,REF_0157,594,34012224.0,119.04359194090397,0.00046031087945932775,1.434966101943047e-06,0.00311738471971058,27.80457508474808,27.804575094885013,3.6457788101895966e-10,,True,True,True
scenario_linearity,REF_0158,594,34012224.0,108.68398338332412,0.0004202529439732982,1.3321381231445883e-07,0.0003169848402606857,15.880538518153337,15.880538518377604,1.4122117274020043e-11,,True,True,True
scenario_linearity,REF_0159,1008,34012224.0,150.33101764591058,0.0005812912884631104,1.4856428567355806e-06,0.002555763153897431,51.96136799594867,51.96136798631729,1.853565202954177e-10,,True,True,True
scenario_linearity,REF_0160,1008,34012224.0,149.3561321229133,0.0005775216574804883,2.734526631797962e-07,0.0004734933480638081,37.09209074470421,37.09209074449853,5.54513918172278e-12,,True,True,True
scenario_linearity,REF_0257,252,34012224.0,108.31110245250217,0.0004188111095460787,8.25085137989845e-07,0.0019700650703466283,401.4005384556749,401.40053844338973,3.06057641619507e-11,,True,True,True
scenario_linearity,REF_0258,252,34012224.0,97.59813174057079,0.0003773868137093136,2.952019357849167e-07,0.0007822264187860557,103.73926627873558,103.73926628502954,6.067094319291333e-11,,True,True,True
scenario_linearity,REF_0259,378,34012224.0,140.28724244949208,0.0005424545991598317,1.2748962276987186e-06,0.002350235816367512,622.5201362344644,622.520136212377,3.548065131944547e-11,,True,True,True
scenario_linearity,REF_0260,378,34012224.0,126.24422700460893,0.00048815387885811195,2.2339872352006296e-07,0.00045763996394464093,54.23410986454033,54.234109864445585,1.746940599244493e-12,,True,True,True
scenario_linearity,REF_0261,594,34012224.0,160.49281567943726,0.0006205843416500706,2.505565455557246e-06,0.004037429382918689,192.42735159215886,192.4273515216285,3.665297433072605e-10,,True,True,True
scenario_linearity,REF_0262,594,34012224.0,158.79431212414386,0.0006140166662922066,2.453291347848108e-07,0.0003995480061905359,19.37038438325702,19.370384381854716,7.239413769777723e-11,,True,True,True
scenario_linearity,REF_0263,1008,34012224.0,210.0844882882062,0.0008123425544208482,2.5498601683437983e-06,0.003138897690964493,164.78196961208312,164.78196954508186,4.0660548422764487e-10,,True,True,True
scenario_linearity,REF_0264,1008,34012224.0,222.4123979309811,0.0008600114027564888,4.404722213635637e-07,0.0005121702107108955,50.39491996594,50.39491996695135,2.006851094529718e-11,,True,True,True
scenario_linearity,REF_0265,252,34012224.0,96.992955075611,0.0003750467515662442,7.695712893607265e-07,0.002051934288583747,68.67370810295625,68.67370809944845,5.1079335524470666e-11,,True,True,True
scenario_linearity,REF_0266,252,34012224.0,101.51747232173182,0.00039254189329318963,8.720466548872707e-08,0.00022215378021727197,79.14918265509633,79.14918265451712,7.31790268771536e-12,,True,True,True
scenario_linearity,REF_0267,378,34012224.0,122.42220803566623,0.0004733751168582421,1.1155167307652647e-06,0.0023565174658289434,69.07454133433072,69.07454133097828,4.853365709766883e-11,,True,True,True
scenario_linearity,REF_0268,378,34012224.0,129.84577942022617,0.0005020801535346576,1.2002241556174909e-07,0.00023905030843539244,27.87466115806607,27.87466115622729,6.59659325833523e-11,,True,True,True
scenario_linearity,REF_0269,594,34012224.0,149.37689536387595,0.000577601943580329,1.8464512225868646e-06,0.003196753825206048,93.31390346361583,93.31390348233766,2.006328537386891e-10,,True,True,True
scenario_linearity,REF_0270,594,34012224.0,163.74497240521958,0.000633159593271574,2.1226541768726293e-07,0.0003352478900153351,78.53554965206591,78.53554965366456,2.035575109917187e-11,,True,True,True
scenario_linearity,REF_0271,1008,34012224.0,215.3245208951323,0.0008326044095813268,3.2064349411164983e-06,0.003851090510953271,366.777747600775,366.7777476727927,1.9635245905520366e-10,,True,True,True
scenario_linearity,REF_0272,1008,34012224.0,226.55956996458193,0.0008760474478298229,2.7413228353978525e-07,0.0003129194477067148,48.69487429679589,48.69487430342227,1.3607960878719922e-10,,True,True,True
scenario_linearity,REF_0273,252,34012224.0,102.4662941125545,0.0003962107425429718,7.938253432371312e-07,0.002003543210722095,189.75943559379908,189.75943562788143,1.7960818389898351e-10,,True,True,True
scenario_linearity,REF_0274,252,34012224.0,101.18943691500023,0.0003912734649460227,2.3735022969262332e-07,0.0006066095734996148,38.66923390932187,38.669233912151746,7.318165547682252e-11,,True,True,True
scenario_linearity,REF_0275,378,34012224.0,136.81815431855898,0.0005290405297216006,1.032855845295444e-06,0.0019523189382843094,215.80563844792226,215.80563841569918,1.4931530462670055e-10,,True,True,True
scenario_linearity,REF_0276,378,34012224.0,130.69121595638978,0.0005053492386583803,2.884851300066771e-07,0.000570862896266665,115.43621391861558,115.43621391953478,7.962845318057151e-12,,True,True,True
scenario_linearity,REF_0277,594,34012224.0,169.888919581844,0.0006569166530352577,1.2182729332010922e-06,0.0018545319677498047,144.47404925788882,144.47404925367647,2.9156468961783025e-11,,True,True,True
scenario_linearity,REF_0278,594,34012224.0,160.09197802280218,0.000619034405771643,1.747466544799181e-07,0.00028228908256253013,21.104883409840156,21.104883412463845,1.2431671185569033e-10,,True,True,True
scenario_linearity,REF_0279,1008,34012224.0,231.25797382973454,0.0008942149642829314,1.2596638576667374e-06,0.0014086812544865635,96.58696761955083,96.58696756871885,5.262820335344926e-10,,True,True,True
scenario_linearity,REF_0280,1008,34012224.0,225.0461038481593,0.0008701952645436513,3.4090376366258113e-07,0.0003917554801235999,69.40336938142465,69.40336937846111,4.270031670762247e-11,,True,True,True
scenario_linearity,REF_0281,252,34012224.0,109.19793512872165,0.00042224026287107674,2.1843030904022953e-06,0.005173128387970031,389.5724217132228,389.57242176573106,1.3478432401194013e-10,,True,True,True
scenario_linearity,REF_0282,252,34012224.0,97.67656835525,0.0003776901078765689,1.6598521535016175e-07,0.0004394746165933649,31.208442921928775,31.208442923749185,5.833070536281289e-11,,True,True,True
scenario_linearity,REF_0283,378,34012224.0,139.14065827088214,0.0005380210537415106,1.4954505163089493e-06,0.002779539027161251,154.2259109249787,154.22591079352065,8.523733188997111e-10,,True,True,True
scenario_linearity,REF_0284,378,34012224.0,125.2177227393403,0.0004841846515069319,2.690319325093782e-07,0.0005556391175805921,40.38233198931893,40.382331988427346,2.2078514921828642e-11,,True,True,True
scenario_linearity,REF_0285,594,34012224.0,173.08557291101368,0.0006692772873313663,1.9511311246667162e-06,0.0029152806491410045,66.88379540567021,66.88379541899349,1.992003155313822e-10,,True,True,True
scenario_linearity,REF_0286,594,34012224.0,159.11099004924702,0.0006152411781859837,1.8642654930900449e-07,0.00030301377072756476,61.69554303561246,61.6955430319671,5.908629970259037e-11,,True,True,True
scenario_linearity,REF_0287,1008,34012224.0,226.6106971591771,0.000876245143510243,2.7973268608150192e-06,0.0031924021280265386,138.52402684201292,138.52402681785063,1.7442670775210483e-10,,True,True,True
scenario_linearity,REF_0288,1008,34012224.0,225.5971462729556,0.0008723260035363331,4.794688680531678e-07,0.0005496441308747452,139.27081210306903,139.27081209962057,2.4760843973952725e-11,,True,True,True
synthetic_static,SYNTHETIC_STATIC,4,34012224.0,,7.733484380878508e-06,0.0,0.0,,,,0.0,True,,True
synthetic_isotropic,SYNTHETIC_ISOTROPIC,6,34012224.0,,1.879236704553478e-05,1.6048490536491045e-08,0.0008539898405349792,,,,1.3706457094137732e-16,True,,True
