trial_index,time_index,t_over_T2,P0_hat,A_hat_tomo,label_above_A_side,sensor_threshold_used,sensor_pred_above
46,2,0.020000,0.250180,0.0361521746,False,0.257900,False
46,3,0.025000,0.256640,0.0393105400,False,0.257900,False
46,4,0.030000,0.258640,0.0420739310,True,0.257900,True
46,5,0.035000,0.260680,0.0461049558,True,0.257900,True
46,6,0.040000,0.263740,0.0522689200,True,0.257900,True
46,7,0.050000,0.274280,0.0772494400,True,0.257900,True
46,8,0.070000,0.288080,0.0917408000,True,0.257900,True
46,9,0.100000,0.303720,0.1230460400,True,0.257900,True
47,0,0.000000,0.235720,0.0085221913,False,0.257900,False
47,1,0.010000,0.242740,0.0361416959,False,0.257900,False
47,2,0.020000,0.248320,0.0279036400,False,0.257900,False
47,3,0.025000,0.252760,0.0363094064,False,0.257900,False
47,4,0.030000,0.256080,0.0427417097,True,0.257900,False
47,5,0.035000,0.263260,0.0535615666,True,0.257900,True
47,6,0.040000,0.263160,0.0511512800,True,0.257900,True
47,7,0.050000,0.271900,0.0735734600,True,0.257900,True
47,8,0.070000,0.287240,0.0830728400,True,0.257900,True
47,9,0.100000,0.306480,0.1224361000,True,0.257900,True
48,0,0.000000,0.240460,0.0092789020,False,0.257900,False
48,1,0.010000,0.242860,0.0208162965,False,0.257900,False
48,2,0.020000,0.252440,0.0342713851,False,0.257900,False
48,3,0.025000,0.254940,0.0445105447,True,0.257900,False
48,4,0.030000,0.262000,0.0290978600,False,0.257900,True
48,5,0.035000,0.257540,0.0580234800,True,0.257900,False
48,6,0.040000,0.262320,0.0644303561,True,0.257900,True
48,7,0.050000,0.274200,0.0776034400,True,0.257900,True
48,8,0.070000,0.287620,0.0972694400,True,0.257900,True
48,9,0.100000,0.307560,0.1241654600,True,0.257900,True
49,0,0.000000,0.235640,0.0135566679,False,0.257900,False
49,1,0.010000,0.243700,0.0097510199,False,0.257900,False
49,2,0.020000,0.248140,0.0365765117,False,0.257900,False
49,3,0.025000,0.255900,0.0279692522,False,0.257900,False
49,4,0.030000,0.257460,0.0375847800,False,0.257900,False
49,5,0.035000,0.260820,0.0569038800,True,0.257900,True
49,6,0.040000,0.263200,0.0496193000,True,0.257900,True
49,7,0.050000,0.274360,0.0623366200,True,0.257900,True
49,8,0.070000,0.284580,0.0899201800,True,0.257900,True
49,9,0.100000,0.306620,0.1178390400,True,0.257900,True
50,0,0.000000,0.233500,0.0094375295,False,0.257900,False
50,1,0.010000,0.240900,0.0334157542,False,0.257900,False
50,2,0.020000,0.251440,0.0342964600,False,0.257900,False
50,3,0.025000,0.253940,0.0410334200,False,0.257900,False
50,4,0.030000,0.258060,0.0436063400,True,0.257900,True
50,5,0.035000,0.262580,0.0539463200,True,0.257900,True
50,6,0.040000,0.264080,0.0725288400,True,0.257900,True
50,7,0.050000,0.272220,0.0701468600,True,0.257900,True
50,8,0.070000,0.288260,0.0873036000,True,0.257900,True
50,9,0.100000,0.311020,0.1153581600,True,0.257900,True
51,0,0.000000,0.234420,0.0033652520,False,0.257900,False
51,1,0.010000,0.244540,0.0106069635,False,0.257900,False
51,2,0.020000,0.248880,0.0296348126,False,0.257900,False
51,3,0.025000,0.252120,0.0434134133,True,0.257900,False
51,4,0.030000,0.254600,0.0481369200,True,0.257900,False
51,5,0.035000,0.261140,0.0546699200,True,0.257900,True
51,6,0.040000,0.265720,0.0538291600,True,0.257900,True
51,7,0.050000,0.273220,0.0756147200,True,0.257900,True
51,8,0.070000,0.286640,0.0907806600,True,0.257900,True
51,9,0.100000,0.307680,0.1284514800,True,0.257900,True
52,0,0.000000,0.233240,0.0087947613,False,0.257900,False
52,1,0.010000,0.241560,0.0182871680,False,0.257900,False
52,2,0.020000,0.251800,0.0321929576,False,0.257900,False
52,3,0.025000,0.251900,0.0349494800,False,0.257900,False
52,4,0.030000,0.259300,0.0410194611,False,0.257900,True
52,5,0.035000,0.259280,0.0668385800,True,0.257900,True
52,6,0.040000,0.262260,0.0553603000,True,0.257900,True
52,7,0.050000,0.269180,0.0808965200,True,0.257900,True
52,8,0.070000,0.284580,0.1025421800,True,0.257900,True
52,9,0.100000,0.307500,0.1224533000,True,0.257900,True
53,0,0.000000,0.235180,0.0275565556,False,0.257900,False
53,1,0.010000,0.241100,0.0359055140,False,0.257900,False
53,2,0.020000,0.251920,0.0333067400,False,0.257900,False
53,3,0.025000,0.254280,0.0307641948,False,0.257900,False
53,4,0.030000,0.258380,0.0451902897,True,0.257900,True
53,5,0.035000,0.264540,0.0516626847,True,0.257900,True
53,6,0.040000,0.260120,0.0588017493,True,0.257900,True
53,7,0.050000,0.272720,0.0741273200,True,0.257900,True
53,8,0.070000,0.289540,0.0912562800,True,0.257900,True
53,9,0.100000,0.311840,0.1253735200,True,0.257900,True
54,0,0.000000,0.236580,0.0155060235,False,0.257900,False
54,1,0.010000,0.245140,0.0086449625,False,0.257900,False
54,2,0.020000,0.248760,0.0219753155,False,0.257900,False
54,3,0.025000,0.255360,0.0413767841,False,0.257900,False
54,4,0.030000,0.258000,0.0447395400,True,0.257900,True
54,5,0.035000,0.259600,0.0507255983,True,0.257900,True
54,6,0.040000,0.265900,0.0632757601,True,0.257900,True
54,7,0.050000,0.271540,0.0648936200,True,0.257900,True
54,8,0.070000,0.287700,0.0846522000,True,0.257900,True
54,9,0.100000,0.308080,0.1254346600,True,0.257900,True
55,0,0.000000,0.239020,0.0199713391,False,0.257900,False
55,1,0.010000,0.244460,0.0243013366,False,0.257900,False
55,2,0.020000,0.249280,0.0281889857,False,0.257900,False
55,3,0.025000,0.249840,0.0365373176,False,0.257900,False
55,4,0.030000,0.260600,0.0403535000,False,0.257900,True
55,5,0.035000,0.260600,0.0546220600,True,0.257900,True
55,6,0.040000,0.258980,0.0662513600,True,0.257900,True
55,7,0.050000,0.271640,0.0727216400,True,0.257900,True
55,8,0.070000,0.288660,0.0868102400,True,0.257900,True
55,9,0.100000,0.305720,0.1313225600,True,0.257900,True
56,0,0.000000,0.234120,0.0210684697,False,0.257900,False
56,1,0.010000,0.243140,0.0157199998,False,0.257900,False
56,2,0.020000,0.250940,0.0306160800,False,0.257900,False
56,3,0.025000,0.253000,0.0259422484,False,0.257900,False
56,4,0.030000,0.259440,0.0580983000,True,0.257900,True
56,5,0.035000,0.264820,0.0533939600,True,0.257900,True
56,6,0.040000,0.265640,0.0435705929,True,0.257900,True
56,7,0.050000,0.270180,0.0707808600,True,0.257900,True
56,8,0.070000,0.286500,0.0964356000,True,0.257900,True
56,9,0.100000,0.308460,0.1235591000,True,0.257900,True
57,0,0.000000,0.234300,0.0078243599,False,0.257900,False
57,1,0.010000,0.241380,0.0281593692,False,0.257900,False
57,2,0.020000,0.250160,0.0497057200,True,0.257900,False
57,3,0.025000,0.253580,0.0510574200,True,0.257900,False
57,4,0.030000,0.261320,0.0517563088,True,0.257900,True
57,5,0.035000,0.260420,0.0525453200,True,0.257900,True
57,6,0.040000,0.267580,0.0590306200,True,0.257900,True
57,7,0.050000,0.268220,0.0680522800,True,0.257900,True
57,8,0.070000,0.288700,0.0945766000,True,0.257900,True
57,9,0.100000,0.313220,0.1309190600,True,0.257900,True
58,0,0.000000,0.234720,0.0206137968,False,0.257900,False
58,1,0.010000,0.242720,0.0250621521,False,0.257900,False
58,2,0.020000,0.251940,0.0375890072,False,0.257900,False
58,3,0.025000,0.257280,0.0368282400,False,0.257900,False
58,4,0.030000,0.256480,0.0378313800,False,0.257900,False
58,5,0.035000,0.262100,0.0551408369,True,0.257900,True
58,6,0.040000,0.263760,0.0486509283,True,0.257900,True
58,7,0.050000,0.274480,0.0766739600,True,0.257900,True
58,8,0.070000,0.288500,0.0927190200,True,0.257900,True
58,9,0.100000,0.307580,0.1172231000,True,0.257900,True
59,0,0.000000,0.235140,0.0122354847,False,0.257900,False
59,1,0.010000,0.242080,0.0212351400,False,0.257900,False
59,2,0.020000,0.251900,0.0135002098,False,0.257900,False
59,3,0.025000,0.253060,0.0537968060,True,0.257900,False
59,4,0.030000,0.258380,0.0452982000,True,0.257900,True
59,5,0.035000,0.261800,0.0455910400,True,0.257900,True
59,6,0.040000,0.268580,0.0592326763,True,0.257900,True
59,7,0.050000,0.275340,0.0659192400,True,0.257900,True
59,8,0.070000,0.286220,0.0877854400,True,0.257900,True
59,9,0.100000,0.305920,0.1303807200,True,0.257900,True
60,0,0.000000,0.237600,0.0014225678,False,0.257900,False
60,1,0.010000,0.244280,0.0209638263,False,0.257900,False
60,2,0.020000,0.251200,0.0194942400,False,0.257900,False
60,3,0.025000,0.253900,0.0362197937,False,0.257900,False
60,4,0.030000,0.256720,0.0484899400,True,0.257900,False
60,5,0.035000,0.264180,0.0531838600,True,0.257900,True
60,6,0.040000,0.265660,0.0537906102,True,0.257900,True
60,7,0.050000,0.274000,0.0640021200,True,0.257900,True
60,8,0.070000,0.286380,0.0983852800,True,0.257900,True
60,9,0.100000,0.307520,0.1419755400,True,0.257900,True
61,0,0.000000,0.236680,0.0187342508,False,0.257900,False
61,1,0.010000,0.240060,0.0230415762,False,0.257900,False
61,2,0.020000,0.251600,0.0342933000,False,0.257900,False
61,3,0.025000,0.252140,0.0530694600,True,0.257900,False
61,4,0.030000,0.259820,0.0331622107,False,0.257900,True
61,5,0.035000,0.263460,0.0595029000,True,0.257900,True
61,6,0.040000,0.263580,0.0612649600,True,0.257900,True
61,7,0.050000,0.274400,0.0602528200,True,0.257900,True
61,8,0.070000,0.287960,0.0907860400,True,0.257900,True
61,9,0.100000,0.307240,0.1256726200,True,0.257900,True
62,0,0.000000,0.238300,0.0057167831,False,0.257900,False
62,1,0.010000,0.239800,0.0268880947,False,0.257900,False
62,2,0.020000,0.250940,0.0342125242,False,0.257900,False
62,3,0.025000,0.258020,0.0410465600,False,0.257900,True
62,4,0.030000,0.258880,0.0323650653,False,0.257900,True
62,5,0.035000,0.263460,0.0604990200,True,0.257900,True
62,6,0.040000,0.264800,0.0444720500,True,0.257900,True
62,7,0.050000,0.273500,0.0583483600,True,0.257900,True
62,8,0.070000,0.283340,0.0923837400,True,0.257900,True
62,9,0.100000,0.313080,0.1164668800,True,0.257900,True
63,0,0.000000,0.234640,0.0246250135,False,0.257900,False
63,1,0.010000,0.244120,0.0254239095,False,0.257900,False
63,2,0.020000,0.247160,0.0353816670,False,0.257900,False
63,3,0.025000,0.252340,0.0467264145,True,0.257900,False
63,4,0.030000,0.256140,0.0410909600,False,0.257900,False
63,5,0.035000,0.261520,0.0606202800,True,0.257900,True
63,6,0.040000,0.268240,0.0624380276,True,0.257900,True
63,7,0.050000,0.275900,0.0772742400,True,0.257900,True
63,8,0.070000,0.287200,0.1065860400,True,0.257900,True
63,9,0.100000,0.308780,0.1257064800,True,0.257900,True
64,0,0.000000,0.239860,0.0168938215,False,0.257900,False
64,1,0.010000,0.242280,0.0176662008,False,0.257900,False
64,2,0.020000,0.247040,0.0248255721,False,0.257900,False
64,3,0.025000,0.255280,0.0329774600,False,0.257900,False
64,4,0.030000,0.255860,0.0529888000,True,0.257900,False
64,5,0.035000,0.261440,0.0607605250,True,0.257900,True
64,6,0.040000,0.262620,0.0423888854,True,0.257900,True
64,7,0.050000,0.272700,0.0780878200,True,0.257900,True
64,8,0.070000,0.286480,0.1060877600,True,0.257900,True
64,9,0.100000,0.307380,0.1139623400,True,0.257900,True
65,0,0.000000,0.236180,0.0243328874,False,0.257900,False
65,1,0.010000,0.242200,0.0085478607,False,0.257900,False
65,2,0.020000,0.249820,0.0243424400,False,0.257900,False
65,3,0.025000,0.251220,0.0377369840,False,0.257900,False
65,4,0.030000,0.257120,0.0340456097,False,0.257900,False
65,5,0.035000,0.259000,0.0430772350,True,0.257900,True
65,6,0.040000,0.264660,0.0636638000,True,0.257900,True
65,7,0.050000,0.268000,0.0700714800,True,0.257900,True
65,8,0.070000,0.288540,0.1007260200,True,0.257900,True
65,9,0.100000,0.310280,0.1315077600,True,0.257900,True
66,0,0.000000,0.231200,0.0269471533,False,0.257900,False
66,1,0.010000,0.243380,0.0256656382,False,0.257900,False
66,2,0.020000,0.252140,0.0382851014,False,0.257900,False
66,3,0.025000,0.257620,0.0561796200,True,0.257900,False
66,4,0.030000,0.258760,0.0466467000,True,0.257900,True
66,5,0.035000,0.261760,0.0457104400,True,0.257900,True
66,6,0.040000,0.267080,0.0613238400,True,0.257900,True
66,7,0.050000,0.273640,0.0789495083,True,0.257900,True
66,8,0.070000,0.288620,0.0833172000,True,0.257900,True
66,9,0.100000,0.309300,0.1165259200,True,0.257900,True
67,0,0.000000,0.236060,0.0237530297,False,0.257900,False
67,1,0.010000,0.241680,0.0190011071,False,0.257900,False
67,2,0.020000,0.253040,0.0308915646,False,0.257900,False
67,3,0.025000,0.256620,0.0452473600,True,0.257900,False
67,4,0.030000,0.256500,0.0364308464,False,0.257900,False
67,5,0.035000,0.260040,0.0538901406,True,0.257900,True
67,6,0.040000,0.264920,0.0592680757,True,0.257900,True
67,7,0.050000,0.276880,0.0668983600,True,0.257900,True
67,8,0.070000,0.282120,0.0968654200,True,0.257900,True
67,9,0.100000,0.305880,0.1145855600,True,0.257900,True
68,0,0.000000,0.235880,0.0169223200,False,0.257900,False
68,1,0.010000,0.242260,0.0191844958,False,0.257900,False
68,2,0.020000,0.249520,0.0341448126,False,0.257900,False
68,3,0.025000,0.251920,0.0321571600,False,0.257900,False
68,4,0.030000,0.260400,0.0587570699,True,0.257900,True
68,5,0.035000,0.260080,0.0502198387,True,0.257900,True
68,6,0.040000,0.264600,0.0586637200,True,0.257900,True
68,7,0.050000,0.276460,0.0696945000,True,0.257900,True
68,8,0.070000,0.287120,0.0947381200,True,0.257900,True
68,9,0.100000,0.307820,0.1122095800,True,0.257900,True
69,0,0.000000,0.231840,0.0002346655,False,0.257900,False
69,1,0.010000,0.243780,0.0279816187,False,0.257900,False
69,2,0.020000,0.249600,0.0331229572,False,0.257900,False
69,3,0.025000,0.255340,0.0307237663,False,0.257900,False
69,4,0.030000,0.257300,0.0515633600,True,0.257900,False
69,5,0.035000,0.261600,0.0360225600,False,0.257900,True
69,6,0.040000,0.261140,0.0449901890,True,0.257900,True
69,7,0.050000,0.274100,0.0666031200,True,0.257900,True
69,8,0.070000,0.286220,0.0787888800,True,0.257900,True
69,9,0.100000,0.306140,0.1408054800,True,0.257900,True
70,0,0.000000,0.231800,0.0176753061,False,0.257900,False
70,1,0.010000,0.245000,0.0152881292,False,0.257900,False
70,2,0.020000,0.252240,0.0520520400,True,0.257900,False
70,3,0.025000,0.253500,0.0543214529,True,0.257900,False
70,4,0.030000,0.261520,0.0492115800,True,0.257900,True
70,5,0.035000,0.264840,0.0560559963,True,0.257900,True
70,6,0.040000,0.267340,0.0568138000,True,0.257900,True
70,7,0.050000,0.276280,0.0536997800,True,0.257900,True
70,8,0.070000,0.290800,0.0920442000,True,0.257900,True
70,9,0.100000,0.304700,0.1286683000,True,0.257900,True
71,0,0.000000,0.234140,0.0128580091,False,0.257900,False
71,1,0.010000,0.244200,0.0143946640,False,0.257900,False
71,2,0.020000,0.251240,0.0372983600,False,0.257900,False
71,3,0.025000,0.253820,0.0359136400,False,0.257900,False
71,4,0.030000,0.259600,0.0540351411,True,0.257900,True
71,5,0.035000,0.262180,0.0412260400,False,0.257900,True
71,6,0.040000,0.266640,0.0607699600,True,0.257900,True
71,7,0.050000,0.274560,0.0616692400,True,0.257900,True
71,8,0.070000,0.288420,0.0848791600,True,0.257900,True
71,9,0.100000,0.308200,0.1225799200,True,0.257900,True
72,0,0.000000,0.235540,0.0080514400,False,0.257900,False
72,1,0.010000,0.240800,0.0227379987,False,0.257900,False
72,2,0.020000,0.249440,0.0431012014,True,0.257900,False
72,3,0.025000,0.254440,0.0445740200,True,0.257900,False
72,4,0.030000,0.258820,0.0489389000,True,0.257900,True
72,5,0.035000,0.263000,0.0644938800,True,0.257900,True
72,6,0.040000,0.266240,0.0496572015,True,0.257900,True
72,7,0.050000,0.272880,0.0800494200,True,0.257900,True
72,8,0.070000,0.289260,0.0963489200,True,0.257900,True
72,9,0.100000,0.308440,0.1412598800,True,0.257900,True
73,0,0.000000,0.237720,0.0158031070,False,0.257900,False
73,1,0.010000,0.241780,0.0161718204,False,0.257900,False
73,2,0.020000,0.253900,0.0370471600,False,0.257900,False
73,3,0.025000,0.254180,0.0372777494,False,0.257900,False
73,4,0.030000,0.259720,0.0335197000,False,0.257900,True
73,5,0.035000,0.262060,0.0493708276,True,0.257900,True
73,6,0.040000,0.264800,0.0524608000,True,0.257900,True
73,7,0.050000,0.269680,0.0586158274,True,0.257900,True
73,8,0.070000,0.286360,0.0983747800,True,0.257900,True
73,9,0.100000,0.307600,0.1244022800,True,0.257900,True
74,0,0.000000,0.236180,0.0167660243,False,0.257900,False
74,1,0.010000,0.243560,0.0323151200,False,0.257900,False
74,2,0.020000,0.249480,0.0127526800,False,0.257900,False
74,3,0.025000,0.253520,0.0341994200,False,0.257900,False
74,4,0.030000,0.261280,0.0516249200,True,0.257900,True
74,5,0.035000,0.262780,0.0578047600,True,0.257900,True
74,6,0.040000,0.267000,0.0587271000,True,0.257900,True
74,7,0.050000,0.273160,0.0691403400,True,0.257900,True
74,8,0.070000,0.290200,0.0863244200,True,0.257900,True
74,9,0.100000,0.307160,0.1422878200,True,0.257900,True
75,0,0.000000,0.234680,0.0113682410,False,0.257900,False
75,1,0.010000,0.243960,0.0266629775,False,0.257900,False
75,2,0.020000,0.249640,0.0282615400,False,0.257900,False
75,3,0.025000,0.252720,0.0399355200,False,0.257900,False
75,4,0.030000,0.260840,0.0385768200,False,0.257900,True
75,5,0.035000,0.266000,0.0467358400,True,0.257900,True
75,6,0.040000,0.266140,0.0458246936,True,0.257900,True
75,7,0.050000,0.273380,0.0675949600,True,0.257900,True
75,8,0.070000,0.288540,0.0895469800,True,0.257900,True
75,9,0.100000,0.307200,0.1371609200,True,0.257900,True
76,0,0.000000,0.236120,0.0178171892,False,0.257900,False
76,1,0.010000,0.242840,0.0291045668,False,0.257900,False
76,2,0.020000,0.252980,0.0451802000,True,0.257900,False
76,3,0.025000,0.256600,0.0479446167,True,0.257900,False
76,4,0.030000,0.256740,0.0268777200,False,0.257900,False
76,5,0.035000,0.261000,0.0486761200,True,0.257900,True
76,6,0.040000,0.265680,0.0619979200,True,0.257900,True
76,7,0.050000,0.272920,0.0725776400,True,0.257900,True
76,8,0.070000,0.287920,0.0986042800,True,0.257900,True
76,9,0.100000,0.308960,0.1170978400,True,0.257900,True
77,0,0.000000,0.235840,0.0253911147,False,0.257900,False
77,1,0.010000,0.241460,0.0271403778,False,0.257900,False
77,2,0.020000,0.246560,0.0460646195,True,0.257900,False
77,3,0.025000,0.252500,0.0436517405,True,0.257900,False
77,4,0.030000,0.259440,0.0439590116,True,0.257900,True
77,5,0.035000,0.257380,0.0595841600,True,0.257900,False
77,6,0.040000,0.264000,0.0560788200,True,0.257900,True
77,7,0.050000,0.270900,0.0614721600,True,0.257900,True
77,8,0.070000,0.286060,0.1095485000,True,0.257900,True
77,9,0.100000,0.306720,0.1282743200,True,0.257900,True
78,0,0.000000,0.232320,0.0168184019,False,0.257900,False
78,1,0.010000,0.243800,0.0235883510,False,0.257900,False
78,2,0.020000,0.250560,0.0400084200,False,0.257900,False
78,3,0.025000,0.256260,0.0384285880,False,0.257900,False
78,4,0.030000,0.258320,0.0332886400,False,0.257900,True
78,5,0.035000,0.260940,0.0476064768,True,0.257900,True
78,6,0.040000,0.266660,0.0645343000,True,0.257900,True
78,7,0.050000,0.271200,0.0692623600,True,0.257900,True
78,8,0.070000,0.287460,0.0996756800,True,0.257900,True
78,9,0.100000,0.305260,0.1270184000,True,0.257900,True
79,0,0.000000,0.236100,0.0116726471,False,0.257900,False
79,1,0.010000,0.241660,0.0110630909,False,0.257900,False
79,2,0.020000,0.248320,0.0322637887,False,0.257900,False
79,3,0.025000,0.255900,0.0301616600,False,0.257900,False
79,4,0.030000,0.260320,0.0457742800,True,0.257900,True
79,5,0.035000,0.264440,0.0485253000,True,0.257900,True
79,6,0.040000,0.265140,0.0528373819,True,0.257900,True
79,7,0.050000,0.278140,0.0738746800,True,0.257900,True
79,8,0.070000,0.287240,0.0952792000,True,0.257900,True
79,9,0.100000,0.307280,0.1420983600,True,0.257900,True
80,0,0.000000,0.234360,-0.0000000000,False,0.257900,False
80,1,0.010000,0.242160,0.0142091767,False,0.257900,False
80,2,0.020000,0.250680,0.0194188967,False,0.257900,False
80,3,0.025000,0.256600,0.0444090800,True,0.257900,False
80,4,0.030000,0.256540,0.0588848600,True,0.257900,False
80,5,0.035000,0.261740,0.0532170600,True,0.257900,True
80,6,0.040000,0.262560,0.0529653200,True,0.257900,True
80,7,0.050000,0.267560,0.0875874400,True,0.257900,True
80,8,0.070000,0.290200,0.0974615000,True,0.257900,True
80,9,0.100000,0.305640,0.1247719600,True,0.257900,True
81,0,0.000000,0.238380,0.0223481720,False,0.257900,False
81,1,0.010000,0.244280,0.0396848582,False,0.257900,False
81,2,0.020000,0.249620,0.0399764200,False,0.257900,False
81,3,0.025000,0.254520,0.0551176600,True,0.257900,False
81,4,0.030000,0.260020,0.0405652400,False,0.257900,True
81,5,0.035000,0.258820,0.0458719918,True,0.257900,True
81,6,0.040000,0.265320,0.0638541600,True,0.257900,True
81,7,0.050000,0.271140,0.0606057600,True,0.257900,True
81,8,0.070000,0.286680,0.0981104400,True,0.257900,True
81,9,0.100000,0.308780,0.1153048200,True,0.257900,True
82,0,0.000000,0.236000,0.0097129796,False,0.257900,False
82,1,0.010000,0.242780,0.0270721242,False,0.257900,False
82,2,0.020000,0.252100,0.0507054800,True,0.257900,False
82,3,0.025000,0.255220,0.0352821384,False,0.257900,False
82,4,0.030000,0.259480,0.0451092757,True,0.257900,True
82,5,0.035000,0.261240,0.0582767000,True,0.257900,True
82,6,0.040000,0.266520,0.0526358025,True,0.257900,True
82,7,0.050000,0.277160,0.0713424600,True,0.257900,True
82,8,0.070000,0.289040,0.1014702200,True,0.257900,True
82,9,0.100000,0.311660,0.1313939000,True,0.257900,True
83,0,0.000000,0.235360,0.0121268897,False,0.257900,False
83,1,0.010000,0.243800,0.0189965287,False,0.257900,False
83,2,0.020000,0.250860,0.0310006180,False,0.257900,False
83,3,0.025000,0.253440,0.0411971230,False,0.257900,False
83,4,0.030000,0.256440,0.0501252200,True,0.257900,False
83,5,0.035000,0.261580,0.0411000800,False,0.257900,True
83,6,0.040000,0.264920,0.0561705600,True,0.257900,True
83,7,0.050000,0.272080,0.0659322400,True,0.257900,True
83,8,0.070000,0.287140,0.0727014600,True,0.257900,True
83,9,0.100000,0.309400,0.1202939200,True,0.257900,True
84,0,0.000000,0.236640,0.0358799582,False,0.257900,False
84,1,0.010000,0.247560,0.0296645813,False,0.257900,False
84,2,0.020000,0.249220,0.0415185800,False,0.257900,False
84,3,0.025000,0.258480,0.0375233000,False,0.257900,True
84,4,0.030000,0.256680,0.0563104400,True,0.257900,False
84,5,0.035000,0.258440,0.0528305000,True,0.257900,True
84,6,0.040000,0.265720,0.0445809089,True,0.257900,True
84,7,0.050000,0.271580,0.0657559497,True,0.257900,True
84,8,0.070000,0.287440,0.0951562800,True,0.257900,True
84,9,0.100000,0.307140,0.1377834600,True,0.257900,True
85,0,0.000000,0.235740,0.0170751387,False,0.257900,False
85,1,0.010000,0.241860,0.0375997000,False,0.257900,False
85,2,0.020000,0.250820,0.0449342200,True,0.257900,False
85,3,0.025000,0.254560,0.0390622943,False,0.257900,False
85,4,0.030000,0.256220,0.0527964600,True,0.257900,False
85,5,0.035000,0.263520,0.0349390400,False,0.257900,True
85,6,0.040000,0.266400,0.0755769200,True,0.257900,True
85,7,0.050000,0.271420,0.0774937600,True,0.257900,True
85,8,0.070000,0.287740,0.0961444400,True,0.257900,True
85,9,0.100000,0.308740,0.1372459000,True,0.257900,True
86,0,0.000000,0.234780,0.0066787879,False,0.257900,False
86,1,0.010000,0.240600,0.0255048569,False,0.257900,False
86,2,0.020000,0.250480,0.0374464337,False,0.257900,False
86,3,0.025000,0.251200,0.0442310874,True,0.257900,False
86,4,0.030000,0.257740,0.0404096660,False,0.257900,False
86,5,0.035000,0.261280,0.0505834600,True,0.257900,True
86,6,0.040000,0.267040,0.0595933071,True,0.257900,True
86,7,0.050000,0.269200,0.0703079600,True,0.257900,True
86,8,0.070000,0.285540,0.0892094800,True,0.257900,True
86,9,0.100000,0.309180,0.1328845800,True,0.257900,True
87,0,0.000000,0.234300,0.0022972176,False,0.257900,False
87,1,0.010000,0.243500,0.0208094400,False,0.257900,False
87,2,0.020000,0.253760,0.0482185784,True,0.257900,False
87,3,0.025000,0.256700,0.0343827800,False,0.257900,False
87,4,0.030000,0.255820,0.0348094110,False,0.257900,False
87,5,0.035000,0.260420,0.0569924800,True,0.257900,True
87,6,0.040000,0.264000,0.0543762855,True,0.257900,True
87,7,0.050000,0.271060,0.0804353800,True,0.257900,True
87,8,0.070000,0.284320,0.0954955800,True,0.257900,True
87,9,0.100000,0.308420,0.1287756200,True,0.257900,True
88,0,0.000000,0.235800,0.0150448362,False,0.257900,False
88,1,0.010000,0.245780,0.0217795520,False,0.257900,False
88,2,0.020000,0.248600,0.0316859600,False,0.257900,False
88,3,0.025000,0.254920,0.0411330071,False,0.257900,False
88,4,0.030000,0.257280,0.0446281200,True,0.257900,False
88,5,0.035000,0.259840,0.0318286209,False,0.257900,True
88,6,0.040000,0.265340,0.0524346800,True,0.257900,True
88,7,0.050000,0.271520,0.0572379400,True,0.257900,True
88,8,0.070000,0.287080,0.0847638400,True,0.257900,True
88,9,0.100000,0.306220,0.1436008200,True,0.257900,True
89,0,0.000000,0.237560,0.0150221003,False,0.257900,False
89,1,0.010000,0.238600,0.0286151400,False,0.257900,False
89,2,0.020000,0.252700,0.0256701251,False,0.257900,False
89,3,0.025000,0.250880,0.0432793400,True,0.257900,False
89,4,0.030000,0.257020,0.0505147271,True,0.257900,False
89,5,0.035000,0.259220,0.0703070600,True,0.257900,True
89,6,0.040000,0.263800,0.0661557400,True,0.257900,True
89,7,0.050000,0.271660,0.0759748400,True,0.257900,True
89,8,0.070000,0.289020,0.0997060200,True,0.257900,True
89,9,0.100000,0.309380,0.1352290000,True,0.257900,True
90,0,0.000000,0.233660,0.0168106620,False,0.257900,False
90,1,0.010000,0.245620,0.0209360447,False,0.257900,False
90,2,0.020000,0.250080,0.0304492679,False,0.257900,False
90,3,0.025000,0.254880,0.0328772800,False,0.257900,False
90,4,0.030000,0.258280,0.0503898455,True,0.257900,True
90,5,0.035000,0.261860,0.0579287600,True,0.257900,True
90,6,0.040000,0.263380,0.0601391400,True,0.257900,True
90,7,0.050000,0.270320,0.0693718400,True,0.257900,True
90,8,0.070000,0.288580,0.0824877800,True,0.257900,True
90,9,0.100000,0.308780,0.1383683600,True,0.257900,True
91,0,0.000000,0.234980,0.0189365531,False,0.257900,False
91,1,0.010000,0.245000,0.0198582379,False,0.257900,False
91,2,0.020000,0.252140,0.0324914600,False,0.257900,False
91,3,0.025000,0.255020,0.0340451800,False,0.257900,False
91,4,0.030000,0.257620,0.0405090664,False,0.257900,False
91,5,0.035000,0.261520,0.0449475163,True,0.257900,True
91,6,0.040000,0.266560,0.0601497000,True,0.257900,True
91,7,0.050000,0.270740,0.0653271517,True,0.257900,True
91,8,0.070000,0.285820,0.0987477200,True,0.257900,True
91,9,0.100000,0.307460,0.1229615600,True,0.257900,True
92,0,0.000000,0.230980,0.0250726195,False,0.257900,False
92,1,0.010000,0.245080,0.0182740412,False,0.257900,False
92,2,0.020000,0.250060,0.0347618600,False,0.257900,False
92,3,0.025000,0.253300,0.0279800414,False,0.257900,False
92,4,0.030000,0.257700,0.0357733922,False,0.257900,False
92,5,0.035000,0.255540,0.0553589000,True,0.257900,False
