artifact_path,exists,observed_sha256,manifest_sha256,hash_match,status
artifacts/qp061/qp061_summary.json,True,8933f564e08aa7e749854cff680f451edf49d019c76d9af3e4f4646256101018,8933f564e08aa7e749854cff680f451edf49d019c76d9af3e4f4646256101018,True,hash_match
artifacts/qp061/qp061_band_summary.csv,True,b9abb169919ae51ae9f67bd10a5c27aa93cfb59c5323e1f1fb619b69e86051e5,b9abb169919ae51ae9f67bd10a5c27aa93cfb59c5323e1f1fb619b69e86051e5,True,hash_match
artifacts/qp061/qp061_sealed_row_comparison.csv,True,abeaa03665564454364b3777f74c27e19d9cd99a6f3ac49de9e0a57f0fa9160c,abeaa03665564454364b3777f74c27e19d9cd99a6f3ac49de9e0a57f0fa9160c,True,hash_match
artifacts/qp061/qp061_observed_roster_normalized.csv,True,6aba747d80c3cd18a8b29961d9dfab62798f0f6214198896d9408338d8fc06dc,6aba747d80c3cd18a8b29961d9dfab62798f0f6214198896d9408338d8fc06dc,True,hash_match
artifacts/qp061/qp061_element_coverage_summary.csv,True,5695e9451cf8eece54c8547e0c93b2cca4632e089c78be573c07a2e4688cf870,5695e9451cf8eece54c8547e0c93b2cca4632e089c78be573c07a2e4688cf870,True,hash_match
artifacts/qp061/external/iaea_livechart_ground_states_all_qp061.csv,True,8aee5dc431af1e35fcb49746387b83e927b3c300e7787defbda621a08212c795,8aee5dc431af1e35fcb49746387b83e927b3c300e7787defbda621a08212c795,True,hash_match
