item_id,role,path,sha256,source_repo,source_commit,target_cr,notes
qp050_neutron_excess_frontier_table.csv,qp_artifact,artifacts/qp050/qp050_neutron_excess_frontier_table.csv,1dba1e80ee373c5b8112371445c304ca3a027d547da9983b6f3cbb8d07f571df,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp050
qp050_next_frontier.csv,qp_artifact,artifacts/qp050/qp050_next_frontier.csv,a382e67950b083e80773467109370c653f388c18a2af311f41fc5e2f3e784877,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp050
qp050_preflight.md,qp_artifact,artifacts/qp050/qp050_preflight.md,042ea870dacfc00babcc74e3cdd4e90ead2198b92ab16303bdcfa28734407866,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp050
qp050_schema.csv,qp_artifact,artifacts/qp050/qp050_schema.csv,7a75234191745f5e74bd95e4e859af8766c2b5439d49b1acb1ee8465808ff3e1,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp050
qp050_seed_mass_family_summary_table.csv,qp_artifact,artifacts/qp050/qp050_seed_mass_family_summary_table.csv,36fa74c53d2ebf0c5eeef7ed945f216c0fd8d11b7726ae69376bb472ef626f7b,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp050
qp050_summary.json,qp_artifact,artifacts/qp050/qp050_summary.json,b7d8dc18868c0add508cde48f345017ca5837a62a209ce4f049a25b1559c5d21,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp050
qp050_symmetric_seed_mass_readout_table.csv,qp_artifact,artifacts/qp050/qp050_symmetric_seed_mass_readout_table.csv,e3526401c6a6c57c7e0526ea5478c17ea000aa932038e85fe89538fcc35deb93,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp050
QP050_PRIVATE_SYMMETRIC_ISOTOPE_SEED_MASS_READOUT.md,qp_report,docs/reports/QP050_PRIVATE_SYMMETRIC_ISOTOPE_SEED_MASS_READOUT.md,9089a30ab1b8528d1d86a624c3134859dc6a4c6f1dae3d5f5d48fcc0097a2d20,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR066,QP arm report: qp050
qp051_private_neutron_excess_binding_depth_selector.py,qp_source_code,src/qp051_private_neutron_excess_binding_depth_selector.py,0b7c866d3aeb8c182e1bb7ebbc5b788f0cf1a9ad64453a690c9c18022018ea9f,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm source: qp051
qp051_band_depth_selector_summary_table.csv,qp_artifact,artifacts/qp051/qp051_band_depth_selector_summary_table.csv,1982531843724a57e90de29b6db11aac8b16ea694b91fe07142b2dd7db618dcf,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp051
qp051_binding_operator_selector_summary_table.csv,qp_artifact,artifacts/qp051/qp051_binding_operator_selector_summary_table.csv,f6c89c307f9ccb2a5f4e21493002dac9106fef5035fc8913bc3d4e14a9aa9e7a,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp051
qp051_decision_table.csv,qp_artifact,artifacts/qp051/qp051_decision_table.csv,f312e6a14a2c8b90a0cdddd8da96b9d2ff047ecc323a3ebc5a91618429175b3e,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp051
qp051_neutron_excess_binding_depth_lane_table.csv,qp_artifact,artifacts/qp051/qp051_neutron_excess_binding_depth_lane_table.csv,4aa7e10bbc986c18d1c3d0e990f802fdda360603e3de8bbee4b0225be1684f61,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp051
qp051_next_frontier.csv,qp_artifact,artifacts/qp051/qp051_next_frontier.csv,5b5d016a969c6e8ca5bcc69bd041e0b2d6b1a955fb09a8fc206e4ce8769a6a51,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp051
qp051_preflight.md,qp_artifact,artifacts/qp051/qp051_preflight.md,172519ea4b4ff8801be290e185b081f367192fb26a0293c351039821eddd0f99,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp051
qp051_schema.csv,qp_artifact,artifacts/qp051/qp051_schema.csv,481de03f61f2569c895b933934301564d1a7a3b4af0822e30f7c0bbdb66205f2,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp051
qp051_summary.json,qp_artifact,artifacts/qp051/qp051_summary.json,19e2c72bbbbc465fef74891a6ece5a4d90507dab3849ead6445a950cd437198c,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp051
QP051_PRIVATE_NEUTRON_EXCESS_BINDING_DEPTH_SELECTOR.md,qp_report,docs/reports/QP051_PRIVATE_NEUTRON_EXCESS_BINDING_DEPTH_SELECTOR.md,c955cf48017c5e7755c78ba8efaa8a4648d200685492102afb9c34ec18385fab,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR066,QP arm report: qp051
qp052_private_numeric_deltaN_binding_mass_selector.py,qp_source_code,src/qp052_private_numeric_deltaN_binding_mass_selector.py,a2727b4a0523773530904b3162c4c7536e59123c363ecd51dfcf28febe40fdce,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm source: qp052
qp052_decision_table.csv,qp_artifact,artifacts/qp052/qp052_decision_table.csv,7ecdc734d47d6fa5bc7963119480052287ffa529067c6a434ad0bde973992a45,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp052
qp052_depth_packet_summary_table.csv,qp_artifact,artifacts/qp052/qp052_depth_packet_summary_table.csv,cb3897a6daf58f4bef7209b474945ca337478f883ca1a18cd0aea257c2fc696f,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp052
qp052_lane_mass_summary_table.csv,qp_artifact,artifacts/qp052/qp052_lane_mass_summary_table.csv,00471463c14d060734c0c8f5f691c2174c40dffa0967e4a33b606d72856ce45a,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp052
qp052_next_frontier.csv,qp_artifact,artifacts/qp052/qp052_next_frontier.csv,47b96e04658ff73180fe51b207e2407ccb725c177290f7c2d09daf39eb754745,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp052
qp052_numeric_deltaN_binding_mass_table.csv,qp_artifact,artifacts/qp052/qp052_numeric_deltaN_binding_mass_table.csv,4b39e18f8b4f350c11837db5b90e47fca5ecfcf56d40c81075634bdbf9898b13,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp052
qp052_preflight.md,qp_artifact,artifacts/qp052/qp052_preflight.md,d8ad387d47402599fbe85c31ada2cae41e4350f14756af369a13cc4f3ef26ce6,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp052
qp052_schema.csv,qp_artifact,artifacts/qp052/qp052_schema.csv,fb95789476a1e096aca1e8de5cabb62c8e58a5de660e890c81907c85340f8606,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp052
qp052_summary.json,qp_artifact,artifacts/qp052/qp052_summary.json,846c923bd1f276f3a78ab54c700762725329de3c2e4d03cc5458e7b5230cb852,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp052
QP052_PRIVATE_NUMERIC_DELTA_N_AND_BINDING_MASS_SELECTOR.md,qp_report,docs/reports/QP052_PRIVATE_NUMERIC_DELTA_N_AND_BINDING_MASS_SELECTOR.md,94694a7cfbfaeca178f9f4644b1d9777ba24988a08c89e00c62c5bccadae80ba,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR066,QP arm report: qp052
qp053_private_isotope_roster_stability_selector.py,qp_source_code,src/qp053_private_isotope_roster_stability_selector.py,f620aed5c2673bebd9988d9df072d2d4ccda526cb76917ae85be98b6473854b6,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm source: qp053
qp053_anchor_candidate_table.csv,qp_artifact,artifacts/qp053/qp053_anchor_candidate_table.csv,0f98469bf05405d8ef801f6482bc22009e2a92e0c2f007d29da95a5ce2c03d6f,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp053
qp053_decision_table.csv,qp_artifact,artifacts/qp053/qp053_decision_table.csv,c707d1b3e36787f57cdf0c57c1f14e22ca5af3183c4c1f807c5df112a178483f,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp053
qp053_isotope_roster_stability_lane_table.csv,qp_artifact,artifacts/qp053/qp053_isotope_roster_stability_lane_table.csv,8c5ff6e572fee317dbf608508c1d669d9d07747fb6fa36f2c56903672c74a4c9,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp053
qp053_next_frontier.csv,qp_artifact,artifacts/qp053/qp053_next_frontier.csv,1afdedc6a8fe5c1d57bdef05a53a960520f524c945de8bfb57967383b1ef9b8b,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp053
qp053_preflight.md,qp_artifact,artifacts/qp053/qp053_preflight.md,9e19b7829bcd8abb7609caf81fa03204426a0e94aead948fb52184f7f1757ab0,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp053
qp053_residual_twelfths_summary_table.csv,qp_artifact,artifacts/qp053/qp053_residual_twelfths_summary_table.csv,dc5717da3aaadad958346202f7d4e841bf276ef7394a0285c89ea4cae0e67f4d,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp053
qp053_roster_lane_summary_table.csv,qp_artifact,artifacts/qp053/qp053_roster_lane_summary_table.csv,448b55899b34f8bf35262648d711b73e41db73074b75417c11d0cea114efc71a,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp053
qp053_schema.csv,qp_artifact,artifacts/qp053/qp053_schema.csv,408595b8c4930937d102befb8994d8cd5b9cc944f5b4d8544677756dd85998b8,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp053
qp053_summary.json,qp_artifact,artifacts/qp053/qp053_summary.json,8284c5e894cdd990cdf24f915094a95272da2ee92ce3ac2f473c26e1b06987f3,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp053
QP053_PRIVATE_ISOTOPE_ROSTER_STABILITY_SELECTOR.md,qp_report,docs/reports/QP053_PRIVATE_ISOTOPE_ROSTER_STABILITY_SELECTOR.md,72f0957faea1458edd2db45671c9d81a39bf819778313e6f0da824c6183df53b,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR066,QP arm report: qp053
qp054_private_isotope_neighbor_ladder_selector.py,qp_source_code,src/qp054_private_isotope_neighbor_ladder_selector.py,5c5f67649f6a5605ed3efa4de349491ae8e327285ac79c654a36bd0fffb7fb60,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm source: qp054
qp054_decision_table.csv,qp_artifact,artifacts/qp054/qp054_decision_table.csv,377049f113c1e87846367ea27c20bbb82bc87c47ab0b26c9e9ade5b612cf1415,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp054
qp054_isotope_neighbor_ladder_table.csv,qp_artifact,artifacts/qp054/qp054_isotope_neighbor_ladder_table.csv,926fd481584bc5a961833a2b215de1e12c59e0a95e9f24aaee6ad7c31dd78add,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp054
qp054_ladder_role_summary_table.csv,qp_artifact,artifacts/qp054/qp054_ladder_role_summary_table.csv,96581baac31b909b3d27fced9c41b1aa9dcb7aef7753bf0318f14581fbde9081,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp054
qp054_next_frontier.csv,qp_artifact,artifacts/qp054/qp054_next_frontier.csv,54140d47a2ef89eaf15af93c72139667120e47998d9970714ae506cc310496e6,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp054
qp054_preflight.md,qp_artifact,artifacts/qp054/qp054_preflight.md,c66cdbdd0d3f4d1461ba3c4ddc88c016add349e8a7fa3229a2ba565cb900dd36,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp054
qp054_roster_ladder_summary_table.csv,qp_artifact,artifacts/qp054/qp054_roster_ladder_summary_table.csv,9b2e8086c54c976fa547ade8726b637f40fa6aabb2f99ccb450472f18b2f1276,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp054
qp054_schema.csv,qp_artifact,artifacts/qp054/qp054_schema.csv,4c8591a69072bc21991c962b9eb171c66bbdb0fa1677fd269f59046a7a8d2434,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp054
qp054_summary.json,qp_artifact,artifacts/qp054/qp054_summary.json,a010881ba3bf53ea62034d8dc872ef74cc2ec2b0938caae9a84d103591a445b2,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp054
QP054_PRIVATE_ISOTOPE_NEIGHBOR_LADDER_SELECTOR.md,qp_report,docs/reports/QP054_PRIVATE_ISOTOPE_NEIGHBOR_LADDER_SELECTOR.md,ea30e2ebb17cfb207297f92fc1175c7fa88efed6655b5d50748108e50fe5844d,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR066,QP arm report: qp054
qp055_private_phase5_isotope_freeze.py,qp_source_code,src/qp055_private_phase5_isotope_freeze.py,28dba0c17cd6eca5b12144732cbc5c1549dc262cb7e4c4a584e91ce578a99c58,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm source: qp055
qp055_next_frontier.csv,qp_artifact,artifacts/qp055/qp055_next_frontier.csv,4c903d45552bcaa076150763b3271943d40b82c92bf640bc1d89b1af93b3ee5a,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp055
qp055_phase5_freeze_summary_table.csv,qp_artifact,artifacts/qp055/qp055_phase5_freeze_summary_table.csv,cf5476cc6770ea3ca6dd0a1fccf5fecb9287b09078f1f66134fb21f284ca4049,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp055
qp055_phase5_table_index.csv,qp_artifact,artifacts/qp055/qp055_phase5_table_index.csv,955b361515f2a5660df3ec05d34077a0f504534350ec5153dcbe2ba7363d6098,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp055
qp055_preflight.md,qp_artifact,artifacts/qp055/qp055_preflight.md,2df24fcc07c73770ee34690c917b51beb18a71fef49814007fa751bc42d90948,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp055
qp055_summary.json,qp_artifact,artifacts/qp055/qp055_summary.json,63dd48e2d4d237a6b9f939dbcbf471c229c1e2bb4525eef46154c69bbf1f5bdd,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR067;CR068,QP arm artifact: qp055
QP055_PRIVATE_PHASE5_ISOTOPE_FREEZE.md,qp_report,docs/reports/QP055_PRIVATE_PHASE5_ISOTOPE_FREEZE.md,c2e542b2fc2366586368d8711438d9eaab16700eb4fe62f4b6900a26fc9f864a,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR066,QP arm report: qp055
qp056_private_residual_stability_decay_pressure_selector.py,qp_source_code,src/qp056_private_residual_stability_decay_pressure_selector.py,5d4afd210fd9153b0e9f357e5e975643b3f2b364930e260a4baa855d1147c57b,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR068,QP arm source: qp056
qp056_decay_pressure_summary_table.csv,qp_artifact,artifacts/qp056/qp056_decay_pressure_summary_table.csv,a644d8d481a53fbb0a28849defd28aa08645f8ee0b7c565b5e49fc02600688ae,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR068,QP arm artifact: qp056
qp056_decision_table.csv,qp_artifact,artifacts/qp056/qp056_decision_table.csv,e3a44d855d80e4ff61b3f481b8fa2e60926c530527ac6907034ebfb4879d48b0,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR068,QP arm artifact: qp056
qp056_element_primary_pressure_table.csv,qp_artifact,artifacts/qp056/qp056_element_primary_pressure_table.csv,6396f1db72e30bee360e7a30de111aab00f17b838f94dd51b33c970c40ecf420,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR068,QP arm artifact: qp056
qp056_native_preference_summary_table.csv,qp_artifact,artifacts/qp056/qp056_native_preference_summary_table.csv,00edef6bffa922eb939ffbf47325f9a5a8381b4637e939c2b836958b3439e55a,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR068,QP arm artifact: qp056
qp056_next_frontier.csv,qp_artifact,artifacts/qp056/qp056_next_frontier.csv,2d4a59c06fcf8c92effa75ce3aa6d57e3c0968b5ff3c2bc75d64503f7778547a,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR068,QP arm artifact: qp056
qp056_preflight.md,qp_artifact,artifacts/qp056/qp056_preflight.md,bc0add968966c8c4d743687664ed512c7c00f8850d0a0ae88c17729ab48414e6,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR068,QP arm artifact: qp056
qp056_residual_stability_decay_pressure_table.csv,qp_artifact,artifacts/qp056/qp056_residual_stability_decay_pressure_table.csv,ba0af64bde97d848106cd76e0a75404a44aeda91da3f6558acb3ff97389f07d8,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR068,QP arm artifact: qp056
qp056_schema.csv,qp_artifact,artifacts/qp056/qp056_schema.csv,36a4af41cb72b777a64b227128c98c632fb48d85c731236232ba5ad2817af571,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR068,QP arm artifact: qp056
qp056_summary.json,qp_artifact,artifacts/qp056/qp056_summary.json,606f712999f7ae89a5fe3b6785c857c7dcb4e0c896d0ad1a5f9d69959a1dfcc2,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR068,QP arm artifact: qp056
QP056_PRIVATE_RESIDUAL_STABILITY_DECAY_PRESSURE_SELECTOR.md,qp_report,docs/reports/QP056_PRIVATE_RESIDUAL_STABILITY_DECAY_PRESSURE_SELECTOR.md,e68c02253f3b186b71afeefe3e461920e8c3c12bb5189e93c38f0490b01eb1ae,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR066,QP arm report: qp056
qp057_private_decay_direction_chain_selector.py,qp_source_code,src/qp057_private_decay_direction_chain_selector.py,d52ed8b70298f9d38a19300116d8f7850618ba294d311931ca0a5b23ab070437,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR068,QP arm source: qp057
qp057_chain_step_summary_table.csv,qp_artifact,artifacts/qp057/qp057_chain_step_summary_table.csv,fa78da7909c9ee1b806d47f057fdbf12ada66df241d8136f21edf00df9094f33,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR068,QP arm artifact: qp057
qp057_decay_direction_chain_table.csv,qp_artifact,artifacts/qp057/qp057_decay_direction_chain_table.csv,ca76bf78f235aeb88c938698725cc9a1830fcd18f2c501a9a3f748a52c5eb3a2,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR068,QP arm artifact: qp057
qp057_decision_table.csv,qp_artifact,artifacts/qp057/qp057_decision_table.csv,0e312a913785dd7dd29ca1ef4303a48179adb1111c5bd1e8342b6323c7d26a98,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR068,QP arm artifact: qp057
qp057_direction_summary_table.csv,qp_artifact,artifacts/qp057/qp057_direction_summary_table.csv,340ba3087e0756a6d04ed10f0268d7784735e1b8a495714564d9968cd5ea5f67,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR068,QP arm artifact: qp057
qp057_next_frontier.csv,qp_artifact,artifacts/qp057/qp057_next_frontier.csv,f100cdf27d11de4b3e40ca432de0dcd05d33851ea69b2ef93f9735669d91cb79,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR068,QP arm artifact: qp057
qp057_preflight.md,qp_artifact,artifacts/qp057/qp057_preflight.md,619248b31dfc015256b5d6e504b99caeed7b61634696b6405ecb2bc45a3ee9d4,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR068,QP arm artifact: qp057
qp057_schema.csv,qp_artifact,artifacts/qp057/qp057_schema.csv,f237d945daa93ebb1d582c7012eff5ddfd4dd1cde47e771ce2dc49394db5e851,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR068,QP arm artifact: qp057
qp057_summary.json,qp_artifact,artifacts/qp057/qp057_summary.json,6c39ee65bd2ae4298f985a5761546c4208c438514e7960373f4bf71b034296ef,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR068,QP arm artifact: qp057
QP057_PRIVATE_DECAY_DIRECTION_CHAIN_SELECTOR.md,qp_report,docs/reports/QP057_PRIVATE_DECAY_DIRECTION_CHAIN_SELECTOR.md,5ba7132b2c6781f1850288573c898b033617e68428570b1beccec2538e606576,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR066,QP arm report: qp057
qp058_private_phase5_pressure_freeze.py,qp_source_code,src/qp058_private_phase5_pressure_freeze.py,51fff2ba173a4af3047d45e560a90b14d132b340195dda7b59d3333447e02c5d,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR068,QP arm source: qp058
qp058_next_frontier.csv,qp_artifact,artifacts/qp058/qp058_next_frontier.csv,db4a8f1700fa3c1bc02689c47e2c9017fa9858e717f3c3018167723dda61aa4d,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR068,QP arm artifact: qp058
qp058_preflight.md,qp_artifact,artifacts/qp058/qp058_preflight.md,7a3956f5ce0af3dfe3b6794811c5688942c2675a65f6295ca73f0545ad6418aa,C:/VS/quantum_phase,f3d26b4b373d72d35856fc7050aa984982a00271,CR068,QP arm artifact: qp058
