waveform,mass_msun,door,map_kind,best_scenario_id,best_view_id,time_bin,frequency_bin,value
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,0,0.003809910495877842
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,1,0.0003686202944300869
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,2,0.00013938098725841812
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,3,0.0004482636382552673
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,4,0.0013870760404634881
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,5,0.0005103337562576647
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,6,0.00022590943541630297
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,7,0.00018030888766589663
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,8,4.335208959669871e-05
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,9,7.909244858168523e-05
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,10,0.00027851132392498124
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,11,0.000774368960306397
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,12,0.00108138963604186
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,13,0.001679408204462704
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,14,0.0005559287072657478
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,15,0.0006588901752916641
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,16,0.0003463307082225629
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,17,0.0003792603716778034
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,18,0.00027639103191965894
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,19,0.0008619901047663756
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,20,0.0023213938291345992
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,21,0.006688371505962038
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,22,0.004577257727454755
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,23,0.0032437026779973508
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,24,0.001787624782798914
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,25,0.0016605113424706295
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,26,0.0009197720533580173
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,27,0.0005941830723243362
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,28,0.0034923925258770715
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,29,0.0031403814705316764
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,30,0.001412537771891863
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,31,0.001991310859132071
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,32,0.0012205958292236753
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,33,0.0001968751228271463
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,34,0.0017141552119174497
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,35,0.003410807968777264
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,36,0.002134344999273848
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,37,0.0008699333037075968
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,38,0.002020420531264143
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,39,0.00088195000734064
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,40,0.0015016075601211498
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,41,0.0019522911153078935
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,42,0.0014146440702400012
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,43,0.0009261333295475292
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,44,0.0012063345063792787
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,45,0.004660467586011913
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,46,0.006871460347078696
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,47,0.0027288181580804667
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,48,0.0007956149125084378
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,49,0.0006646240739327171
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,50,0.0005253157564739538
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,51,0.0004782832776526391
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,52,0.0010257879810702353
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,53,0.0011473123892993017
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,54,0.0008216738953461352
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,55,0.0010638807508670006
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,56,0.0005766108957813194
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,57,0.00017591457167105817
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,58,0.00021575836196243727
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,59,0.00010093411257038801
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,60,7.163354744755399e-05
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,61,3.6185591882864735e-05
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,62,1.0113799735161535e-05
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,0,63,5.861743567140653e-06
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,0,0.004022268776347374
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,1,0.0006764551948281389
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,2,0.00036051124557376823
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,3,0.0004281114203318153
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,4,0.001388344471033015
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,5,0.000688902312690576
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,6,0.0005047888557381211
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,7,0.0001230155736879963
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,8,2.8349229636668644e-05
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,9,0.00015382964073326573
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,10,0.0002835152305134336
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,11,0.0004486151446628768
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,12,0.0005532364919976973
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,13,0.0014339151543444457
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,14,0.00046017205330581317
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,15,0.0006697208949793753
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,16,0.0002904145539408206
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,17,0.0007372879524041369
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,18,0.0006644338160118499
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,19,0.0004447706027668339
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,20,0.0008700763527780883
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,21,0.003515011610244966
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,22,0.0025894000505648817
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,23,0.002885894291247387
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,24,0.0008205797646270961
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,25,0.0008775133793652142
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,26,0.0004317439943761444
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,27,0.000477922018579186
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,28,0.002002398927681368
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,29,0.001576249815337449
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,30,0.0008790351243193335
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,31,0.0010129762179351335
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,32,0.0007538506493621498
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,33,0.00013685985245312661
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,34,0.0008922096919876541
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,35,0.001476677968796479
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,36,0.0009208751246523191
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,37,0.0005862830716583537
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,38,0.0012578735120288146
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,39,0.0007808134990810365
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,40,0.0011533272992965491
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,41,0.0015084791386308835
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,42,0.0009083740149570522
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,43,0.0004962739593571023
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,44,0.0004508709751202449
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,45,0.002314458306704409
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,46,0.004329393285430283
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,47,0.001883097958778407
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,48,0.000657337210705432
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,49,0.000364934828094038
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,50,0.00036905585041818755
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,51,0.00024406769039679572
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,52,0.0005998980207748806
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,53,0.0006782781087899785
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,54,0.0003183422444281583
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,55,0.0005749188499795039
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,56,0.00031209603261750255
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,57,0.00010186260427119869
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,58,0.00010229728029065023
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,59,3.25204192779183e-05
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,60,2.917466115562285e-05
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,61,1.983464279578879e-05
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,62,4.66428587529645e-06
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,1,63,3.6196369132437795e-06
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,0,0.0038936399550179497
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,1,0.0010845208908911558
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,2,0.0012184843637373375
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,3,0.00030389349379883164
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,4,0.00075778780444086
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,5,0.0010439691544132355
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,6,0.0006102952953168251
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,7,0.00027883178654918397
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,8,6.999679022150959e-05
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,9,0.0003560096734471927
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,10,0.0004681750747303513
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,11,0.00010545588989495324
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,12,0.00010493943530457951
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,13,0.0006423088560384599
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,14,0.000839501074543869
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,15,0.0004035494044982779
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,16,0.0004817335051042312
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,17,0.0007124667580319908
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,18,0.001393477987132106
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,19,0.0007914708520035574
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,20,0.0008689636518186518
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,21,0.001135806665284974
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,22,0.000980998924771183
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,23,0.0017870629923108596
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,24,0.0006486146779682763
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,25,0.0003920029872697684
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,26,0.0004336275985070694
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,27,0.0006007078042679124
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,28,0.0009130180877363199
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,29,0.00058673589929925
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,30,0.0010395209761380002
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,31,0.00042866611191264323
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,32,0.0003639990156620083
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,33,0.00031869270961725973
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,34,0.0002829260970002121
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,35,0.00017884573052887197
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,36,0.000504080867315524
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,37,0.0005460022373001509
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,38,0.00040683228000125394
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,39,0.0004361636774578068
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,40,0.0006169237803908718
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,41,0.0006921599760511911
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,42,0.00030614331096928265
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,43,0.00015046251919591139
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,44,0.00012121664268920501
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,45,0.0004025907760670468
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,46,0.0009211145169329267
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,47,0.0005373427346100464
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,48,0.00023994928798453554
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,49,8.460465176003795e-05
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,50,0.00012716961315500412
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,51,6.900480939007266e-05
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,52,0.00013216792524718056
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,53,0.00013936331247327145
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,54,3.847759053024707e-05
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,55,0.00013794497631479738
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,56,6.613211280324423e-05
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,57,3.691808779387582e-05
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,58,2.9041876002555412e-05
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,59,2.1010327413987558e-05
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,60,8.610203361062159e-06
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,61,5.4160945469154e-06
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,62,3.5391910740141395e-06
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,2,63,3.92199461344997e-06
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,0,0.003777183336997637
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,1,0.0014166555931090776
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,2,0.003206572842257092
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,3,0.0004513585576277985
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,4,0.0001831945069737605
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,5,0.0009260857198101341
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,6,0.0007050147630215408
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,7,0.00039826600249921116
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,8,0.00030412902500533156
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,9,0.0006271152566265976
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,10,0.0005430305683363074
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,11,5.152515154896223e-05
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,12,8.898432790767753e-05
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,13,0.0003202486287012485
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,14,0.0011808079523295176
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,15,0.00027149384257436036
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,16,0.0008145825797164757
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,17,0.0004447055745160215
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,18,0.0013592027508682397
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,19,0.002195543046510185
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,20,0.0022024086902264427
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,21,0.0012791795553485903
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,22,0.0011838693588980267
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,23,0.0013302699309140167
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,24,0.0018917338133398857
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,25,0.0008853978361629703
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,26,0.0006538792507232066
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,27,0.0015107149279059585
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,28,0.0011301000909024312
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,29,0.000832931243336769
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,30,0.0017534530389337146
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,31,0.0012087610954649084
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,32,0.0006221117344459156
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,33,0.0006046903511037752
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,34,0.0002410664535306371
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,35,0.0001938009530251443
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,36,0.000640847863603795
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,37,0.0004186735011412366
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,38,0.00017269841298454816
s9.0.swbj15.horo.3d.gw.dat,9,discovery,ccsn,REF_0272,face_yz_m,3,39,0.00037793916446901386
