candidate_id,bin,route_combination,operator_class,route_class,partition_signature,closure_depth,q_sign,q_abs,native_charge_axis,spin_or_hand_class,color_or_owner_closure,closure_status,stability_status,M_native,surface_sign,surface_depth,surface_packet_address,S_debit_or_credit,M_observed_candidate,qA_source_support,tensor_carrier_support,retained_write_support,matter_row_allowed,known_match,promotion_status,latest_table_layer,latest_boundary_subtype,latest_matter_row_allowed,latest_promotion_status,latest_override_source,matter_gate_status,matter_gate_source,courtroom_table_layer,vault_reveal_status,vault_identity,known_identity_label,known_symbol,known_name,identity_assignment_role,known_label_used_as_construction_input,vault_reveal_source
QP093A-0056,stable_matter_rows,"minus_single_write[p=3,g=2]",V4_1_SINGLE_WRITE,single_write,3,2,negative,3,minus,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_MATTER_CANDIDATE,648.0,zero_contact,route_contact,route_contact,0,648.0,661.4999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,82.68749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,578.8124999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0056|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=3|d=2|q=negative:3,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0057,stable_matter_rows,"neutral_single_write[p=3,g=2]",OUTER_BINARY_NEUTRAL,outer_binary_neutral,3,2,neutral,0,neutral,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_NEUTRAL_CANDIDATE,54.000,zero_contact,route_contact,route_contact,0,54.000,54.000,6.750,47.250,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0057|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=3|d=2|q=neutral:0,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0058,stable_matter_rows,"plus_single_write[p=4,g=2]",V4_1_SINGLE_WRITE,single_write,4,2,positive,4,plus,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_MATTER_CANDIDATE,720.00,zero_contact,route_contact,route_contact,0,720.00,740.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002,92.50000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002,647.5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0058|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=4|d=2|q=positive:4,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0059,stable_matter_rows,"minus_single_write[p=4,g=2]",V4_1_SINGLE_WRITE,single_write,4,2,negative,4,minus,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_MATTER_CANDIDATE,864.0,zero_contact,route_contact,route_contact,0,864.0,888.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002,111.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,777.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0059|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=4|d=2|q=negative:4,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0060,stable_matter_rows,"neutral_single_write[p=4,g=2]",OUTER_BINARY_NEUTRAL,outer_binary_neutral,4,2,neutral,0,neutral,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_NEUTRAL_CANDIDATE,72.000,zero_contact,route_contact,route_contact,0,72.000,72.000,9.000,63.000,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0060|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=4|d=2|q=neutral:0,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0061,stable_matter_rows,"plus_single_write[p=6,g=2]",V4_1_SINGLE_WRITE,single_write,6,2,positive,6,plus,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_MATTER_CANDIDATE,1080.00,zero_contact,route_contact,route_contact,0,1080.00,1125.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,140.625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,984.375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0061|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=6|d=2|q=positive:6,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0062,stable_matter_rows,"minus_single_write[p=6,g=2]",V4_1_SINGLE_WRITE,single_write,6,2,negative,6,minus,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_MATTER_CANDIDATE,1296.0,zero_contact,route_contact,route_contact,0,1296.0,1350.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,168.750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1181.250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0062|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=6|d=2|q=negative:6,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0063,stable_matter_rows,"neutral_single_write[p=6,g=2]",OUTER_BINARY_NEUTRAL,outer_binary_neutral,6,2,neutral,0,neutral,fermion_half_write,owner_closed,CLOSED_WRITE,STABLE_NEUTRAL_CANDIDATE,108.000,zero_contact,route_contact,route_contact,0,108.000,108.000,13.500,94.500,yes,,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,matter_row,,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,QP093A,PASS_STABLE_SINGLE_WRITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0063|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=6|d=2|q=neutral:0,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0115,bound_composite_rows,color_triad[1+1+1],GROUND_BARYON_3BODY,three_owner_color_closure,1+1+1,0,positive,1,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_STABLE_CANDIDATE,108,positive_debit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=1,36.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,72.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,72.49999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999997,9.062499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999996,63.43749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,yes,,BOUND_MATTER_ROW_ALLOWED,matter_row,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0115|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=1+1+1|d=0|q=positive:1,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0118,bound_composite_rows,color_triad[1+1+4],GROUND_BARYON_3BODY,three_owner_color_closure,1+1+4,0,positive,1,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_STABLE_CANDIDATE,648,positive_debit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=1,216.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,432.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,434.9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,54.37499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,380.6249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,,BOUND_MATTER_ROW_ALLOWED,matter_row,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0118|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=1+1+4|d=0|q=positive:1,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0124,bound_composite_rows,color_triad[1+2+3],GROUND_BARYON_3BODY,three_owner_color_closure,1+2+3,0,negative,1,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_STABLE_CANDIDATE,504,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=1,-168.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,672.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,676.6666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,84.5833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,592.0833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,yes,,BOUND_MATTER_ROW_ALLOWED,matter_row,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0124|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=1+2+3|d=0|q=negative:1,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0126,bound_composite_rows,color_triad[1+2+6],GROUND_BARYON_3BODY,three_owner_color_closure,1+2+6,0,negative,1,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_STABLE_CANDIDATE,1476,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=1,-492.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1968.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1981.666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,247.7083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,1733.958333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,yes,,BOUND_MATTER_ROW_ALLOWED,matter_row,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0126|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=1+2+6|d=0|q=negative:1,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0136,bound_composite_rows,color_triad[1+4+4],GROUND_BARYON_3BODY,three_owner_color_closure,1+4+4,0,negative,2,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_STABLE_CANDIDATE,1188,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=2,-495.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1683.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1706.375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,213.296875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1493.07812500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,yes,,BOUND_MATTER_ROW_ALLOWED,matter_row,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0136|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=1+4+4|d=0|q=negative:2,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0142,bound_composite_rows,color_triad[1+6+8],GROUND_BARYON_3BODY,three_owner_color_closure,1+6+8,0,negative,3,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_STABLE_CANDIDATE,3636,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=3,-1818.00,5454.00,5567.624999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,695.9531249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,4871.671874999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,,BOUND_MATTER_ROW_ALLOWED,matter_row,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0142|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=1+6+8|d=0|q=negative:3,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0151,bound_composite_rows,color_triad[2+2+2],GROUND_BARYON_3BODY,three_owner_color_closure,2+2+2,0,positive,2,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_STABLE_CANDIDATE,432,positive_debit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=2,180.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,252.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,255.5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,31.9375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,223.562500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,yes,,BOUND_MATTER_ROW_ALLOWED,matter_row,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0151|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=2+2+2|d=0|q=positive:2,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0155,bound_composite_rows,color_triad[2+2+8],GROUND_BARYON_3BODY,three_owner_color_closure,2+2+8,0,positive,2,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_STABLE_CANDIDATE,2592,positive_debit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=2,1080.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1512.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1533.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,191.625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1341.37500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,yes,,BOUND_MATTER_ROW_ALLOWED,matter_row,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0155|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=2+2+8|d=0|q=positive:2,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0165,bound_composite_rows,color_triad[2+4+6],GROUND_BARYON_3BODY,three_owner_color_closure,2+4+6,0,negative,2,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_STABLE_CANDIDATE,2016,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=2,-840.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,2856.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2895.666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,361.9583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,2533.708333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,yes,,BOUND_MATTER_ROW_ALLOWED,matter_row,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0165|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=2+4+6|d=0|q=negative:2,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0173,bound_composite_rows,color_triad[2+8+8],GROUND_BARYON_3BODY,three_owner_color_closure,2+8+8,0,negative,4,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_STABLE_CANDIDATE,4752,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=4,-2772.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7524.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7733.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002,966.6250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002,6766.375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,yes,,BOUND_MATTER_ROW_ALLOWED,matter_row,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0173|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=2+8+8|d=0|q=negative:4,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0187,bound_composite_rows,color_triad[3+4+8],GROUND_BARYON_3BODY,three_owner_color_closure,3+4+8,0,positive,1,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_STABLE_CANDIDATE,3204,positive_debit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=1,1068.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2136.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2150.833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,268.8541666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,1881.979166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,yes,,BOUND_MATTER_ROW_ALLOWED,matter_row,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0187|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=3+4+8|d=0|q=positive:1,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0190,bound_composite_rows,color_triad[3+6+6],GROUND_BARYON_3BODY,three_owner_color_closure,3+6+6,0,negative,3,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_STABLE_CANDIDATE,2916,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=3,-1458.00,4374.00,4465.124999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,558.1406249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,3906.984374999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,,BOUND_MATTER_ROW_ALLOWED,matter_row,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0190|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=3+6+6|d=0|q=negative:3,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0200,bound_composite_rows,color_triad[4+4+4],GROUND_BARYON_3BODY,three_owner_color_closure,4+4+4,0,positive,1,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_STABLE_CANDIDATE,1728,positive_debit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=1,575.9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,1152.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1159.999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,144.9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,1014.999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,,BOUND_MATTER_ROW_ALLOWED,matter_row,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0200|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=4+4+4|d=0|q=positive:1,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0225,bound_composite_rows,color_triad[8+8+8],GROUND_BARYON_3BODY,three_owner_color_closure,8+8+8,0,positive,2,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_STABLE_CANDIDATE,6912,positive_debit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=2,2880.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4032.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4088.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,511.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3577.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,yes,,BOUND_MATTER_ROW_ALLOWED,matter_row,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0225|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=8+8+8|d=0|q=positive:2,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0235,bound_composite_rows,pair_write[1|anti1],BOUND_COLOR_PAIR,two_owner_pair_closure,1+1,1,neutral,0,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_NEUTRAL_CANDIDATE,12,positive_debit,depth=1,BOUND_COLOR_PAIR|depth=1|q_abs=0,1.25,10.75,10.75,1.34375,9.40625,yes,,BOUND_COMPOSITE_ROW_ALLOWED,matter_row,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0235|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=1+1|d=1|q=neutral:0,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0236,bound_composite_rows,pair_write[1|anti2],BOUND_COLOR_PAIR,two_owner_pair_closure,1+2,3,negative,1,pair_charge_axis,boson_integer_write,owner_pair_closed,CLOSED_PAIR_WRITE,BOUND_PAIR_CHARGED_CANDIDATE,27,negative_credit,depth=3,BOUND_COLOR_PAIR|depth=3|q_abs=1,-0.005208333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,27.00520833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,27.19274450231481481481481481481481481481481481481481481481481481481481481481481481481481481481481480,3.39909306278935185185185185185185185185185185185185185185185185185185185185185185185185185185185185,23.79365143952546296296296296296296296296296296296296296296296296296296296296296296296296296296296295,yes,,BOUND_COMPOSITE_ROW_ALLOWED,matter_row,,yes,BOUND_COMPOSITE_ROW_ALLOWED,QP093A,PASS_BOUND_COMPOSITE_MATTER,QP093A_WITH_QP093B_NULL_BOUNDARY,matter,NATIVE_MATTER_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0236|bound_composite_rows|BOUND_COLOR_PAIR|two_owner_pair_closure|p=1+2|d=3|q=negative:1,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
